Detailed,,,,,,,,
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID
182.54,343.13,29.67,um,Spot,Position,3,1000000026,92
187.63,315.39,13.52,um,Spot,Position,3,1000000027,93
190.76,348.63,33.26,um,Spot,Position,3,1000000028,95
190.34,262.52,10.58,um,Spot,Position,3,1000000029,94
191.73,353.90,17.26,um,Spot,Position,3,1000000030,96
193.49,346.47,8.94,um,Spot,Position,3,1000000031,97
112.27,30.47,18.10,um,Spot,Position,3,1000000032,68
103.11,40.15,16.26,um,Spot,Position,3,1000000033,1124
122.47,46.14,5.88,um,Spot,Position,3,1000000034,1275
150.69,74.70,5.19,um,Spot,Position,3,1000000035,2422
181.84,220.33,7.26,um,Spot,Position,3,1000000036,1861
97.27,37.77,22.49,um,Spot,Position,3,1000000037,1152
129.97,219.14,14.18,um,Spot,Position,3,1000000038,2046
153.19,53.60,12.80,um,Spot,Position,3,1000000039,1190
165.84,56.22,9.34,um,Spot,Position,3,1000000040,1218
183.16,138.80,14.18,um,Spot,Position,3,1000000041,2288
150.23,235.73,5.88,um,Spot,Position,3,1000000042,1723
121.03,57.94,4.50,um,Spot,Position,3,1000000043,1241
117.16,80.96,11.42,um,Spot,Position,3,1000000044,1305
120.69,161.99,8.65,um,Spot,Position,3,1000000045,1339
154.27,152.24,10.03,um,Spot,Position,3,1000000046,1373
170.25,154.98,19.72,um,Spot,Position,3,1000000047,1417
166.33,159.60,13.49,um,Spot,Position,3,1000000048,1451
159.52,152.46,16.26,um,Spot,Position,3,1000000049,1485
136.75,148.35,5.19,um,Spot,Position,3,1000000050,1519
133.64,141.70,11.42,um,Spot,Position,3,1000000051,1553
138.57,113.51,6.57,um,Spot,Position,3,1000000052,1632
133.29,115.06,6.57,um,Spot,Position,3,1000000053,1594
131.68,107.19,12.80,um,Spot,Position,3,1000000054,1659
146.17,241.87,8.65,um,Spot,Position,3,1000000055,1689
189.28,221.67,14.18,um,Spot,Position,3,1000000056,1759
199.63,222.67,16.95,um,Spot,Position,3,1000000057,1793
187.40,207.86,10.72,um,Spot,Position,3,1000000058,1827
178.62,207.98,13.49,um,Spot,Position,3,1000000059,1876
174.60,203.05,9.34,um,Spot,Position,3,1000000060,1910
169.12,188.93,7.26,um,Spot,Position,3,1000000061,1944
125.33,236.07,23.87,um,Spot,Position,3,1000000062,1978
132.09,257.52,14.88,um,Spot,Position,3,1000000063,2012
155.73,273.19,18.33,um,Spot,Position,3,1000000064,2097
112.73,120.63,16.26,um,Spot,Position,3,1000000065,2142
122.30,152.52,23.18,um,Spot,Position,3,1000000066,2176
121.36,127.49,16.26,um,Spot,Position,3,1000000067,2220
161.65,163.85,2.42,um,Spot,Position,3,1000000068,2254
168.71,120.29,20.41,um,Spot,Position,3,1000000069,2320
167.56,127.08,5.88,um,Spot,Position,3,1000000070,2354
176.65,111.56,19.03,um,Spot,Position,3,1000000071,2388
207.83,291.95,19.72,um,Spot,Position,3,1000000072,2435
200.11,291.73,16.95,um,Spot,Position,3,1000000073,2469
203.81,292.24,14.88,um,Spot,Position,3,1000000074,2503
213.38,306.08,25.95,um,Spot,Position,3,1000000075,2537
195.86,307.93,17.64,um,Spot,Position,3,1000000076,2571
199.42,313.71,12.80,um,Spot,Position,3,1000000077,2605
209.93,334.58,14.18,um,Spot,Position,3,1000000078,2639
190.39,327.71,24.56,um,Spot,Position,3,1000000079,2678
179.68,319.52,10.03,um,Spot,Position,3,1000000080,2712
193.58,317.28,30.10,um,Spot,Position,3,1000000081,2746
184.32,329.74,21.10,um,Spot,Position,3,1000000082,2780
201.04,323.23,30.79,um,Spot,Position,3,1000000083,2814
184.29,309.56,19.72,um,Spot,Position,3,1000000084,2848
174.23,341.14,16.26,um,Spot,Position,3,1000000085,2882
184.02,285.51,21.79,um,Spot,Position,3,1000000086,2916
185.19,293.48,22.49,um,Spot,Position,3,1000000087,2950
161.09,268.85,14.18,um,Spot,Position,3,1000000088,2984
155.10,304.91,12.11,um,Spot,Position,3,1000000089,3018
133.74,28.22,9.34,um,Spot,Position,3,1000000090,3052
145.97,10.55,12.80,um,Spot,Position,3,1000000091,3086
163.65,21.15,14.88,um,Spot,Position,3,1000000092,3120
155.07,35.59,21.10,um,Spot,Position,3,1000000093,3154
156.17,55.83,5.19,um,Spot,Position,3,1000000094,3188
144.04,63.22,16.26,um,Spot,Position,3,1000000095,3222
148.47,94.99,3.11,um,Spot,Position,3,1000000096,3256
142.98,96.42,11.42,um,Spot,Position,3,1000000097,3290
151.39,112.16,9.34,um,Spot,Position,3,1000000098,3334
145.08,83.83,12.11,um,Spot,Position,3,1000000099,3368
164.33,225.04,12.80,um,Spot,Position,3,1000000100,3402
162.94,203.12,14.18,um,Spot,Position,3,1000000101,3436
168.93,225.87,12.11,um,Spot,Position,3,1000000102,3470
146.30,202.20,16.95,um,Spot,Position,3,1000000103,3504
145.73,198.06,16.26,um,Spot,Position,3,1000000104,3538
150.86,212.65,19.72,um,Spot,Position,3,1000000105,3572
175.66,229.45,16.95,um,Spot,Position,3,1000000106,3606
183.12,194.38,22.49,um,Spot,Position,3,1000000107,3640
189.89,192.44,19.72,um,Spot,Position,3,1000000108,3674
128.35,225.99,19.16,um,Spot,Position,3,1000000109,3708
128.35,222.14,21.37,um,Spot,Position,3,1000000110,3742
153.30,250.57,10.03,um,Spot,Position,3,1000000111,3776
157.50,229.07,21.79,um,Spot,Position,3,1000000112,3810
168.44,213.76,19.03,um,Spot,Position,3,1000000113,3844
168.77,209.32,16.95,um,Spot,Position,3,1000000114,3876
165.71,260.50,17.17,um,Spot,Position,3,1000000115,3912
168.87,254.07,24.56,um,Spot,Position,3,1000000116,3946
171.48,243.10,17.64,um,Spot,Position,3,1000000117,3980
167.58,240.25,18.33,um,Spot,Position,3,1000000118,4014
195.43,247.92,22.49,um,Spot,Position,3,1000000119,4048
193.08,286.79,30.61,um,Spot,Position,3,1000000120,4082
176.21,274.33,18.86,um,Spot,Position,3,1000000121,4116
161.17,305.84,19.72,um,Spot,Position,3,1000000122,4150
160.72,287.27,16.95,um,Spot,Position,3,1000000123,4184
157.91,325.25,22.49,um,Spot,Position,3,1000000124,4218
157.74,321.73,26.64,um,Spot,Position,3,1000000125,4252
168.96,292.37,18.33,um,Spot,Position,3,1000000126,4286
163.45,331.97,18.33,um,Spot,Position,3,1000000127,4320
164.44,344.78,30.79,um,Spot,Position,3,1000000128,4354
154.81,343.70,16.95,um,Spot,Position,3,1000000129,4388
150.76,336.95,29.41,um,Spot,Position,3,1000000130,4422
145.85,337.83,21.10,um,Spot,Position,3,1000000131,4456
144.79,320.63,14.18,um,Spot,Position,3,1000000132,4490
168.47,304.01,20.41,um,Spot,Position,3,1000000133,4524
147.19,327.96,24.56,um,Spot,Position,3,1000000134,4558
145.85,302.62,16.26,um,Spot,Position,3,1000000135,4592
138.84,290.05,21.79,um,Spot,Position,3,1000000136,4626
134.60,294.06,24.56,um,Spot,Position,3,1000000137,4660
137.18,293.63,21.79,um,Spot,Position,3,1000000138,4721
136.30,287.02,19.72,um,Spot,Position,3,1000000139,4728
175.32,346.89,16.26,um,Spot,Position,3,1000000140,4762
165.21,328.99,20.41,um,Spot,Position,3,1000000141,4796
176.60,328.35,24.56,um,Spot,Position,3,1000000142,4830
210.53,327.37,26.64,um,Spot,Position,3,1000000143,4864
196.71,278.14,24.56,um,Spot,Position,3,1000000144,4898
175.09,284.64,20.41,um,Spot,Position,3,1000000145,4932
154.92,253.30,21.79,um,Spot,Position,3,1000000146,4966
184.14,248.27,23.18,um,Spot,Position,3,1000000147,5000
189.96,252.01,24.56,um,Spot,Position,3,1000000148,5034
183.90,204.98,27.33,um,Spot,Position,3,1000000149,5068
145.68,172.81,18.33,um,Spot,Position,3,1000000150,5102
96.54,28.39,10.72,um,Spot,Position,2,1000000000,32
98.44,39.09,17.53,um,Spot,Position,2,1000000001,33
106.40,76.89,8.17,um,Spot,Position,2,1000000002,34
114.25,119.29,12.40,um,Spot,Position,2,1000000003,36
127.07,200.45,19.70,um,Spot,Position,2,1000000004,37
129.12,152.29,17.40,um,Spot,Position,2,1000000005,38
131.65,247.79,21.56,um,Spot,Position,2,1000000006,39
135.81,246.93,9.15,um,Spot,Position,2,1000000007,40
143.62,259.25,25.44,um,Spot,Position,2,1000000008,41
144.02,295.99,11.62,um,Spot,Position,2,1000000009,42
145.83,353.90,16.61,um,Spot,Position,2,1000000010,43
149.70,211.61,12.41,um,Spot,Position,2,1000000011,44
154.43,89.31,18.15,um,Spot,Position,2,1000000012,45
158.26,277.41,9.70,um,Spot,Position,2,1000000013,46
158.97,187.35,24.69,um,Spot,Position,2,1000000014,47
158.86,310.47,30.33,um,Spot,Position,2,1000000015,48
159.57,130.96,15.98,um,Spot,Position,2,1000000016,49
161.25,46.06,12.67,um,Spot,Position,2,1000000017,50
166.13,280.55,31.71,um,Spot,Position,2,1000000018,51
168.17,344.48,15.74,um,Spot,Position,2,1000000019,52
170.64,242.55,27.93,um,Spot,Position,2,1000000020,53
171.73,321.28,13.61,um,Spot,Position,2,1000000021,54
171.94,353.90,11.63,um,Spot,Position,2,1000000022,55
174.53,273.89,7.98,um,Spot,Position,2,1000000023,56
177.70,141.02,11.87,um,Spot,Position,2,1000000024,57
181.44,268.89,10.08,um,Spot,Position,2,1000000025,58
182.37,343.01,29.27,um,Spot,Position,2,1000000026,59
187.76,316.63,13.58,um,Spot,Position,2,1000000027,60
191.13,348.59,33.00,um,Spot,Position,2,1000000028,62
190.52,263.29,10.81,um,Spot,Position,2,1000000029,61
192.56,353.90,17.08,um,Spot,Position,2,1000000030,63
194.87,346.61,9.21,um,Spot,Position,2,1000000031,64
112.96,32.88,18.29,um,Spot,Position,2,1000000032,35
103.64,40.49,16.26,um,Spot,Position,2,1000000033,1123
122.60,50.81,5.88,um,Spot,Position,2,1000000034,1274
150.69,76.74,5.19,um,Spot,Position,2,1000000035,2421
181.88,221.92,7.96,um,Spot,Position,2,1000000036,1860
96.93,35.95,22.49,um,Spot,Position,2,1000000037,1151
130.12,218.76,14.18,um,Spot,Position,2,1000000038,2045
153.60,53.86,12.80,um,Spot,Position,2,1000000039,1189
167.46,64.81,9.34,um,Spot,Position,2,1000000040,1217
184.06,142.64,14.18,um,Spot,Position,2,1000000041,2287
149.43,232.01,5.88,um,Spot,Position,2,1000000042,1722
120.76,55.93,5.19,um,Spot,Position,2,1000000043,1240
116.96,81.53,11.42,um,Spot,Position,2,1000000044,1304
119.18,163.09,8.65,um,Spot,Position,2,1000000045,1338
155.79,157.73,10.72,um,Spot,Position,2,1000000046,1372
170.33,155.17,19.72,um,Spot,Position,2,1000000047,1416
166.81,159.95,13.49,um,Spot,Position,2,1000000048,1450
159.29,155.12,16.26,um,Spot,Position,2,1000000049,1484
137.80,150.44,5.19,um,Spot,Position,2,1000000050,1518
133.98,139.08,12.11,um,Spot,Position,2,1000000051,1552
138.67,115.20,5.19,um,Spot,Position,2,1000000052,1631
133.16,115.40,6.57,um,Spot,Position,2,1000000053,1593
132.10,107.84,13.49,um,Spot,Position,2,1000000054,1658
146.76,241.61,8.65,um,Spot,Position,2,1000000055,1688
190.45,222.99,14.18,um,Spot,Position,2,1000000056,1758
199.51,224.05,16.95,um,Spot,Position,2,1000000057,1792
186.75,208.17,10.72,um,Spot,Position,2,1000000058,1826
178.43,208.92,13.49,um,Spot,Position,2,1000000059,1875
174.56,204.25,10.03,um,Spot,Position,2,1000000060,1909
168.64,189.54,7.26,um,Spot,Position,2,1000000061,1943
126.38,236.98,23.87,um,Spot,Position,2,1000000062,1977
132.90,257.98,15.57,um,Spot,Position,2,1000000063,2011
156.61,274.29,19.03,um,Spot,Position,2,1000000064,2096
112.62,121.48,15.57,um,Spot,Position,2,1000000065,2141
121.37,151.14,22.49,um,Spot,Position,2,1000000066,2175
121.01,128.23,16.26,um,Spot,Position,2,1000000067,2219
161.27,163.13,3.11,um,Spot,Position,2,1000000068,2253
169.09,120.88,21.10,um,Spot,Position,2,1000000069,2319
168.15,127.91,5.88,um,Spot,Position,2,1000000070,2353
179.26,118.86,19.72,um,Spot,Position,2,1000000071,2387
207.99,294.39,20.41,um,Spot,Position,2,1000000072,2434
199.95,293.17,17.64,um,Spot,Position,2,1000000073,2468
203.57,292.63,14.88,um,Spot,Position,2,1000000074,2502
213.20,306.11,26.64,um,Spot,Position,2,1000000075,2536
197.09,308.31,17.64,um,Spot,Position,2,1000000076,2570
199.72,314.99,12.80,um,Spot,Position,2,1000000077,2604
210.16,334.52,14.18,um,Spot,Position,2,1000000078,2638
190.63,328.39,25.25,um,Spot,Position,2,1000000079,2677
179.58,319.98,10.03,um,Spot,Position,2,1000000080,2711
193.63,317.04,30.79,um,Spot,Position,2,1000000081,2745
183.22,328.65,21.79,um,Spot,Position,2,1000000082,2779
200.85,323.30,30.10,um,Spot,Position,2,1000000083,2813
184.29,310.00,20.41,um,Spot,Position,2,1000000084,2847
184.15,339.85,16.95,um,Spot,Position,2,1000000085,2881
184.08,287.19,19.72,um,Spot,Position,2,1000000086,2915
184.87,293.47,22.49,um,Spot,Position,2,1000000087,2949
161.02,269.25,14.18,um,Spot,Position,2,1000000088,2983
155.04,305.71,12.11,um,Spot,Position,2,1000000089,3017
133.18,26.44,9.34,um,Spot,Position,2,1000000090,3051
145.97,10.55,12.80,um,Spot,Position,2,1000000091,3085
162.43,6.73,14.18,um,Spot,Position,2,1000000092,3119
154.32,38.53,21.10,um,Spot,Position,2,1000000093,3153
156.63,55.72,5.19,um,Spot,Position,2,1000000094,3187
144.34,65.48,16.26,um,Spot,Position,2,1000000095,3221
148.88,95.32,3.11,um,Spot,Position,2,1000000096,3255
142.25,92.50,11.42,um,Spot,Position,2,1000000097,3289
152.07,113.89,9.34,um,Spot,Position,2,1000000098,3333
144.84,82.94,12.11,um,Spot,Position,2,1000000099,3367
164.61,226.44,12.80,um,Spot,Position,2,1000000100,3401
163.05,206.54,14.18,um,Spot,Position,2,1000000101,3435
168.85,227.13,12.80,um,Spot,Position,2,1000000102,3469
146.79,208.32,16.26,um,Spot,Position,2,1000000103,3503
146.07,201.49,17.64,um,Spot,Position,2,1000000104,3537
150.59,212.51,19.03,um,Spot,Position,2,1000000105,3571
175.99,227.78,16.95,um,Spot,Position,2,1000000106,3605
183.17,194.60,22.49,um,Spot,Position,2,1000000107,3639
191.06,195.97,20.41,um,Spot,Position,2,1000000108,3673
128.35,225.94,19.34,um,Spot,Position,2,1000000109,3707
129.04,223.78,21.56,um,Spot,Position,2,1000000110,3741
154.62,251.55,10.72,um,Spot,Position,2,1000000111,3775
156.68,226.73,21.79,um,Spot,Position,2,1000000112,3809
168.54,214.71,19.03,um,Spot,Position,2,1000000113,3843
168.56,209.63,16.95,um,Spot,Position,2,1000000114,3875
168.54,266.72,19.30,um,Spot,Position,2,1000000115,3911
162.85,243.40,15.57,um,Spot,Position,2,1000000116,3945
172.54,243.51,17.64,um,Spot,Position,2,1000000117,3979
167.67,240.46,19.03,um,Spot,Position,2,1000000118,4013
196.13,248.42,22.49,um,Spot,Position,2,1000000119,4047
191.74,288.17,30.67,um,Spot,Position,2,1000000120,4081
176.71,275.03,18.88,um,Spot,Position,2,1000000121,4115
161.74,306.37,19.72,um,Spot,Position,2,1000000122,4149
160.96,287.30,17.64,um,Spot,Position,2,1000000123,4183
158.95,326.35,22.49,um,Spot,Position,2,1000000124,4217
157.90,322.15,27.33,um,Spot,Position,2,1000000125,4251
169.07,292.31,18.33,um,Spot,Position,2,1000000126,4285
163.82,332.34,19.03,um,Spot,Position,2,1000000127,4319
164.59,345.04,30.79,um,Spot,Position,2,1000000128,4353
154.67,343.92,16.95,um,Spot,Position,2,1000000129,4387
150.86,337.18,30.10,um,Spot,Position,2,1000000130,4421
146.52,338.63,21.10,um,Spot,Position,2,1000000131,4455
145.57,320.36,14.88,um,Spot,Position,2,1000000132,4489
167.84,302.06,21.10,um,Spot,Position,2,1000000133,4523
147.04,328.62,25.25,um,Spot,Position,2,1000000134,4557
146.73,302.76,16.26,um,Spot,Position,2,1000000135,4591
138.62,290.51,23.18,um,Spot,Position,2,1000000136,4625
133.96,290.91,25.25,um,Spot,Position,2,1000000137,4659
137.07,291.11,21.79,um,Spot,Position,2,1000000138,4720
136.13,285.67,19.72,um,Spot,Position,2,1000000139,4727
175.52,347.99,16.95,um,Spot,Position,2,1000000140,4761
165.52,329.78,20.41,um,Spot,Position,2,1000000141,4795
174.30,328.09,25.25,um,Spot,Position,2,1000000142,4829
211.43,330.47,26.64,um,Spot,Position,2,1000000143,4863
197.07,277.91,24.56,um,Spot,Position,2,1000000144,4897
174.98,286.26,20.41,um,Spot,Position,2,1000000145,4931
155.86,254.22,21.79,um,Spot,Position,2,1000000146,4965
184.14,248.27,23.18,um,Spot,Position,2,1000000147,4999
189.96,252.01,24.56,um,Spot,Position,2,1000000148,5033
183.71,205.67,27.33,um,Spot,Position,2,1000000149,5067
145.35,172.41,18.33,um,Spot,Position,2,1000000150,5101
95.86,28.12,10.06,um,Spot,Position,4,1000000000,98
96.91,39.79,17.73,um,Spot,Position,4,1000000001,99
105.28,73.56,7.96,um,Spot,Position,4,1000000002,101
113.61,117.97,11.58,um,Spot,Position,4,1000000003,103
