Detailed,,,,,,,,
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID
133.20,181.65,19.72,um,Spot,Position,1,1000000065,3319
181.10,103.44,27.04,um,Spot,Position,1,1000000066,3150
89.82,136.28,14.18,um,Spot,Position,1,1000000067,1840
290.43,224.60,20.41,um,Spot,Position,1,1000000068,2172
182.85,164.05,14.88,um,Spot,Position,1,1000000069,2434
202.08,159.93,20.41,um,Spot,Position,1,1000000070,2693
298.39,180.16,16.26,um,Spot,Position,1,1000000071,1554
100.12,166.90,14.18,um,Spot,Position,1,1000000072,1656
99.15,157.33,9.34,um,Spot,Position,1,1000000073,1690
108.99,102.72,23.87,um,Spot,Position,1,1000000074,1724
86.50,114.80,19.72,um,Spot,Position,1,1000000075,1758
35.61,132.30,28.02,um,Spot,Position,1,1000000076,1792
73.75,130.50,30.79,um,Spot,Position,1,1000000077,1856
216.80,194.32,10.72,um,Spot,Position,1,1000000078,1890
296.59,239.78,12.80,um,Spot,Position,1,1000000079,1932
301.16,263.72,7.26,um,Spot,Position,1,1000000080,1984
313.92,302.26,7.26,um,Spot,Position,1,1000000081,2018
282.78,288.21,5.19,um,Spot,Position,1,1000000082,2064
315.94,250.34,20.41,um,Spot,Position,1,1000000083,2098
342.51,226.95,27.33,um,Spot,Position,1,1000000084,2136
283.97,260.77,16.26,um,Spot,Position,1,1000000085,2193
247.51,248.58,17.64,um,Spot,Position,1,1000000086,2969
41.16,293.89,16.26,um,Spot,Position,1,1000000087,2385
248.69,78.90,15.57,um,Spot,Position,1,1000000088,2457
238.59,174.34,21.79,um,Spot,Position,1,1000000089,2532
237.71,167.03,23.87,um,Spot,Position,1,1000000090,2544
277.35,191.44,26.64,um,Spot,Position,1,1000000091,2600
181.49,123.91,10.03,um,Spot,Position,1,1000000092,2634
203.29,113.12,24.35,um,Spot,Position,1,1000000093,3182
259.92,202.57,21.10,um,Spot,Position,1,1000000094,2774
152.24,89.72,27.33,um,Spot,Position,1,1000000095,2829
45.96,208.76,14.88,um,Spot,Position,1,1000000096,2935
203.31,298.91,23.87,um,Spot,Position,1,1000000097,3059
211.73,292.31,14.18,um,Spot,Position,1,1000000098,3093
212.49,128.35,15.86,um,Spot,Position,1,1000000099,3183
48.56,221.60,21.10,um,Spot,Position,1,1000000100,3226
159.83,134.89,19.72,um,Spot,Position,1,1000000101,3285
100.46,201.20,10.72,um,Spot,Position,1,1000000102,3366
32.40,185.48,21.79,um,Spot,Position,1,1000000103,3420
28.56,206.95,12.80,um,Spot,Position,1,1000000104,3454
37.78,250.66,25.95,um,Spot,Position,1,1000000105,3493
51.40,294.10,23.18,um,Spot,Position,1,1000000106,3598
59.96,267.89,35.63,um,Spot,Position,1,1000000107,3632
27.41,152.25,21.10,um,Spot,Position,1,1000000108,3666
33.37,275.20,24.14,um,Spot,Position,3,1000000000,65
51.04,267.44,17.24,um,Spot,Position,3,1000000001,66
53.01,324.88,26.67,um,Spot,Position,3,1000000002,67
60.03,216.33,17.38,um,Spot,Position,3,1000000003,68
75.09,185.66,22.22,um,Spot,Position,3,1000000004,69
92.29,189.59,19.22,um,Spot,Position,3,1000000005,70
112.84,151.76,21.85,um,Spot,Position,3,1000000006,71
132.21,231.45,12.69,um,Spot,Position,3,1000000007,73
132.76,100.18,12.88,um,Spot,Position,3,1000000008,72
187.95,291.42,33.36,um,Spot,Position,3,1000000009,77
188.61,179.52,23.84,um,Spot,Position,3,1000000010,78
197.23,283.77,19.76,um,Spot,Position,3,1000000011,79
199.41,108.29,35.04,um,Spot,Position,3,1000000012,80
208.44,255.37,18.89,um,Spot,Position,3,1000000013,81
220.06,176.39,16.36,um,Spot,Position,3,1000000014,83
230.38,281.35,12.64,um,Spot,Position,3,1000000015,84
237.16,254.14,10.94,um,Spot,Position,3,1000000016,85
253.24,100.78,25.45,um,Spot,Position,3,1000000017,87
249.73,191.00,28.77,um,Spot,Position,3,1000000018,86
258.58,241.21,9.64,um,Spot,Position,3,1000000019,88
263.31,205.88,14.09,um,Spot,Position,3,1000000020,89
261.83,129.67,25.95,um,Spot,Position,3,1000000021,2488
264.46,260.34,9.66,um,Spot,Position,3,1000000022,90
268.75,147.46,20.09,um,Spot,Position,3,1000000023,91
285.33,234.70,10.11,um,Spot,Position,3,1000000024,92
289.28,179.88,23.10,um,Spot,Position,3,1000000025,93
292.28,165.76,26.39,um,Spot,Position,3,1000000026,94
297.21,219.73,13.51,um,Spot,Position,3,1000000027,95
299.00,178.36,37.01,um,Spot,Position,3,1000000028,96
302.35,189.51,25.78,um,Spot,Position,3,1000000029,97
318.02,211.29,19.92,um,Spot,Position,3,1000000030,99
323.57,230.27,19.02,um,Spot,Position,3,1000000031,101
339.60,247.08,14.47,um,Spot,Position,3,1000000032,102
165.69,161.92,11.05,um,Spot,Position,3,1000000033,74
171.44,176.21,13.31,um,Spot,Position,3,1000000034,75
183.29,197.06,22.77,um,Spot,Position,3,1000000035,76
216.87,222.10,14.91,um,Spot,Position,3,1000000036,82
313.98,259.92,9.32,um,Spot,Position,3,1000000037,98
323.27,195.45,28.82,um,Spot,Position,3,1000000038,100
230.93,148.02,28.02,um,Spot,Position,3,1000000039,2762
185.65,144.81,13.49,um,Spot,Position,3,1000000040,2333
267.23,222.39,28.02,um,Spot,Position,3,1000000041,2288
278.59,183.91,28.71,um,Spot,Position,3,1000000042,2765
344.00,213.18,34.94,um,Spot,Position,3,1000000043,3490
12.24,255.17,10.72,um,Spot,Position,3,1000000044,3547
154.05,219.95,25.95,um,Spot,Position,3,1000000045,3553
243.71,280.01,7.96,um,Spot,Position,3,1000000046,2053
250.74,182.04,14.18,um,Spot,Position,3,1000000047,1542
22.86,182.69,27.33,um,Spot,Position,3,1000000048,3559
269.37,101.31,31.48,um,Spot,Position,3,1000000049,2500
90.39,196.04,23.18,um,Spot,Position,3,1000000050,3335
50.42,227.34,21.79,um,Spot,Position,3,1000000051,3219
208.49,332.03,40.48,um,Spot,Position,3,1000000052,3566
270.67,114.76,41.17,um,Spot,Position,3,1000000053,3591
92.70,205.01,28.71,um,Spot,Position,3,1000000054,3402
273.54,247.23,19.03,um,Spot,Position,3,1000000055,2245
121.38,162.60,23.18,um,Spot,Position,3,1000000056,2879
157.90,124.89,26.30,um,Spot,Position,3,1000000057,2868
91.81,129.54,23.87,um,Spot,Position,3,1000000058,1828
128.60,130.20,19.72,um,Spot,Position,3,1000000059,3006
137.16,153.28,10.03,um,Spot,Position,3,1000000060,2992
196.04,138.73,23.87,um,Spot,Position,3,1000000061,2670
283.76,155.52,30.10,um,Spot,Position,3,1000000062,1624
137.96,146.32,22.49,um,Spot,Position,3,1000000063,2904
223.37,276.84,32.17,um,Spot,Position,3,1000000064,2923
131.69,182.10,20.41,um,Spot,Position,3,1000000065,3321
189.16,105.51,27.78,um,Spot,Position,3,1000000066,3152
87.54,136.97,14.18,um,Spot,Position,3,1000000067,1842
290.41,226.74,20.41,um,Spot,Position,3,1000000068,2174
178.38,162.62,14.88,um,Spot,Position,3,1000000069,2436
199.18,157.41,21.10,um,Spot,Position,3,1000000070,2695
298.93,179.70,15.57,um,Spot,Position,3,1000000071,1556
102.32,165.01,14.18,um,Spot,Position,3,1000000072,1658
90.11,156.09,8.65,um,Spot,Position,3,1000000073,1692
115.85,101.99,24.56,um,Spot,Position,3,1000000074,1726
105.60,106.99,21.10,um,Spot,Position,3,1000000075,1760
31.98,136.77,28.71,um,Spot,Position,3,1000000076,1794
73.34,130.24,30.10,um,Spot,Position,3,1000000077,1858
221.23,197.13,11.42,um,Spot,Position,3,1000000078,1892
297.22,242.04,12.11,um,Spot,Position,3,1000000079,1934
293.96,261.08,7.96,um,Spot,Position,3,1000000080,1986
320.16,306.06,7.26,um,Spot,Position,3,1000000081,2020
273.32,289.14,5.19,um,Spot,Position,3,1000000082,2066
315.54,248.51,21.10,um,Spot,Position,3,1000000083,2100
343.13,229.12,28.02,um,Spot,Position,3,1000000084,2138
283.88,261.68,16.95,um,Spot,Position,3,1000000085,2195
247.45,255.05,18.33,um,Spot,Position,3,1000000086,2254
40.21,296.59,16.26,um,Spot,Position,3,1000000087,2387
248.70,78.56,15.57,um,Spot,Position,3,1000000088,2459
234.88,173.05,21.79,um,Spot,Position,3,1000000089,2534
239.31,168.95,23.18,um,Spot,Position,3,1000000090,2546
277.00,189.13,27.33,um,Spot,Position,3,1000000091,2602
185.94,128.77,9.34,um,Spot,Position,3,1000000092,2636
202.87,114.35,24.56,um,Spot,Position,3,1000000093,2715
259.24,204.51,20.41,um,Spot,Position,3,1000000094,2776
152.76,89.80,26.64,um,Spot,Position,3,1000000095,2831
44.86,208.77,14.88,um,Spot,Position,3,1000000096,2937
202.47,300.72,24.56,um,Spot,Position,3,1000000097,3061
218.78,295.37,12.11,um,Spot,Position,3,1000000098,3095
203.33,111.74,12.47,um,Spot,Position,3,1000000099,3185
48.17,220.36,21.10,um,Spot,Position,3,1000000100,3228
161.68,136.73,20.41,um,Spot,Position,3,1000000101,3287
93.21,205.00,12.80,um,Spot,Position,3,1000000102,3368
28.10,192.12,21.79,um,Spot,Position,3,1000000103,3422
31.16,200.69,12.11,um,Spot,Position,3,1000000104,3456
39.88,243.33,26.64,um,Spot,Position,3,1000000105,3495
49.04,302.72,23.87,um,Spot,Position,3,1000000106,3600
58.18,268.40,32.86,um,Spot,Position,3,1000000107,3634
15.88,166.92,21.10,um,Spot,Position,3,1000000108,3668
33.41,275.26,24.12,um,Spot,Position,2,1000000000,33
50.75,268.13,17.12,um,Spot,Position,2,1000000001,34
52.67,325.56,27.24,um,Spot,Position,2,1000000002,35
61.08,213.16,17.32,um,Spot,Position,2,1000000003,36
73.05,188.30,22.53,um,Spot,Position,2,1000000004,37
92.42,189.80,19.81,um,Spot,Position,2,1000000005,38
117.04,150.54,22.75,um,Spot,Position,2,1000000006,39
132.13,230.74,12.75,um,Spot,Position,2,1000000007,40
127.85,92.37,10.80,um,Spot,Position,2,1000000008,3700
188.43,292.21,33.13,um,Spot,Position,2,1000000009,41
194.08,180.80,23.08,um,Spot,Position,2,1000000010,42
197.55,284.98,19.58,um,Spot,Position,2,1000000011,44
197.63,106.62,34.80,um,Spot,Position,2,1000000012,43
207.35,253.16,19.35,um,Spot,Position,2,1000000013,45
219.30,174.22,16.60,um,Spot,Position,2,1000000014,46
229.09,278.08,13.21,um,Spot,Position,2,1000000015,47
236.82,254.00,10.82,um,Spot,Position,2,1000000016,48
250.54,107.45,27.78,um,Spot,Position,2,1000000017,50
247.71,191.60,28.61,um,Spot,Position,2,1000000018,49
255.80,239.50,9.64,um,Spot,Position,2,1000000019,51
265.04,206.98,13.79,um,Spot,Position,2,1000000020,54
263.95,117.62,22.73,um,Spot,Position,2,1000000021,52
263.78,259.74,9.69,um,Spot,Position,2,1000000022,53
268.11,146.74,20.78,um,Spot,Position,2,1000000023,55
285.17,233.62,10.12,um,Spot,Position,2,1000000024,56
287.88,177.77,23.22,um,Spot,Position,2,1000000025,57
290.70,163.05,26.90,um,Spot,Position,2,1000000026,58
293.49,217.91,13.00,um,Spot,Position,2,1000000027,59
299.66,178.32,36.80,um,Spot,Position,2,1000000028,60
300.50,185.38,26.00,um,Spot,Position,2,1000000029,61
317.17,209.35,19.80,um,Spot,Position,2,1000000030,62
320.83,227.60,18.68,um,Spot,Position,2,1000000031,63
340.94,246.75,14.38,um,Spot,Position,2,1000000032,64
175.15,158.22,4.50,um,Spot,Position,2,1000000033,3274
176.73,174.72,14.18,um,Spot,Position,2,1000000034,2456
194.06,206.13,0.35,um,Spot,Position,2,1000000035,3276
218.03,222.91,14.18,um,Spot,Position,2,1000000036,2816
305.07,257.92,8.65,um,Spot,Position,2,1000000037,1967
328.49,201.42,30.10,um,Spot,Position,2,1000000038,1606
235.81,150.28,27.33,um,Spot,Position,2,1000000039,2761
192.44,146.77,14.18,um,Spot,Position,2,1000000040,2332
265.81,219.77,28.02,um,Spot,Position,2,1000000041,2287
278.26,182.16,28.02,um,Spot,Position,2,1000000042,2764
345.02,213.98,34.94,um,Spot,Position,2,1000000043,3489
10.39,265.40,11.42,um,Spot,Position,2,1000000044,3546
173.87,222.94,16.95,um,Spot,Position,2,1000000045,3552
246.12,282.49,7.26,um,Spot,Position,2,1000000046,2052
253.98,183.22,14.88,um,Spot,Position,2,1000000047,1541
22.65,181.46,27.33,um,Spot,Position,2,1000000048,3558
271.77,98.76,31.48,um,Spot,Position,2,1000000049,2499
92.55,196.63,23.18,um,Spot,Position,2,1000000050,3334
45.96,240.43,23.18,um,Spot,Position,2,1000000051,3218
207.93,331.83,39.78,um,Spot,Position,2,1000000052,3565
264.06,117.57,41.86,um,Spot,Position,2,1000000053,3590
90.65,205.95,30.10,um,Spot,Position,2,1000000054,3401
270.38,250.97,18.33,um,Spot,Position,2,1000000055,2244
128.01,164.86,24.56,um,Spot,Position,2,1000000056,2878
155.51,123.50,26.82,um,Spot,Position,2,1000000057,2867
88.23,129.29,24.56,um,Spot,Position,2,1000000058,1827
127.58,129.40,19.03,um,Spot,Position,2,1000000059,3005
135.69,142.81,6.57,um,Spot,Position,2,1000000060,3003
197.49,137.31,23.87,um,Spot,Position,2,1000000061,2669
286.78,155.85,30.10,um,Spot,Position,2,1000000062,1623
137.12,144.75,23.18,um,Spot,Position,2,1000000063,2903
221.98,276.42,30.79,um,Spot,Position,2,1000000064,2922
131.41,181.15,20.41,um,Spot,Position,2,1000000065,3320
189.43,105.51,27.57,um,Spot,Position,2,1000000066,3151
90.45,134.80,14.18,um,Spot,Position,2,1000000067,1841
287.18,221.52,20.41,um,Spot,Position,2,1000000068,2173
179.12,162.64,14.18,um,Spot,Position,2,1000000069,2435
199.21,157.66,20.41,um,Spot,Position,2,1000000070,2694
299.48,180.42,15.57,um,Spot,Position,2,1000000071,1555
102.01,165.95,14.18,um,Spot,Position,2,1000000072,1657
95.52,161.23,10.03,um,Spot,Position,2,1000000073,1691
113.17,101.62,24.56,um,Spot,Position,2,1000000074,1725
96.38,111.40,19.03,um,Spot,Position,2,1000000075,1759
33.71,134.19,28.71,um,Spot,Position,2,1000000076,1793
67.89,134.04,30.79,um,Spot,Position,2,1000000077,1857
218.09,194.51,10.72,um,Spot,Position,2,1000000078,1891
296.40,238.98,12.11,um,Spot,Position,2,1000000079,1933
297.03,261.16,7.26,um,Spot,Position,2,1000000080,1985
317.28,305.63,0.35,um,Spot,Position,2,1000000081,2019
282.70,294.90,5.19,um,Spot,Position,2,1000000082,2065
317.20,250.55,20.41,um,Spot,Position,2,1000000083,2099
342.33,225.59,27.33,um,Spot,Position,2,1000000084,2137
284.62,267.65,16.95,um,Spot,Position,2,1000000085,2194
243.07,251.78,18.33,um,Spot,Position,2,1000000086,2253
39.94,298.34,16.26,um,Spot,Position,2,1000000087,2386
248.70,78.56,15.57,um,Spot,Position,2,1000000088,2458
237.86,174.17,21.79,um,Spot,Position,2,1000000089,2533
235.28,162.66,25.25,um,Spot,Position,2,1000000090,2545
283.63,189.33,27.33,um,Spot,Position,2,1000000091,2601
186.64,129.03,9.34,um,Spot,Position,2,1000000092,2635
209.64,114.97,25.25,um,Spot,Position,2,1000000093,2714
261.77,201.97,21.10,um,Spot,Position,2,1000000094,2775
150.39,84.27,30.10,um,Spot,Position,2,1000000095,2830
44.93,209.31,14.88,um,Spot,Position,2,1000000096,2936
202.69,297.13,24.56,um,Spot,Position,2,1000000097,3060
217.09,294.27,12.80,um,Spot,Position,2,1000000098,3094
203.17,111.05,11.97,um,Spot,Position,2,1000000099,3184
48.79,220.40,21.10,um,Spot,Position,2,1000000100,3227
157.17,134.16,19.72,um,Spot,Position,2,1000000101,3286
97.44,202.88,12.11,um,Spot,Position,2,1000000102,3367
26.08,194.30,21.10,um,Spot,Position,2,1000000103,3421
30.86,201.78,12.11,um,Spot,Position,2,1000000104,3455
42.90,233.22,26.64,um,Spot,Position,2,1000000105,3494
48.70,301.54,23.18,um,Spot,Position,2,1000000106,3599
58.58,263.59,34.94,um,Spot,Position,2,1000000107,3633
21.30,158.49,21.10,um,Spot,Position,2,1000000108,3667
32.61,276.70,23.79,um,Spot,Position,4,1000000000,103
50.54,268.72,17.23,um,Spot,Position,4,1000000001,104
52.33,327.59,26.62,um,Spot,Position,4,1000000002,105
61.50,216.45,17.33,um,Spot,Position,4,1000000003,106
74.26,189.59,23.95,um,Spot,Position,4,1000000004,107
92.94,189.37,19.28,um,Spot,Position,4,1000000005,108
115.38,151.75,21.79,um,Spot,Position,4,1000000006,2368
132.15,231.59,12.40,um,Spot,Position,4,1000000007,110
132.01,96.66,12.90,um,Spot,Position,4,1000000008,109
188.27,289.93,32.91,um,Spot,Position,4,1000000009,114
189.98,179.27,23.29,um,Spot,Position,4,1000000010,115
197.12,284.66,19.50,um,Spot,Position,4,1000000011,116
197.43,108.26,35.14,um,Spot,Position,4,1000000012,117
208.59,251.14,19.13,um,Spot,Position,4,1000000013,118
221.66,176.98,16.99,um,Spot,Position,4,1000000014,120
229.35,277.26,13.22,um,Spot,Position,4,1000000015,121
237.74,255.47,10.65,um,Spot,Position,4,1000000016,123
252.60,99.09,25.49,um,Spot,Position,4,1000000017,125
248.89,190.00,29.17,um,Spot,Position,4,1000000018,124
256.04,240.52,10.05,um,Spot,Position,4,1000000019,126
265.32,208.49,13.74,um,Spot,Position,4,1000000020,128
264.86,120.17,23.97,um,Spot,Position,4,1000000021,127
267.27,262.00,9.26,um,Spot,Position,4,1000000022,129
269.60,150.85,21.44,um,Spot,Position,4,1000000023,130
285.61,235.81,10.08,um,Spot,Position,4,1000000024,131
290.42,181.53,23.00,um,Spot,Position,4,1000000025,132
291.63,165.85,26.32,um,Spot,Position,4,1000000026,133
293.94,220.70,12.76,um,Spot,Position,4,1000000027,134
301.55,181.64,36.96,um,Spot,Position,4,1000000028,135
301.48,188.89,26.26,um,Spot,Position,4,1000000029,136
320.43,213.40,20.09,um,Spot,Position,4,1000000030,138
323.45,231.45,18.90,um,Spot,Position,4,1000000031,139
336.46,246.01,14.25,um,Spot,Position,4,1000000032,141
156.56,160.55,10.30,um,Spot,Position,4,1000000033,111
179.15,179.47,14.27,um,Spot,Position,4,1000000034,112
184.39,198.12,22.77,um,Spot,Position,4,1000000035,113
216.72,222.74,14.85,um,Spot,Position,4,1000000036,119
311.89,258.80,9.33,um,Spot,Position,4,1000000037,137
328.99,203.67,29.88,um,Spot,Position,4,1000000038,140
237.80,152.31,28.16,um,Spot,Position,4,1000000039,122
191.00,147.66,13.49,um,Spot,Position,4,1000000040,2334
263.94,222.31,27.33,um,Spot,Position,4,1000000041,2289
277.15,182.18,29.41,um,Spot,Position,4,1000000042,2766
342.31,211.98,34.25,um,Spot,Position,4,1000000043,3491
12.85,250.97,10.72,um,Spot,Position,4,1000000044,3548
185.03,212.48,15.57,um,Spot,Position,4,1000000045,3554
244.05,279.96,7.26,um,Spot,Position,4,1000000046,2054
253.98,183.76,14.88,um,Spot,Position,4,1000000047,1543
26.69,175.48,27.33,um,Spot,Position,4,1000000048,3560
268.38,101.74,32.17,um,Spot,Position,4,1000000049,2501
90.48,195.71,23.18,um,Spot,Position,4,1000000050,3336
48.95,233.22,21.79,um,Spot,Position,4,1000000051,3220
209.04,333.89,40.48,um,Spot,Position,4,1000000052,3567
267.06,117.32,42.55,um,Spot,Position,4,1000000053,3592
91.41,206.22,28.71,um,Spot,Position,4,1000000054,3403
266.63,250.91,18.33,um,Spot,Position,4,1000000055,2246
131.51,164.18,23.18,um,Spot,Position,4,1000000056,2880
153.90,123.50,26.53,um,Spot,Position,4,1000000057,2869
88.86,131.40,23.18,um,Spot,Position,4,1000000058,1829
126.76,130.04,19.03,um,Spot,Position,4,1000000059,3007
137.96,156.46,6.57,um,Spot,Position,4,1000000060,2993
197.66,135.68,24.56,um,Spot,Position,4,1000000061,2671
284.10,155.69,30.10,um,Spot,Position,4,1000000062,1625
131.50,146.99,22.49,um,Spot,Position,4,1000000063,2905
222.18,275.97,32.86,um,Spot,Position,4,1000000064,2924
130.60,182.12,20.41,um,Spot,Position,4,1000000065,3322
191.61,106.90,28.08,um,Spot,Position,4,1000000066,3153
90.86,136.42,13.49,um,Spot,Position,4,1000000067,1843
293.36,227.49,21.10,um,Spot,Position,4,1000000068,2175
177.57,162.88,14.18,um,Spot,Position,4,1000000069,2437
200.48,159.15,20.41,um,Spot,Position,4,1000000070,2696
299.48,182.41,15.57,um,Spot,Position,4,1000000071,1557
102.64,165.95,14.18,um,Spot,Position,4,1000000072,1659
104.86,158.12,10.03,um,Spot,Position,4,1000000073,1693
116.06,101.37,24.56,um,Spot,Position,4,1000000074,1727
103.13,107.36,21.10,um,Spot,Position,4,1000000075,1761
13.88,157.91,27.33,um,Spot,Position,4,1000000076,1795
65.17,136.82,29.41,um,Spot,Position,4,1000000077,1859
215.91,194.43,10.03,um,Spot,Position,4,1000000078,1893
297.09,241.00,12.11,um,Spot,Position,4,1000000079,1935
304.89,268.59,6.57,um,Spot,Position,4,1000000080,1987
314.33,304.41,7.26,um,Spot,Position,4,1000000081,2021
273.19,291.29,5.19,um,Spot,Position,4,1000000082,2067
313.68,248.07,20.41,um,Spot,Position,4,1000000083,2101
340.78,226.96,27.33,um,Spot,Position,4,1000000084,2139
283.06,268.47,16.95,um,Spot,Position,4,1000000085,2196
240.51,250.40,19.03,um,Spot,Position,4,1000000086,2255
39.34,294.45,16.26,um,Spot,Position,4,1000000087,2388
250.07,78.74,15.57,um,Spot,Position,4,1000000088,2460
239.31,172.31,21.79,um,Spot,Position,4,1000000089,2535
242.22,171.06,22.49,um,Spot,Position,4,1000000090,2547
277.79,198.77,25.95,um,Spot,Position,4,1000000091,2603
185.59,120.23,4.50,um,Spot,Position,4,1000000092,2637
202.26,114.17,24.56,um,Spot,Position,4,1000000093,2716
259.86,203.80,20.41,um,Spot,Position,4,1000000094,2777
152.98,101.38,30.10,um,Spot,Position,4,1000000095,2832
44.86,208.77,14.88,um,Spot,Position,4,1000000096,2938
201.86,299.61,23.87,um,Spot,Position,4,1000000097,3062
218.80,296.88,12.11,um,Spot,Position,4,1000000098,3096
203.01,110.36,11.48,um,Spot,Position,4,1000000099,3186
48.46,220.73,21.10,um,Spot,Position,4,1000000100,3229
159.71,135.84,19.72,um,Spot,Position,4,1000000101,3288
100.94,194.94,12.80,um,Spot,Position,4,1000000102,3369
28.13,191.18,21.79,um,Spot,Position,4,1000000103,3423
30.34,202.04,12.11,um,Spot,Position,4,1000000104,3457
40.79,240.72,26.64,um,Spot,Position,4,1000000105,3496
51.08,299.60,23.18,um,Spot,Position,4,1000000106,3601
59.82,261.56,32.86,um,Spot,Position,4,1000000107,3635
22.13,157.84,21.10,um,Spot,Position,4,1000000108,3669
29.03,277.62,22.84,um,Spot,Position,5,1000000000,142
50.41,268.93,16.97,um,Spot,Position,5,1000000001,143
52.74,323.97,26.17,um,Spot,Position,5,1000000002,144
59.79,215.96,17.20,um,Spot,Position,5,1000000003,145
74.69,189.29,24.18,um,Spot,Position,5,1000000004,146
92.27,189.85,19.13,um,Spot,Position,5,1000000005,147
118.01,151.21,22.49,um,Spot,Position,5,1000000006,2369
131.63,231.84,12.41,um,Spot,Position,5,1000000007,149
128.07,101.09,11.88,um,Spot,Position,5,1000000008,148
187.63,289.51,32.38,um,Spot,Position,5,1000000009,154
193.34,181.89,23.00,um,Spot,Position,5,1000000010,155
196.52,284.67,19.61,um,Spot,Position,5,1000000011,156
197.66,108.48,34.82,um,Spot,Position,5,1000000012,157
207.18,255.87,18.93,um,Spot,Position,5,1000000013,158
220.45,176.84,16.59,um,Spot,Position,5,1000000014,160
227.79,283.03,12.86,um,Spot,Position,5,1000000015,161
238.42,258.69,10.12,um,Spot,Position,5,1000000016,163
251.93,104.20,25.91,um,Spot,Position,5,1000000017,165
248.32,191.21,28.99,um,Spot,Position,5,1000000018,164
