Detailed,,,,,,,,
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID
165.96,87.45,15.57,um,Spot,Position,1,1000000097,3231
168.73,91.84,16.95,um,Spot,Position,1,1000000098,3265
156.79,92.50,12.80,um,Spot,Position,1,1000000099,3299
166.10,105.35,12.80,um,Spot,Position,1,1000000100,3333
163.24,100.76,16.95,um,Spot,Position,1,1000000101,3367
150.94,94.49,15.57,um,Spot,Position,1,1000000102,3401
157.97,88.75,11.42,um,Spot,Position,1,1000000103,3435
153.98,108.07,17.64,um,Spot,Position,1,1000000104,3469
160.26,110.87,16.95,um,Spot,Position,1,1000000105,3503
152.82,111.37,16.26,um,Spot,Position,1,1000000106,3537
168.43,103.68,14.88,um,Spot,Position,1,1000000107,3571
170.91,98.21,12.80,um,Spot,Position,1,1000000108,3605
147.60,105.25,16.95,um,Spot,Position,1,1000000109,3639
174.20,111.88,19.72,um,Spot,Position,1,1000000110,3673
154.12,123.32,14.18,um,Spot,Position,1,1000000111,3707
139.12,125.92,18.33,um,Spot,Position,1,1000000112,3741
139.77,126.30,23.18,um,Spot,Position,1,1000000113,3775
144.90,121.07,18.33,um,Spot,Position,1,1000000114,3809
142.88,114.61,14.88,um,Spot,Position,1,1000000115,3843
136.81,118.96,19.03,um,Spot,Position,1,1000000116,3877
136.05,121.89,21.10,um,Spot,Position,1,1000000117,3911
156.69,120.03,18.33,um,Spot,Position,1,1000000118,3945
146.40,114.08,19.03,um,Spot,Position,1,1000000119,3979
150.04,117.25,18.33,um,Spot,Position,1,1000000120,4008
146.60,118.18,16.95,um,Spot,Position,1,1000000121,4042
157.25,124.61,21.79,um,Spot,Position,1,1000000122,4076
155.33,124.95,24.90,um,Spot,Position,1,1000000123,4110
130.18,107.37,22.49,um,Spot,Position,1,1000000124,4144
137.05,101.15,19.03,um,Spot,Position,1,1000000125,4446
140.15,116.34,24.56,um,Spot,Position,1,1000000126,4208
130.83,85.50,20.41,um,Spot,Position,1,1000000127,4242
145.14,94.70,13.49,um,Spot,Position,1,1000000129,4275
142.40,96.33,12.80,um,Spot,Position,1,1000000130,4309
145.93,89.41,15.57,um,Spot,Position,1,1000000131,4343
141.44,87.07,13.49,um,Spot,Position,1,1000000132,4377
135.61,95.04,19.72,um,Spot,Position,1,1000000133,4411
134.26,98.21,21.79,um,Spot,Position,1,1000000134,4445
133.32,79.91,13.16,um,Spot,Position,1,1000000135,4468
129.09,77.20,13.49,um,Spot,Position,1,1000000136,4502
124.48,76.15,14.88,um,Spot,Position,1,1000000137,4536
120.14,82.45,21.10,um,Spot,Position,1,1000000138,4570
140.23,56.91,10.03,um,Spot,Position,1,1000000139,4604
142.14,69.60,16.26,um,Spot,Position,1,1000000140,4638
139.53,64.46,11.42,um,Spot,Position,1,1000000141,4672
137.33,61.68,19.03,um,Spot,Position,1,1000000142,4706
122.34,46.06,16.26,um,Spot,Position,1,1000000143,4770
121.51,54.62,19.03,um,Spot,Position,1,1000000144,4804
124.68,53.69,19.72,um,Spot,Position,1,1000000145,4838
129.05,39.53,21.10,um,Spot,Position,1,1000000146,4872
145.29,54.71,12.80,um,Spot,Position,1,1000000147,4906
144.76,49.77,12.80,um,Spot,Position,1,1000000148,4940
128.67,76.34,19.72,um,Spot,Position,1,1000000149,4974
138.06,53.85,15.57,um,Spot,Position,1,1000000150,5008
137.60,51.78,12.80,um,Spot,Position,1,1000000151,5042
116.25,35.46,18.33,um,Spot,Position,1,1000000152,5076
172.63,14.07,25.20,um,Spot,Position,1,1000000153,5110
172.63,24.79,25.11,um,Spot,Position,1,1000000154,5144
159.48,30.43,18.91,um,Spot,Position,1,1000000155,5178
159.44,37.40,18.33,um,Spot,Position,1,1000000156,5212
181.62,34.61,18.35,um,Spot,Position,1,1000000157,5281
184.39,46.03,23.01,um,Spot,Position,1,1000000158,5315
163.35,15.83,14.18,um,Spot,Position,1,1000000159,5349
166.88,12.39,19.03,um,Spot,Position,1,1000000160,5383
168.08,18.77,16.95,um,Spot,Position,1,1000000161,5417
169.57,20.89,18.33,um,Spot,Position,1,1000000162,5451
158.88,22.22,14.18,um,Spot,Position,1,1000000163,5485
153.84,23.09,14.18,um,Spot,Position,1,1000000164,5519
124.88,19.69,20.41,um,Spot,Position,1,1000000165,5553
146.28,16.85,16.95,um,Spot,Position,1,1000000166,5587
177.26,63.46,23.87,um,Spot,Position,1,1000000167,5621
170.69,68.25,12.80,um,Spot,Position,1,1000000168,5655
168.85,74.58,12.11,um,Spot,Position,1,1000000169,5689
183.40,86.05,20.41,um,Spot,Position,1,1000000170,5723
179.54,95.14,16.88,um,Spot,Position,1,1000000171,5757
180.93,91.69,17.85,um,Spot,Position,1,1000000172,5791
186.46,83.06,19.46,um,Spot,Position,1,1000000173,5825
185.08,81.55,17.86,um,Spot,Position,1,1000000174,5857
176.09,75.76,21.05,um,Spot,Position,1,1000000175,5893
172.63,78.08,21.33,um,Spot,Position,1,1000000176,5927
174.70,90.48,13.92,um,Spot,Position,1,1000000177,5961
174.01,94.27,14.93,um,Spot,Position,1,1000000178,5995
176.23,101.64,19.72,um,Spot,Position,1,1000000179,6029
172.56,106.35,16.26,um,Spot,Position,1,1000000180,6063
174.01,101.16,17.31,um,Spot,Position,1,1000000181,6097
180.93,110.02,21.76,um,Spot,Position,1,1000000182,6131
181.62,100.40,20.93,um,Spot,Position,1,1000000183,6165
174.01,97.39,15.39,um,Spot,Position,1,1000000184,6199
170.55,87.64,19.38,um,Spot,Position,1,1000000185,6233
170.22,119.35,15.11,um,Spot,Position,1,1000000186,6267
181.62,109.48,26.94,um,Spot,Position,1,1000000187,6301
159.48,104.69,12.35,um,Spot,Position,1,1000000188,6334
161.56,107.35,14.14,um,Spot,Position,1,1000000189,6368
153.25,103.89,12.49,um,Spot,Position,1,1000000190,6402
151.18,103.69,13.74,um,Spot,Position,1,1000000191,6436
145.64,108.30,13.58,um,Spot,Position,1,1000000192,6470
160.17,120.88,18.31,um,Spot,Position,1,1000000193,6504
139.42,96.34,13.45,um,Spot,Position,1,1000000194,6538
165.01,96.51,13.94,um,Spot,Position,1,1000000195,6572
155.95,100.17,13.49,um,Spot,Position,1,1000000196,6607
145.62,122.39,22.49,um,Spot,Position,1,1000000197,6641
140.24,93.39,18.33,um,Spot,Position,1,1000000198,6675
164.20,48.37,11.42,um,Spot,Position,1,1000000199,6733
168.83,41.94,14.88,um,Spot,Position,1,1000000200,6767
167.48,53.33,15.57,um,Spot,Position,1,1000000201,6801
167.79,57.49,16.26,um,Spot,Position,1,1000000202,6835
157.91,49.92,19.03,um,Spot,Position,1,1000000203,6869
157.36,41.96,14.18,um,Spot,Position,1,1000000204,6903
160.94,54.07,14.88,um,Spot,Position,1,1000000205,6937
167.10,49.60,21.79,um,Spot,Position,1,1000000206,6971
174.00,49.87,19.72,um,Spot,Position,1,1000000207,7005
170.29,67.79,19.72,um,Spot,Position,1,1000000208,7039
141.07,80.21,11.42,um,Spot,Position,1,1000000209,7073
141.22,80.61,16.44,um,Spot,Position,1,1000000210,7107
125.01,77.58,21.10,um,Spot,Position,1,1000000211,7141
120.17,79.91,25.97,um,Spot,Position,1,1000000212,7190
138.71,80.45,20.41,um,Spot,Position,1,1000000213,7224
133.63,82.62,21.79,um,Spot,Position,1,1000000214,7258
125.99,65.86,26.64,um,Spot,Position,1,1000000215,7292
124.16,61.90,26.64,um,Spot,Position,1,1000000216,7326
129.52,32.36,24.56,um,Spot,Position,1,1000000217,7360
123.49,40.93,24.56,um,Spot,Position,1,1000000218,7394
118.60,40.21,27.33,um,Spot,Position,1,1000000219,7428
173.77,33.74,21.79,um,Spot,Position,1,1000000220,7462
164.87,120.18,22.49,um,Spot,Position,1,1000000221,7496
128.09,93.27,23.87,um,Spot,Position,1,1000000222,7530
122.12,89.40,24.96,um,Spot,Position,1,1000000223,7564
144.17,104.32,19.72,um,Spot,Position,1,1000000224,7598
137.12,110.88,24.56,um,Spot,Position,1,1000000225,7632
140.96,96.95,23.18,um,Spot,Position,1,1000000226,7666
138.85,107.21,23.87,um,Spot,Position,1,1000000227,7700
157.34,92.74,19.72,um,Spot,Position,1,1000000228,7734
157.40,89.09,16.78,um,Spot,Position,1,1000000229,7768
157.40,76.66,17.03,um,Spot,Position,1,1000000230,7802
173.20,97.97,21.79,um,Spot,Position,1,1000000231,7836
178.43,96.28,23.18,um,Spot,Position,1,1000000232,7870
180.07,102.75,19.72,um,Spot,Position,1,1000000233,7904
180.64,104.42,24.56,um,Spot,Position,1,1000000234,7907
156.93,116.19,19.72,um,Spot,Position,1,1000000235,7941
154.97,113.72,18.33,um,Spot,Position,1,1000000236,7975
171.40,72.83,21.10,um,Spot,Position,1,1000000237,8009
178.12,79.35,23.87,um,Spot,Position,1,1000000238,8043
167.46,57.08,19.20,um,Spot,Position,1,1000000239,8077
177.13,87.35,19.72,um,Spot,Position,1,1000000240,8111
176.66,91.79,18.33,um,Spot,Position,1,1000000241,8145
155.77,128.05,28.02,um,Spot,Position,1,1000000242,8179
151.85,131.59,25.95,um,Spot,Position,1,1000000243,8213
146.44,134.77,21.10,um,Spot,Position,1,1000000244,8247
148.89,122.07,23.87,um,Spot,Position,1,1000000245,8281
167.76,104.13,18.46,um,Spot,Position,1,1000000246,8315
145.56,91.61,17.64,um,Spot,Position,1,1000000247,8349
150.79,114.15,25.25,um,Spot,Position,1,1000000248,8383
186.63,46.72,23.87,um,Spot,Position,1,1000000249,8417
158.79,14.88,25.02,um,Spot,Position,1,1000000250,8451
149.34,4.08,25.25,um,Spot,Position,1,1000000251,8485
176.10,110.91,28.02,um,Spot,Position,1,1000000252,8519
172.29,134.81,25.25,um,Spot,Position,1,1000000253,8555
166.75,133.42,26.64,um,Spot,Position,1,1000000254,8589
160.99,27.40,25.95,um,Spot,Position,1,1000000255,8623
161.86,30.03,25.95,um,Spot,Position,1,1000000256,8657
140.22,46.97,19.03,um,Spot,Position,1,1000000257,8691
146.57,47.61,15.57,um,Spot,Position,1,1000000258,8725
155.14,73.29,20.41,um,Spot,Position,1,1000000259,8759
153.43,76.32,19.72,um,Spot,Position,1,1000000260,8793
173.85,62.29,23.87,um,Spot,Position,1,1000000261,8827
176.06,40.12,26.64,um,Spot,Position,1,1000000262,8861
147.88,61.48,19.72,um,Spot,Position,1,1000000263,8895
168.88,47.94,26.64,um,Spot,Position,1,1000000264,8929
182.45,53.57,27.33,um,Spot,Position,1,1000000265,8963
180.46,44.14,21.79,um,Spot,Position,1,1000000266,8997
177.90,43.43,22.49,um,Spot,Position,1,1000000267,9031
170.51,18.43,26.64,um,Spot,Position,1,1000000268,9065
147.67,37.14,19.72,um,Spot,Position,1,1000000269,9099
135.96,25.88,20.74,um,Spot,Position,1,1000000270,9133
126.27,23.65,27.96,um,Spot,Position,1,1000000271,9167
133.88,35.83,28.60,um,Spot,Position,1,1000000272,9201
144.25,32.11,23.18,um,Spot,Position,1,1000000273,9235
96.89,6.88,22.39,um,Spot,Position,3,1000000000,92
107.38,53.46,20.33,um,Spot,Position,3,1000000001,95
107.88,8.22,14.55,um,Spot,Position,3,1000000002,94
106.10,28.02,27.21,um,Spot,Position,3,1000000003,1551
108.52,44.44,19.71,um,Spot,Position,3,1000000004,96
109.72,22.22,27.15,um,Spot,Position,3,1000000005,97
111.96,21.51,16.71,um,Spot,Position,3,1000000006,98
111.90,65.81,20.83,um,Spot,Position,3,1000000007,99
114.93,28.27,14.95,um,Spot,Position,3,1000000008,100
119.87,30.46,18.27,um,Spot,Position,3,1000000009,101
120.41,61.74,21.63,um,Spot,Position,3,1000000010,102
125.77,14.61,24.42,um,Spot,Position,3,1000000011,103
125.39,20.90,26.91,um,Spot,Position,3,1000000012,104
126.95,59.28,14.86,um,Spot,Position,3,1000000013,106
125.32,87.33,15.58,um,Spot,Position,3,1000000014,105
130.00,8.73,12.08,um,Spot,Position,3,1000000015,107
132.26,56.32,20.13,um,Spot,Position,3,1000000016,108
136.54,20.66,9.44,um,Spot,Position,3,1000000017,110
133.91,0.35,33.64,um,Spot,Position,3,1000000018,109
136.81,36.39,13.25,um,Spot,Position,3,1000000019,111
137.24,68.02,13.67,um,Spot,Position,3,1000000020,112
137.41,108.04,14.68,um,Spot,Position,3,1000000021,113
140.48,53.22,11.85,um,Spot,Position,3,1000000022,115
138.11,72.37,26.19,um,Spot,Position,3,1000000023,114
142.24,9.77,11.63,um,Spot,Position,3,1000000024,116
146.43,122.96,19.72,um,Spot,Position,3,1000000025,117
146.73,40.46,16.51,um,Spot,Position,3,1000000026,119
147.27,0.35,24.33,um,Spot,Position,3,1000000027,118
150.51,71.21,11.84,um,Spot,Position,3,1000000028,120
152.86,20.45,18.93,um,Spot,Position,3,1000000029,121
152.45,39.13,9.55,um,Spot,Position,3,1000000030,122
153.68,58.63,26.10,um,Spot,Position,3,1000000031,123
154.91,132.36,14.86,um,Spot,Position,3,1000000032,124
158.46,38.47,10.61,um,Spot,Position,3,1000000033,125
161.89,62.27,14.18,um,Spot,Position,3,1000000034,2715
164.22,6.60,26.79,um,Spot,Position,3,1000000035,126
165.19,148.52,18.15,um,Spot,Position,3,1000000036,127
171.11,120.81,15.35,um,Spot,Position,3,1000000037,128
172.00,134.09,15.35,um,Spot,Position,3,1000000038,129
172.68,110.15,24.75,um,Spot,Position,3,1000000039,130
173.14,37.86,13.20,um,Spot,Position,3,1000000040,131
176.10,0.35,17.70,um,Spot,Position,3,1000000041,132
179.79,133.55,20.79,um,Spot,Position,3,1000000042,134
178.83,143.88,18.45,um,Spot,Position,3,1000000043,133
181.16,119.12,15.84,um,Spot,Position,3,1000000044,135
184.72,124.30,22.19,um,Spot,Position,3,1000000045,136
185.95,58.39,22.49,um,Spot,Position,3,1000000046,2580
103.62,30.87,21.86,um,Spot,Position,3,1000000047,93
119.32,48.33,11.42,um,Spot,Position,3,1000000048,4742
184.84,107.95,17.64,um,Spot,Position,3,1000000049,1973
132.24,22.59,16.95,um,Spot,Position,3,1000000050,2396
138.88,33.65,10.72,um,Spot,Position,3,1000000051,2475
151.76,67.69,9.34,um,Spot,Position,3,1000000052,2885
168.57,33.55,15.57,um,Spot,Position,3,1000000053,5273
112.12,31.48,24.39,um,Spot,Position,3,1000000054,1570
187.06,95.62,21.79,um,Spot,Position,3,1000000055,2898
174.63,130.58,15.57,um,Spot,Position,3,1000000056,1608
125.49,98.03,23.18,um,Spot,Position,3,1000000057,1669
111.35,62.85,24.56,um,Spot,Position,3,1000000058,1703
144.61,77.00,17.64,um,Spot,Position,3,1000000059,1737
127.23,7.31,20.41,um,Spot,Position,3,1000000060,1803
125.79,2.71,28.71,um,Spot,Position,3,1000000061,1837
121.93,6.41,30.79,um,Spot,Position,3,1000000062,1871
129.70,27.80,18.33,um,Spot,Position,3,1000000063,1905
132.34,18.77,19.03,um,Spot,Position,3,1000000064,1939
179.40,114.07,20.41,um,Spot,Position,3,1000000065,1987
158.70,116.45,14.88,um,Spot,Position,3,1000000066,2021
163.35,113.02,17.64,um,Spot,Position,3,1000000067,2055
172.01,54.98,17.64,um,Spot,Position,3,1000000068,2089
153.49,52.68,14.88,um,Spot,Position,3,1000000069,2123
145.99,57.14,16.26,um,Spot,Position,3,1000000070,2157
168.77,50.75,11.42,um,Spot,Position,3,1000000071,2191
127.68,104.42,19.72,um,Spot,Position,3,1000000072,2225
153.01,82.53,12.80,um,Spot,Position,3,1000000073,2259
149.68,79.75,14.88,um,Spot,Position,3,1000000074,2293
147.80,84.52,10.72,um,Spot,Position,3,1000000075,2327
158.51,99.39,12.80,um,Spot,Position,3,1000000076,6606
133.18,32.69,15.57,um,Spot,Position,3,1000000077,2407
139.67,39.07,15.57,um,Spot,Position,3,1000000078,2441
184.11,54.32,17.64,um,Spot,Position,3,1000000079,2480
182.08,49.10,16.26,um,Spot,Position,3,1000000080,2514
178.47,52.54,14.18,um,Spot,Position,3,1000000081,2548
186.02,61.90,21.10,um,Spot,Position,3,1000000082,2614
177.55,66.84,14.18,um,Spot,Position,3,1000000083,2648
174.36,63.27,20.41,um,Spot,Position,3,1000000084,2682
156.41,60.96,16.95,um,Spot,Position,3,1000000085,2749
164.12,81.53,14.18,um,Spot,Position,3,1000000086,2783
161.48,89.40,10.72,um,Spot,Position,3,1000000087,2817
159.79,83.06,15.57,um,Spot,Position,3,1000000088,2851
187.12,92.92,19.72,um,Spot,Position,3,1000000089,2933
185.29,98.35,17.64,um,Spot,Position,3,1000000090,2967
184.55,69.56,16.95,um,Spot,Position,3,1000000091,3029
187.01,76.54,21.79,um,Spot,Position,3,1000000092,3063
187.70,79.88,23.18,um,Spot,Position,3,1000000093,3097
179.31,77.37,14.18,um,Spot,Position,3,1000000094,3131
175.48,72.81,16.26,um,Spot,Position,3,1000000095,3165
172.12,84.87,12.80,um,Spot,Position,3,1000000096,3199
166.63,87.48,14.88,um,Spot,Position,3,1000000097,3233
167.71,91.88,16.26,um,Spot,Position,3,1000000098,3267
157.18,92.08,11.42,um,Spot,Position,3,1000000099,3301
163.53,105.03,12.11,um,Spot,Position,3,1000000100,3335
163.32,101.11,16.26,um,Spot,Position,3,1000000101,3369
150.52,95.28,14.18,um,Spot,Position,3,1000000102,3403
157.48,87.73,10.72,um,Spot,Position,3,1000000103,3437
153.85,108.63,16.95,um,Spot,Position,3,1000000104,3471
159.88,110.65,15.57,um,Spot,Position,3,1000000105,3505
151.34,110.16,15.57,um,Spot,Position,3,1000000106,3539
169.18,103.44,14.18,um,Spot,Position,3,1000000107,3573
170.67,97.78,12.11,um,Spot,Position,3,1000000108,3607
146.10,105.39,17.64,um,Spot,Position,3,1000000109,3641
175.63,111.11,19.72,um,Spot,Position,3,1000000110,3675
153.31,122.65,13.49,um,Spot,Position,3,1000000111,3709
138.18,124.63,17.64,um,Spot,Position,3,1000000112,3743
138.59,125.15,22.49,um,Spot,Position,3,1000000113,3777
144.99,120.68,16.95,um,Spot,Position,3,1000000114,3811
143.05,114.84,14.18,um,Spot,Position,3,1000000115,3845
136.79,120.21,18.33,um,Spot,Position,3,1000000116,3879
136.07,122.70,19.72,um,Spot,Position,3,1000000117,3913
156.51,121.43,17.64,um,Spot,Position,3,1000000118,3947
145.82,113.74,18.33,um,Spot,Position,3,1000000119,3981
151.53,117.80,17.64,um,Spot,Position,3,1000000120,4010
146.98,119.70,16.26,um,Spot,Position,3,1000000121,4044
156.71,124.96,20.43,um,Spot,Position,3,1000000122,4078
154.64,125.52,23.82,um,Spot,Position,3,1000000123,4112
129.67,107.49,22.49,um,Spot,Position,3,1000000124,4146
136.58,102.31,19.03,um,Spot,Position,3,1000000125,4448
140.38,116.24,23.87,um,Spot,Position,3,1000000126,4210
130.92,91.41,19.03,um,Spot,Position,3,1000000127,4244
144.02,95.11,12.80,um,Spot,Position,3,1000000129,4277
141.61,95.72,12.11,um,Spot,Position,3,1000000130,4311
145.61,90.70,14.88,um,Spot,Position,3,1000000131,4345
140.55,87.45,12.80,um,Spot,Position,3,1000000132,4379
134.82,94.85,18.33,um,Spot,Position,3,1000000133,4413
134.29,98.57,21.79,um,Spot,Position,3,1000000134,4451
132.80,80.61,12.07,um,Spot,Position,3,1000000135,4470
128.89,77.19,12.80,um,Spot,Position,3,1000000136,4504
123.48,76.27,14.18,um,Spot,Position,3,1000000137,4538
119.68,82.86,20.41,um,Spot,Position,3,1000000138,4572
139.74,53.95,9.34,um,Spot,Position,3,1000000139,4606
142.15,69.23,15.57,um,Spot,Position,3,1000000140,4640
139.40,65.05,10.72,um,Spot,Position,3,1000000141,4674
137.07,62.11,18.33,um,Spot,Position,3,1000000142,4708
122.08,43.52,13.49,um,Spot,Position,3,1000000143,4772
120.46,54.28,17.64,um,Spot,Position,3,1000000144,4806
124.16,53.31,19.03,um,Spot,Position,3,1000000145,4840
127.92,39.67,21.79,um,Spot,Position,3,1000000146,4874
143.98,55.09,12.11,um,Spot,Position,3,1000000147,4908
143.33,50.50,12.11,um,Spot,Position,3,1000000148,4942
129.17,76.58,17.64,um,Spot,Position,3,1000000149,4976
138.02,54.60,14.88,um,Spot,Position,3,1000000150,5010
136.93,51.85,12.80,um,Spot,Position,3,1000000151,5044
116.93,36.01,16.95,um,Spot,Position,3,1000000152,5078
171.93,13.84,24.26,um,Spot,Position,3,1000000153,5112
176.78,25.41,26.27,um,Spot,Position,3,1000000154,5146
159.48,32.27,17.84,um,Spot,Position,3,1000000155,5180
158.70,38.27,17.64,um,Spot,Position,3,1000000156,5214
181.62,34.50,18.11,um,Spot,Position,3,1000000157,5283
184.39,46.75,21.87,um,Spot,Position,3,1000000158,5317
163.62,16.00,13.49,um,Spot,Position,3,1000000159,5351
167.52,13.22,17.64,um,Spot,Position,3,1000000160,5385
166.32,10.14,16.26,um,Spot,Position,3,1000000161,5419
167.80,18.19,18.33,um,Spot,Position,3,1000000162,5453
158.83,22.85,12.80,um,Spot,Position,3,1000000163,5487
154.41,23.09,12.80,um,Spot,Position,3,1000000164,5521
124.14,20.26,19.72,um,Spot,Position,3,1000000165,5555
146.29,17.14,15.57,um,Spot,Position,3,1000000166,5589
175.52,63.14,23.87,um,Spot,Position,3,1000000167,5623
170.94,68.46,12.11,um,Spot,Position,3,1000000168,5657
168.50,75.45,11.42,um,Spot,Position,3,1000000169,5691
182.93,86.54,21.10,um,Spot,Position,3,1000000170,5725
179.54,94.27,14.94,um,Spot,Position,3,1000000171,5759
180.93,91.41,16.55,um,Spot,Position,3,1000000172,5793
186.46,82.58,19.20,um,Spot,Position,3,1000000173,5827
185.08,81.57,17.22,um,Spot,Position,3,1000000174,5859
176.09,75.89,20.02,um,Spot,Position,3,1000000175,5895
171.24,78.76,20.43,um,Spot,Position,3,1000000176,5929
173.32,91.73,12.79,um,Spot,Position,3,1000000177,5963
173.32,94.32,13.88,um,Spot,Position,3,1000000178,5997
