Detailed,,,,,,,,
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID
246.07,219.23,17.47,um,Spot,Position,1,1000000070,70
246.61,55.24,45.63,um,Spot,Position,1,1000000071,71
248.40,198.73,23.12,um,Spot,Position,1,1000000072,72
252.26,161.77,26.09,um,Spot,Position,1,1000000073,73
253.03,353.90,23.07,um,Spot,Position,1,1000000074,74
257.53,207.28,21.08,um,Spot,Position,1,1000000075,75
262.56,311.27,14.18,um,Spot,Position,1,1000000076,76
270.31,175.33,32.56,um,Spot,Position,1,1000000077,77
271.34,341.22,17.35,um,Spot,Position,1,1000000078,78
277.94,267.16,24.19,um,Spot,Position,1,1000000079,79
278.58,295.61,20.18,um,Spot,Position,1,1000000080,80
301.45,315.44,29.13,um,Spot,Position,1,1000000081,81
304.89,340.58,22.26,um,Spot,Position,1,1000000082,82
312.14,345.55,27.65,um,Spot,Position,1,1000000083,83
85.12,227.46,35.63,um,Spot,Position,1,1000000084,4648
92.57,77.97,36.32,um,Spot,Position,1,1000000085,4652
102.40,249.23,28.02,um,Spot,Position,1,1000000086,10720
102.93,142.07,31.48,um,Spot,Position,1,1000000087,4683
151.18,222.15,13.83,um,Spot,Position,1,1000000088,4691
154.33,78.82,19.72,um,Spot,Position,1,1000000089,7727
175.01,155.81,16.95,um,Spot,Position,1,1000000090,3882
186.46,115.92,15.69,um,Spot,Position,1,1000000091,4692
204.98,153.71,14.18,um,Spot,Position,1,1000000092,14541
257.73,159.28,29.97,um,Spot,Position,1,1000000093,4690
263.99,191.71,28.02,um,Spot,Position,1,1000000094,4693
274.06,223.28,34.25,um,Spot,Position,1,1000000095,4694
291.90,271.23,38.40,um,Spot,Position,1,1000000096,4695
72.71,216.00,32.86,um,Spot,Position,1,1000000097,10758
129.08,267.24,26.64,um,Spot,Position,1,1000000098,9047
136.39,117.67,22.49,um,Spot,Position,1,1000000099,4698
168.06,94.82,14.88,um,Spot,Position,1,1000000100,4700
191.38,237.31,13.49,um,Spot,Position,1,1000000101,4702
204.76,353.89,24.56,um,Spot,Position,1,1000000102,4704
221.90,107.49,30.79,um,Spot,Position,1,1000000103,4708
293.15,326.56,20.41,um,Spot,Position,1,1000000104,4681
74.36,240.14,32.86,um,Spot,Position,1,1000000105,4710
197.77,64.63,13.49,um,Spot,Position,1,1000000106,7805
219.10,116.08,17.64,um,Spot,Position,1,1000000107,4713
111.27,264.41,26.64,um,Spot,Position,1,1000000108,4789
164.15,349.63,25.95,um,Spot,Position,1,1000000109,10240
82.97,244.99,28.71,um,Spot,Position,1,1000000110,7112
154.85,61.01,18.33,um,Spot,Position,1,1000000111,7490
172.68,54.54,14.88,um,Spot,Position,1,1000000112,4716
213.63,185.78,19.03,um,Spot,Position,1,1000000113,4795
243.20,128.76,32.17,um,Spot,Position,1,1000000114,4800
244.59,144.91,26.64,um,Spot,Position,1,1000000115,14712
296.02,353.88,15.57,um,Spot,Position,1,1000000116,4805
92.84,230.57,25.25,um,Spot,Position,1,1000000117,6968
160.15,52.05,16.26,um,Spot,Position,1,1000000118,7547
149.62,274.60,22.49,um,Spot,Position,1,1000000119,4994
195.03,164.02,14.88,um,Spot,Position,1,1000000120,5030
99.98,230.32,27.33,um,Spot,Position,1,1000000121,6974
193.87,130.65,12.80,um,Spot,Position,1,1000000122,5063
73.76,310.94,41.17,um,Spot,Position,1,1000000123,6886
61.40,250.85,39.09,um,Spot,Position,1,1000000124,7047
189.56,198.98,14.88,um,Spot,Position,1,1000000125,4810
188.05,77.84,15.41,um,Spot,Position,1,1000000126,7867
117.08,159.96,17.64,um,Spot,Position,1,1000000127,4192
62.67,153.56,39.09,um,Spot,Position,1,1000000128,4846
105.13,157.24,22.49,um,Spot,Position,1,1000000129,4229
84.24,138.03,30.73,um,Spot,Position,1,1000000130,4414
86.32,186.73,34.25,um,Spot,Position,1,1000000131,10794
256.62,155.64,32.86,um,Spot,Position,1,1000000132,16416
78.59,215.31,30.10,um,Spot,Position,1,1000000133,10759
185.32,194.51,12.11,um,Spot,Position,1,1000000134,3566
141.89,165.72,15.57,um,Spot,Position,1,1000000135,3608
125.76,159.89,16.26,um,Spot,Position,1,1000000136,3642
170.81,171.79,13.49,um,Spot,Position,1,1000000137,3676
161.30,175.53,12.11,um,Spot,Position,1,1000000138,3710
161.93,180.88,15.57,um,Spot,Position,1,1000000139,3744
167.36,153.44,13.49,um,Spot,Position,1,1000000140,3778
165.72,149.83,15.57,um,Spot,Position,1,1000000141,3812
181.91,178.27,12.80,um,Spot,Position,1,1000000142,3848
153.31,174.68,14.18,um,Spot,Position,1,1000000143,3886
159.13,172.80,19.72,um,Spot,Position,1,1000000144,3920
134.20,159.96,21.79,um,Spot,Position,1,1000000145,3954
155.65,192.16,17.64,um,Spot,Position,1,1000000146,3988
165.26,195.02,19.03,um,Spot,Position,1,1000000147,4022
164.56,170.67,19.72,um,Spot,Position,1,1000000148,4056
117.04,137.97,19.72,um,Spot,Position,1,1000000149,4090
158.41,127.07,13.49,um,Spot,Position,1,1000000150,4124
99.05,169.70,23.18,um,Spot,Position,1,1000000151,4158
102.00,152.55,23.18,um,Spot,Position,1,1000000152,4265
93.61,151.87,26.06,um,Spot,Position,1,1000000153,4312
120.58,146.33,23.97,um,Spot,Position,1,1000000154,4346
87.06,175.39,27.21,um,Spot,Position,1,1000000155,4380
117.28,316.54,28.31,um,Spot,Position,1,1000000156,4487
111.09,316.54,28.75,um,Spot,Position,1,1000000157,4521
130.75,328.30,31.08,um,Spot,Position,1,1000000158,4562
125.36,317.43,30.10,um,Spot,Position,1,1000000159,4596
94.42,335.08,42.55,um,Spot,Position,1,1000000160,4721
101.71,328.78,39.78,um,Spot,Position,1,1000000161,4755
214.01,47.96,15.57,um,Spot,Position,1,1000000162,4881
200.49,132.86,14.88,um,Spot,Position,1,1000000163,5079
137.29,216.63,15.57,um,Spot,Position,1,1000000164,5114
118.20,221.18,19.72,um,Spot,Position,1,1000000165,5148
112.98,246.77,23.18,um,Spot,Position,1,1000000166,5182
112.96,234.09,19.72,um,Spot,Position,1,1000000167,5216
114.33,201.31,19.72,um,Spot,Position,1,1000000168,5250
110.45,193.50,21.10,um,Spot,Position,1,1000000169,5284
119.54,187.29,23.87,um,Spot,Position,1,1000000170,5318
105.51,234.62,23.18,um,Spot,Position,1,1000000171,5352
92.77,215.55,25.25,um,Spot,Position,1,1000000172,5386
91.51,173.41,32.86,um,Spot,Position,1,1000000173,5428
105.48,171.57,22.49,um,Spot,Position,1,1000000174,5462
88.52,198.73,25.95,um,Spot,Position,1,1000000175,5496
132.69,206.67,14.18,um,Spot,Position,1,1000000176,5530
129.46,191.23,15.57,um,Spot,Position,1,1000000177,5564
133.53,197.17,14.88,um,Spot,Position,1,1000000178,5598
132.86,186.67,18.33,um,Spot,Position,1,1000000179,5632
123.51,227.77,18.33,um,Spot,Position,1,1000000180,5666
171.91,230.20,15.57,um,Spot,Position,1,1000000181,5700
184.01,222.21,12.11,um,Spot,Position,1,1000000182,5734
197.05,245.92,13.49,um,Spot,Position,1,1000000183,5768
180.09,240.53,13.49,um,Spot,Position,1,1000000184,5802
175.14,248.92,12.80,um,Spot,Position,1,1000000185,6141
164.41,235.29,13.49,um,Spot,Position,1,1000000186,5835
172.21,241.83,18.33,um,Spot,Position,1,1000000187,5869
173.59,267.30,14.18,um,Spot,Position,1,1000000188,5903
167.60,262.01,16.95,um,Spot,Position,1,1000000189,5937
156.45,232.24,14.18,um,Spot,Position,1,1000000190,5971
165.41,241.83,13.49,um,Spot,Position,1,1000000191,6005
147.80,201.85,14.18,um,Spot,Position,1,1000000192,6039
168.80,208.37,17.64,um,Spot,Position,1,1000000193,6073
185.29,211.34,12.80,um,Spot,Position,1,1000000194,6107
183.13,255.63,14.18,um,Spot,Position,1,1000000195,6176
141.23,223.44,19.03,um,Spot,Position,1,1000000196,6210
157.47,260.23,14.88,um,Spot,Position,1,1000000197,6244
176.81,283.33,15.57,um,Spot,Position,1,1000000198,6278
189.10,271.05,14.88,um,Spot,Position,1,1000000199,6312
168.41,295.57,16.95,um,Spot,Position,1,1000000200,6346
167.28,283.23,17.64,um,Spot,Position,1,1000000201,6380
146.14,288.48,18.33,um,Spot,Position,1,1000000202,6414
161.78,271.67,15.57,um,Spot,Position,1,1000000203,6448
163.87,277.01,21.79,um,Spot,Position,1,1000000204,6482
156.29,295.99,17.64,um,Spot,Position,1,1000000205,6516
142.79,302.41,21.10,um,Spot,Position,1,1000000206,6554
143.37,316.18,22.49,um,Spot,Position,1,1000000207,6588
106.02,271.36,23.87,um,Spot,Position,1,1000000208,6622
132.94,291.65,24.56,um,Spot,Position,1,1000000209,6656
128.79,294.50,21.79,um,Spot,Position,1,1000000210,6690
128.80,237.95,17.64,um,Spot,Position,1,1000000211,6724
139.36,241.15,19.03,um,Spot,Position,1,1000000212,6784
144.58,268.77,17.64,um,Spot,Position,1,1000000213,6818
76.43,282.38,35.63,um,Spot,Position,1,1000000214,6852
90.59,307.57,32.86,um,Spot,Position,1,1000000215,6900
83.43,323.52,38.40,um,Spot,Position,1,1000000216,6934
59.62,213.82,39.09,um,Spot,Position,1,1000000217,7009
72.03,247.69,34.94,um,Spot,Position,1,1000000218,7078
160.47,104.10,14.88,um,Spot,Position,1,1000000219,7147
152.20,97.94,16.26,um,Spot,Position,1,1000000220,7181
142.93,99.41,16.26,um,Spot,Position,1,1000000221,7215
134.80,103.71,17.64,um,Spot,Position,1,1000000222,7249
127.56,117.63,17.64,um,Spot,Position,1,1000000223,7283
116.02,106.97,21.10,um,Spot,Position,1,1000000224,7317
115.49,114.91,20.41,um,Spot,Position,1,1000000225,7354
127.19,68.63,21.79,um,Spot,Position,1,1000000226,7388
126.26,96.31,20.41,um,Spot,Position,1,1000000227,7422
163.68,85.24,14.18,um,Spot,Position,1,1000000228,7456
178.02,57.86,18.33,um,Spot,Position,1,1000000229,7555
143.33,86.08,16.95,um,Spot,Position,1,1000000230,7589
173.21,141.97,12.80,um,Spot,Position,1,1000000231,7623
172.89,131.97,12.80,um,Spot,Position,1,1000000232,7657
174.97,98.57,14.88,um,Spot,Position,1,1000000233,7691
159.65,78.77,15.57,um,Spot,Position,1,1000000234,7725
204.96,72.93,13.49,um,Spot,Position,1,1000000235,7770
206.87,49.54,14.18,um,Spot,Position,1,1000000236,7820
187.09,174.95,13.49,um,Spot,Position,1,1000000237,7904
186.63,181.12,12.11,um,Spot,Position,1,1000000238,7924
149.16,212.81,16.95,um,Spot,Position,1,1000000239,7958
203.55,229.65,14.18,um,Spot,Position,1,1000000240,7992
157.46,275.40,15.57,um,Spot,Position,1,1000000241,8026
270.87,270.10,19.72,um,Spot,Position,1,1000000242,8060
264.92,228.53,22.49,um,Spot,Position,1,1000000243,8094
263.65,240.27,19.03,um,Spot,Position,1,1000000244,8128
268.43,252.55,21.10,um,Spot,Position,1,1000000245,8162
259.87,295.50,15.57,um,Spot,Position,1,1000000246,8196
263.63,283.70,17.64,um,Spot,Position,1,1000000247,8230
243.68,278.86,16.26,um,Spot,Position,1,1000000248,8264
249.55,273.93,16.26,um,Spot,Position,1,1000000249,8298
233.11,252.39,16.26,um,Spot,Position,1,1000000250,8332
232.42,265.78,16.95,um,Spot,Position,1,1000000251,8366
231.60,233.03,17.64,um,Spot,Position,1,1000000252,8400
244.61,256.62,14.88,um,Spot,Position,1,1000000253,8434
243.69,266.99,16.95,um,Spot,Position,1,1000000254,8468
242.41,261.06,14.18,um,Spot,Position,1,1000000255,8502
231.66,247.80,17.64,um,Spot,Position,1,1000000256,8536
241.21,249.01,18.33,um,Spot,Position,1,1000000257,8570
226.87,257.59,21.79,um,Spot,Position,1,1000000258,8604
238.83,224.54,21.10,um,Spot,Position,1,1000000259,8638
245.49,236.71,14.88,um,Spot,Position,1,1000000260,8672
250.79,237.43,19.03,um,Spot,Position,1,1000000261,8706
261.60,247.73,19.03,um,Spot,Position,1,1000000262,8740
208.55,246.88,17.64,um,Spot,Position,1,1000000263,8774
206.32,249.76,17.64,um,Spot,Position,1,1000000264,8808
229.35,206.70,18.33,um,Spot,Position,1,1000000265,8842
230.12,211.23,22.49,um,Spot,Position,1,1000000266,8876
237.11,205.49,16.26,um,Spot,Position,1,1000000267,8910
230.81,193.31,17.64,um,Spot,Position,1,1000000268,8944
257.58,270.15,20.41,um,Spot,Position,1,1000000269,8978
207.48,279.21,18.33,um,Spot,Position,1,1000000270,9012
125.69,267.89,20.41,um,Spot,Position,1,1000000271,9049
125.13,286.72,28.02,um,Spot,Position,1,1000000272,9083
107.09,291.26,24.56,um,Spot,Position,1,1000000273,9117
94.62,284.61,30.10,um,Spot,Position,1,1000000274,9151
99.83,278.81,25.95,um,Spot,Position,1,1000000275,9185
151.12,326.76,21.79,um,Spot,Position,1,1000000276,9219
157.73,326.46,23.18,um,Spot,Position,1,1000000277,9253
143.05,331.33,24.56,um,Spot,Position,1,1000000278,9287
130.08,312.02,24.56,um,Spot,Position,1,1000000279,9321
143.55,339.84,24.56,um,Spot,Position,1,1000000280,9355
139.46,335.44,29.41,um,Spot,Position,1,1000000281,9388
139.15,342.49,25.25,um,Spot,Position,1,1000000282,9422
114.14,321.20,33.56,um,Spot,Position,1,1000000283,9457
112.99,330.10,28.71,um,Spot,Position,1,1000000284,9491
114.07,334.53,29.41,um,Spot,Position,1,1000000285,9525
108.33,336.66,31.48,um,Spot,Position,1,1000000286,9559
114.75,348.79,32.86,um,Spot,Position,1,1000000287,9593
122.53,353.66,31.48,um,Spot,Position,1,1000000288,9627
92.88,346.82,37.71,um,Spot,Position,1,1000000289,9661
132.42,343.83,28.71,um,Spot,Position,1,1000000290,9695
132.72,345.24,34.94,um,Spot,Position,1,1000000291,9729
170.28,320.61,21.10,um,Spot,Position,1,1000000292,9763
171.84,326.73,19.72,um,Spot,Position,1,1000000293,9797
168.69,338.63,21.79,um,Spot,Position,1,1000000294,9831
178.48,314.43,18.33,um,Spot,Position,1,1000000295,9865
175.79,311.70,20.56,um,Spot,Position,1,1000000296,9899
150.89,343.52,25.12,um,Spot,Position,1,1000000297,9933
186.52,330.78,21.10,um,Spot,Position,1,1000000298,9967
181.22,328.82,21.79,um,Spot,Position,1,1000000299,10001
194.50,348.02,21.79,um,Spot,Position,1,1000000300,10035
188.05,349.17,24.56,um,Spot,Position,1,1000000301,10069
183.18,346.97,21.79,um,Spot,Position,1,1000000302,10103
178.78,352.89,21.79,um,Spot,Position,1,1000000303,10137
168.06,329.01,25.95,um,Spot,Position,1,1000000304,10171
169.59,345.29,30.10,um,Spot,Position,1,1000000305,10205
199.67,343.25,25.95,um,Spot,Position,1,1000000306,10244
178.85,294.81,19.03,um,Spot,Position,1,1000000307,10278
186.51,286.92,15.57,um,Spot,Position,1,1000000308,10312
187.01,290.67,16.95,um,Spot,Position,1,1000000309,10346
203.05,286.21,19.72,um,Spot,Position,1,1000000310,10380
207.11,292.87,16.95,um,Spot,Position,1,1000000311,10414
212.09,297.25,17.64,um,Spot,Position,1,1000000312,10448
200.50,312.42,19.03,um,Spot,Position,1,1000000313,10482
185.48,303.54,16.26,um,Spot,Position,1,1000000314,10516
189.42,303.18,18.33,um,Spot,Position,1,1000000315,10550
197.40,307.04,16.95,um,Spot,Position,1,1000000316,10584
193.86,298.74,20.41,um,Spot,Position,1,1000000317,10618
181.94,260.62,15.57,um,Spot,Position,1,1000000318,10652
159.70,247.69,14.18,um,Spot,Position,1,1000000319,10686
83.67,262.49,36.32,um,Spot,Position,1,1000000320,10723
88.07,116.16,30.79,um,Spot,Position,1,1000000321,10831
95.42,256.44,26.64,um,Spot,Position,1,1000000322,10865
142.48,236.06,23.18,um,Spot,Position,1,1000000323,10899
156.91,246.24,20.41,um,Spot,Position,1,1000000324,10962
155.92,243.02,21.10,um,Spot,Position,1,1000000325,10967
188.61,244.91,19.72,um,Spot,Position,1,1000000326,11001
139.42,234.84,16.40,um,Spot,Position,1,1000000327,11066
150.49,221.72,21.29,um,Spot,Position,1,1000000328,11069
153.56,299.41,28.02,um,Spot,Position,1,1000000329,11103
151.08,297.51,19.03,um,Spot,Position,1,1000000330,11137
193.38,309.51,25.12,um,Spot,Position,1,1000000331,11175
187.20,301.31,24.56,um,Spot,Position,1,1000000332,11209
185.38,310.57,26.64,um,Spot,Position,1,1000000333,11243
208.93,321.57,25.95,um,Spot,Position,1,1000000334,11277
186.40,269.54,21.79,um,Spot,Position,1,1000000335,11311
211.74,263.61,19.03,um,Spot,Position,1,1000000336,11345
205.42,272.58,21.10,um,Spot,Position,1,1000000337,11379
243.87,295.80,15.57,um,Spot,Position,1,1000000338,11413
248.01,302.74,14.88,um,Spot,Position,1,1000000339,11447
242.02,309.70,18.33,um,Spot,Position,1,1000000340,11481
250.36,308.36,13.49,um,Spot,Position,1,1000000341,11515
247.94,319.89,14.88,um,Spot,Position,1,1000000342,11549
212.06,289.20,21.19,um,Spot,Position,1,1000000343,11583
264.82,264.21,22.49,um,Spot,Position,1,1000000344,11617
283.48,325.60,15.57,um,Spot,Position,1,1000000345,11651
288.93,319.44,18.33,um,Spot,Position,1,1000000346,11685
254.47,298.12,20.41,um,Spot,Position,1,1000000347,11719
274.40,323.07,16.26,um,Spot,Position,1,1000000348,11753
276.31,324.28,13.49,um,Spot,Position,1,1000000349,11787
259.74,274.48,16.26,um,Spot,Position,1,1000000350,11821
239.83,270.70,18.33,um,Spot,Position,1,1000000351,11855
253.55,288.81,14.18,um,Spot,Position,1,1000000352,11889
251.04,288.35,18.33,um,Spot,Position,1,1000000353,11923
227.64,295.67,25.95,um,Spot,Position,1,1000000354,11957
211.97,333.11,22.49,um,Spot,Position,1,1000000355,11991
212.17,347.65,25.95,um,Spot,Position,1,1000000356,12025
209.21,343.62,28.71,um,Spot,Position,1,1000000357,12059
242.52,327.07,25.25,um,Spot,Position,1,1000000358,12093
283.33,337.26,15.84,um,Spot,Position,1,1000000359,12127
284.31,341.39,17.64,um,Spot,Position,1,1000000360,12161
292.63,334.19,16.95,um,Spot,Position,1,1000000361,12195
298.77,328.44,21.79,um,Spot,Position,1,1000000362,12229
267.40,271.94,17.64,um,Spot,Position,1,1000000363,12263
269.47,285.15,22.49,um,Spot,Position,1,1000000364,12297
248.09,294.16,22.49,um,Spot,Position,1,1000000365,12331
258.70,314.41,21.10,um,Spot,Position,1,1000000366,12365
253.37,315.99,21.79,um,Spot,Position,1,1000000367,12399
261.34,329.76,15.57,um,Spot,Position,1,1000000368,12433
263.26,334.20,13.82,um,Spot,Position,1,1000000369,12464
261.19,331.00,18.65,um,Spot,Position,1,1000000370,12501
264.95,335.51,21.79,um,Spot,Position,1,1000000371,12535
267.83,350.36,12.80,um,Spot,Position,1,1000000372,12569
273.61,351.00,12.80,um,Spot,Position,1,1000000373,12603
260.85,353.48,14.18,um,Spot,Position,1,1000000374,12637
251.39,309.62,18.33,um,Spot,Position,1,1000000375,12671
253.36,310.84,22.49,um,Spot,Position,1,1000000376,12705
307.86,300.34,48.09,um,Spot,Position,1,1000000377,12739
269.13,197.64,37.02,um,Spot,Position,1,1000000378,12773
299.16,294.93,37.71,um,Spot,Position,1,1000000379,12807
302.10,301.67,42.55,um,Spot,Position,1,1000000380,12841
273.95,243.74,28.02,um,Spot,Position,1,1000000381,12875
278.50,247.85,30.10,um,Spot,Position,1,1000000382,12909
272.57,251.52,26.64,um,Spot,Position,1,1000000383,12943
265.43,243.03,21.10,um,Spot,Position,1,1000000384,12977
260.51,234.29,25.25,um,Spot,Position,1,1000000385,13011
267.39,249.31,22.49,um,Spot,Position,1,1000000386,13045
253.29,222.79,17.64,um,Spot,Position,1,1000000387,13079
252.02,226.71,19.03,um,Spot,Position,1,1000000388,13113
264.15,206.31,22.49,um,Spot,Position,1,1000000389,13147
253.98,212.51,21.79,um,Spot,Position,1,1000000390,13181
253.73,205.54,25.95,um,Spot,Position,1,1000000391,13215
263.45,182.50,28.71,um,Spot,Position,1,1000000392,13249
260.60,178.81,25.95,um,Spot,Position,1,1000000393,13283
258.79,184.66,22.49,um,Spot,Position,1,1000000394,13317
244.48,254.91,20.41,um,Spot,Position,1,1000000395,13351
297.31,311.01,23.87,um,Spot,Position,1,1000000396,13385
279.57,302.98,21.79,um,Spot,Position,1,1000000397,13419
280.62,294.68,21.10,um,Spot,Position,1,1000000398,13453
293.65,307.18,19.72,um,Spot,Position,1,1000000399,13487
287.23,294.73,25.25,um,Spot,Position,1,1000000400,13521
291.11,296.44,28.71,um,Spot,Position,1,1000000401,13555
283.85,276.31,29.41,um,Spot,Position,1,1000000402,13589
281.93,270.37,28.71,um,Spot,Position,1,1000000403,13623
288.32,276.08,31.48,um,Spot,Position,1,1000000404,13657
292.38,276.13,43.93,um,Spot,Position,1,1000000405,13691
292.69,308.54,25.25,um,Spot,Position,1,1000000406,13725
293.83,339.16,25.25,um,Spot,Position,1,1000000407,13759
305.02,326.51,26.64,um,Spot,Position,1,1000000408,13793
306.30,315.43,38.40,um,Spot,Position,1,1000000409,13827
299.59,313.34,27.33,um,Spot,Position,1,1000000410,13860
304.39,337.07,22.49,um,Spot,Position,1,1000000411,13894
289.90,348.55,25.25,um,Spot,Position,1,1000000412,13928
300.63,353.57,23.89,um,Spot,Position,1,1000000413,13965
301.45,348.49,19.72,um,Spot,Position,1,1000000414,13996
307.59,330.59,33.56,um,Spot,Position,1,1000000415,14030
316.17,334.13,37.71,um,Spot,Position,1,1000000416,14064
314.34,332.01,37.71,um,Spot,Position,1,1000000417,14098
309.89,328.39,39.09,um,Spot,Position,1,1000000418,14132
317.51,344.21,35.33,um,Spot,Position,1,1000000419,14167
318.17,335.91,43.23,um,Spot,Position,1,1000000420,14201
278.27,353.90,17.09,um,Spot,Position,1,1000000421,14235
291.50,297.09,34.94,um,Spot,Position,1,1000000422,14269
301.73,316.54,27.78,um,Spot,Position,1,1000000423,14303
285.60,322.91,21.10,um,Spot,Position,1,1000000424,14337
249.19,335.68,28.71,um,Spot,Position,1,1000000425,14371
240.44,338.18,28.02,um,Spot,Position,1,1000000426,14405
261.19,340.14,26.47,um,Spot,Position,1,1000000427,14439
255.44,332.47,18.33,um,Spot,Position,1,1000000428,14473
236.87,325.93,30.10,um,Spot,Position,1,1000000429,14507
213.06,157.34,14.88,um,Spot,Position,1,1000000430,14542
215.67,145.25,18.33,um,Spot,Position,1,1000000431,14711
199.31,123.14,18.33,um,Spot,Position,1,1000000432,14609
204.46,129.36,14.88,um,Spot,Position,1,1000000433,14643
199.65,136.70,18.33,um,Spot,Position,1,1000000434,14677
217.17,65.32,14.88,um,Spot,Position,1,1000000435,14749
220.13,60.66,16.95,um,Spot,Position,1,1000000436,14783
230.03,43.58,23.18,um,Spot,Position,1,1000000437,14817
221.32,42.85,17.64,um,Spot,Position,1,1000000438,14851
209.80,57.48,20.41,um,Spot,Position,1,1000000439,14885
230.10,58.40,39.78,um,Spot,Position,1,1000000440,14919
227.63,67.42,39.09,um,Spot,Position,1,1000000441,14953
212.90,83.53,15.57,um,Spot,Position,1,1000000442,14987
202.71,88.36,12.11,um,Spot,Position,1,1000000443,15021
199.44,84.96,12.11,um,Spot,Position,1,1000000444,15055
196.33,80.46,12.80,um,Spot,Position,1,1000000445,15089
196.68,56.72,14.88,um,Spot,Position,1,1000000446,15123
209.85,70.39,19.03,um,Spot,Position,1,1000000447,15157
217.58,92.39,21.79,um,Spot,Position,1,1000000448,15191
242.95,63.85,43.24,um,Spot,Position,1,1000000449,15225
185.28,86.49,18.33,um,Spot,Position,1,1000000450,15259
176.85,87.46,12.80,um,Spot,Position,1,1000000451,15293
167.61,101.93,20.41,um,Spot,Position,1,1000000452,15327
