
Intensity Mean
 ==================== 
9000,598.248,675.759,530.163,464.291,530.286,687.795,206.488,543.036,475.249,519.929,197.834,1002.635,537.519,460.841,566.996,148.621,641.053,646.930,1077.563,566.233,502.999,787.680,511.840,385.047,329.203,442.066,549.599,140.355,394.535,314.576,709.685,817.119,321.724,519.284,385.285,387.712,696.347,193.423,285.528,500.404,273.161,914.868,509.810,583.491,554.591,505.130,354.957,604.022,608.841,514.497,696.827,506.351,369.117,443.326,498.383,288.358,673.906,281.881,788.291,856.362,662.551,682.600,528.045,490.874,340.219,625.437,861.619,915.292,602.536,467.742,140.682,343.306,750.763,500.170,1000.773,704.084,457.368,395.169,1229.909,1375.409,778.865,548.725,271.852,427.633,508.869,335.807,445.320,533.028,663.933,525.718,485.746,450.570,315.991,490.590,322.060,493.266,550.949,382.982,309.394,506.933,448.047,513.485,936.615,271.901,279.293,399.716,463.098,333.565,485.025,249.361,458.940,365.851,333.798,433.464,433.615,1438.271,
10000,765.980,1051.990,519.902,469.690,482.360,723.124,344.375,730.218,583.553,1145.451,209.345,1503.620,547.193,554.939,534.996,150.973,1127.532,647.935,639.615,808.365,725.141,768.523,589.356,406.135,453.758,815.607,540.249,160.627,504.715,389.713,1208.317,981.763,333.555,856.096,433.352,774.754,735.569,296.042,400.635,939.922,528.466,851.201,751.335,752.982,1173.486,626.970,371.988,686.956,525.294,619.997,671.347,766.149,512.888,539.873,598.754,447.639,1246.587,472.528,779.034,1064.236,559.807,931.262,715.801,803.523,365.337,623.676,534.401,910.178,522.767,589.838,172.926,425.676,1530.760,727.437,736.926,860.271,495.741,424.600,1564.124,2050.513,1092.544,888.888,342.161,578.840,898.991,378.900,450.207,651.029,533.743,710.692,510.082,660.290,361.428,488.944,515.796,521.118,565.007,438.297,545.808,772.895,421.315,477.350,515.038,269.321,292.124,385.712,516.080,380.311,625.274,441.522,610.582,392.045,378.234,451.345,549.810,2119.510,
11000,564.127,934.559,512.902,435.211,591.785,758.449,366.486,1034.203,596.822,1068.787,248.757,1110.876,546.978,817.136,504.024,161.783,1059.443,658.745,444.819,813.416,875.928,765.196,405.889,497.738,517.887,1061.420,402.584,197.101,488.999,606.295,1330.515,633.403,451.120,1050.404,511.275,850.130,768.240,294.946,395.527,995.143,706.319,815.910,763.284,746.914,1140.627,484.326,351.574,625.141,305.464,811.534,707.446,1441.263,482.263,715.350,622.030,528.805,1541.216,649.566,841.851,963.618,391.042,873.364,663.209,640.412,381.180,513.131,480.261,563.233,385.798,749.908,200.578,522.364,928.452,706.214,513.480,797.842,523.789,359.717,1329.862,1560.192,1133.310,880.822,363.859,851.927,688.507,434.412,621.554,823.216,520.075,1247.303,769.368,754.943,455.697,418.315,541.755,439.149,494.832,530.291,605.174,746.044,416.541,465.458,307.781,360.707,382.893,412.977,574.975,326.334,610.901,577.013,694.761,410.023,378.195,467.532,527.023,1223.985,
12000,421.708,816.538,514.124,349.692,339.421,750.376,285.695,935.422,679.698,685.560,237.691,666.062,467.383,750.697,431.473,170.110,922.542,636.080,356.080,1066.137,856.000,819.334,335.063,574.332,469.262,816.475,325.636,160.137,449.843,469.671,822.160,461.377,503.697,817.235,611.457,759.592,688.832,190.170,281.520,782.313,586.412,846.580,594.977,618.749,719.425,341.042,262.184,510.284,266.285,855.025,734.146,1287.944,360.070,802.597,426.753,401.367,1070.749,476.828,771.901,719.072,276.274,689.418,497.048,503.372,494.397,357.365,411.176,402.854,292.379,536.989,166.561,551.437,798.689,580.213,380.503,627.222,300.213,404.267,778.507,1031.987,1031.492,780.724,259.540,742.620,670.076,436.330,654.579,837.331,473.667,843.665,589.981,634.713,523.245,282.598,391.176,350.765,434.507,770.008,533.844,618.920,386.532,419.290,330.746,609.054,605.448,507.642,758.857,388.339,622.316,411.252,561.185,698.000,376.083,451.308,528.141,817.111,
13000,370.601,585.407,542.106,386.372,311.379,681.605,234.905,729.861,523.016,491.687,211.478,533.666,434.939,503.322,397.638,160.301,631.805,569.875,272.743,756.040,756.041,768.250,273.276,437.131,344.438,620.839,282.428,143.319,382.672,367.229,556.300,401.739,510.509,573.039,679.976,533.932,648.688,165.373,252.813,635.301,379.232,722.381,514.236,495.488,501.307,302.122,268.955,413.379,242.607,682.067,723.245,913.697,312.007,500.804,369.853,354.411,642.484,369.802,742.159,494.274,262.298,603.467,448.096,406.466,484.551,291.515,379.364,365.912,273.142,434.816,153.367,475.323,632.209,432.691,393.524,547.849,287.499,492.057,566.666,843.532,749.510,652.357,256.251,520.905,484.965,352.983,572.595,692.515,510.309,608.207,702.157,568.056,560.958,273.893,341.140,335.947,391.751,644.604,368.304,419.341,430.606,402.916,270.185,608.694,597.742,612.353,744.227,349.713,524.486,341.723,537.415,509.569,501.682,521.277,554.102,694.542,
14000,316.517,529.856,588.284,387.988,298.363,657.206,209.544,577.318,454.964,457.187,202.734,490.388,437.111,413.206,421.357,144.935,523.948,549.722,263.541,588.496,626.068,730.755,282.132,380.277,300.827,450.427,262.931,144.007,296.442,337.864,498.369,414.178,430.309,479.537,558.855,400.270,630.194,161.361,231.240,522.421,276.516,728.271,456.900,447.559,430.513,301.261,268.319,386.386,274.123,583.441,668.814,661.335,309.795,374.914,343.876,356.015,522.150,288.297,751.997,434.208,250.662,589.854,330.561,421.427,472.856,289.491,399.175,367.426,267.525,377.125,137.473,420.846,555.475,428.759,370.241,557.423,280.546,431.927,552.134,694.500,624.060,552.347,236.187,488.238,361.476,293.376,489.841,587.716,480.093,515.851,655.233,447.206,414.118,279.635,320.868,331.369,372.159,541.938,303.090,368.471,498.097,409.774,250.018,483.961,443.501,513.603,556.145,294.794,431.290,250.003,517.490,420.741,568.319,478.387,518.032,647.742,
15000,307.645,491.797,800.991,390.038,304.968,613.883,199.583,553.908,386.974,444.624,185.554,488.766,428.058,426.667,416.321,144.611,466.549,544.525,267.283,557.041,518.516,700.022,291.314,368.063,304.065,403.549,269.114,138.729,331.535,320.063,472.339,411.569,380.072,495.751,463.058,403.400,645.177,156.815,221.325,511.711,249.649,710.074,415.677,452.818,412.494,283.855,253.092,393.476,297.728,583.051,640.311,549.840,298.737,328.792,334.202,322.668,501.881,288.615,701.086,430.852,215.754,550.450,371.894,406.065,421.287,278.828,378.186,356.175,265.880,355.178,129.780,394.795,524.099,402.227,412.503,530.249,283.158,353.774,574.350,703.920,579.308,524.700,256.542,438.833,288.429,296.484,471.250,567.084,494.112,475.357,623.184,418.325,342.013,282.542,339.205,338.421,358.529,525.699,256.060,370.752,694.893,373.943,247.959,372.993,359.802,411.507,507.273,325.459,387.713,237.441,507.355,346.458,455.071,397.255,430.255,597.393,
16000,327.386,528.928,833.025,415.540,355.612,634.883,208.102,534.478,364.765,441.340,197.455,539.778,423.872,433.330,416.233,142.412,489.240,553.999,408.403,546.968,505.345,662.291,300.029,353.291,285.741,376.913,277.209,134.232,258.783,322.778,469.306,435.786,385.804,520.744,430.973,391.151,595.359,156.897,239.574,514.862,289.603,684.594,462.196,471.063,444.615,352.878,289.797,424.881,468.870,553.187,637.216,561.340,310.510,319.958,344.395,341.927,521.930,258.735,697.044,435.153,266.176,595.700,355.460,451.653,482.037,339.129,369.772,401.770,310.970,377.995,134.309,412.818,516.096,402.387,966.509,681.782,322.385,383.199,537.984,732.848,570.100,559.058,271.525,447.972,302.882,353.256,459.393,565.670,471.397,461.412,502.854,428.762,351.128,307.530,284.594,417.204,383.847,483.391,280.875,413.177,665.849,392.597,418.422,365.800,343.837,408.389,482.295,327.317,403.491,252.949,466.039,366.679,442.277,399.160,454.609,647.786,
17000,549.290,610.196,709.352,853.026,765.688,638.330,203.898,507.467,351.551,391.263,179.782,975.112,407.565,397.426,452.656,140.756,448.607,512.543,1104.348,565.514,508.654,647.344,575.257,376.751,263.325,380.856,498.918,132.371,313.547,306.648,509.124,773.307,366.872,592.236,402.332,483.911,601.544,158.256,219.238,561.117,292.281,685.425,657.928,633.124,428.441,469.406,413.292,572.144,850.008,572.105,632.730,563.533,342.753,343.901,513.724,336.740,605.267,262.371,709.522,501.275,632.789,642.486,350.074,548.102,754.074,593.758,591.345,934.331,608.459,459.912,135.049,409.689,563.279,469.466,1206.605,896.747,675.992,693.156,744.566,1099.827,583.486,611.373,247.032,423.900,299.119,305.150,473.072,610.805,503.346,494.873,476.034,412.472,339.072,633.719,346.665,638.008,592.617,439.242,370.365,426.804,583.095,415.175,747.535,563.410,312.382,383.721,512.085,351.512,585.554,273.625,477.378,330.625,355.353,374.088,429.488,1006.523,
18000,870.677,987.377,598.673,1058.086,929.879,640.082,230.159,638.220,554.193,711.711,184.890,1450.102,446.770,409.096,417.529,144.972,555.245,583.941,840.702,574.137,605.848,634.221,554.651,413.660,376.841,524.419,715.226,138.021,373.398,467.105,1327.397,1163.977,391.876,894.988,395.895,834.726,599.155,225.470,228.674,857.888,441.529,638.015,888.653,954.704,844.948,756.668,522.944,840.177,783.048,669.238,611.546,920.880,590.903,448.843,714.063,381.009,1679.170,307.401,682.529,951.679,752.883,1003.695,491.965,964.590,449.366,697.284,875.206,1181.674,646.185,625.097,163.807,434.548,1073.452,703.484,1001.912,972.802,922.986,682.614,1748.184,1597.840,810.044,702.130,341.559,501.670,782.022,394.699,454.951,776.736,661.232,976.107,524.149,477.432,351.600,479.548,540.158,823.363,785.466,521.600,730.861,612.801,587.617,397.839,712.312,501.363,302.514,383.483,457.935,378.337,650.628,397.518,469.363,353.769,355.709,395.216,435.293,1543.840,
19000,814.964,881.416,564.448,703.183,697.489,688.095,308.171,926.240,775.237,993.386,187.475,1280.338,460.371,704.627,424.688,141.984,752.370,583.858,510.751,553.164,918.390,649.193,475.321,494.835,577.045,984.087,594.518,156.718,538.842,860.667,1795.973,961.251,402.406,1149.794,447.649,1190.964,654.423,286.792,418.126,1324.927,690.730,699.044,932.051,912.775,1273.220,654.373,493.041,794.009,640.023,738.842,615.004,1553.411,627.282,497.460,684.840,688.138,2317.640,403.267,695.292,975.641,621.935,1111.488,530.426,939.308,773.042,544.553,852.061,780.347,522.181,638.154,174.747,414.382,1029.601,775.006,536.265,1036.906,814.156,522.871,2018.959,1669.027,1085.060,960.811,320.942,662.342,918.132,482.485,533.440,992.559,798.844,1295.470,492.638,750.478,400.664,498.833,442.918,730.119,650.113,481.601,1132.187,822.464,455.432,416.998,402.215,405.933,328.586,391.486,554.614,428.447,575.003,511.079,534.284,371.821,372.461,411.044,499.169,1376.361,
20000,532.691,787.179,516.076,242.969,430.152,699.532,321.382,1202.309,563.690,965.606,215.319,955.217,453.495,1018.638,497.074,153.291,756.576,579.786,379.368,759.398,913.435,691.503,406.717,601.706,543.020,890.056,464.201,148.111,397.384,809.449,1202.763,666.584,563.601,1099.957,460.972,1267.317,679.996,198.282,495.673,1281.295,688.798,727.240,814.448,670.524,909.845,362.792,346.652,602.057,410.497,948.231,614.431,1525.296,482.706,664.713,619.122,715.665,1324.111,489.483,694.886,875.169,371.899,850.157,404.803,709.507,513.407,433.204,590.408,510.400,363.218,573.577,180.294,525.166,931.937,640.543,465.163,654.216,567.557,386.955,1241.656,1151.785,995.134,912.375,321.345,949.622,1096.474,458.555,612.618,1032.936,750.159,975.401,515.900,840.440,613.738,309.542,393.355,575.125,502.480,649.581,963.185,686.063,396.945,517.303,316.784,436.415,532.067,428.433,768.247,359.911,494.977,521.113,670.300,487.023,402.090,439.971,565.690,868.234,
21000,386.651,664.054,489.364,242.096,343.678,667.695,243.394,936.855,437.716,592.968,196.427,619.471,548.001,708.701,520.255,148.395,591.923,534.941,336.062,936.822,754.130,762.461,335.597,447.510,413.766,732.763,319.285,137.450,409.374,439.104,770.815,484.973,568.571,774.442,568.684,845.097,645.313,156.240,335.561,910.225,455.633,708.957,824.142,539.449,664.056,335.978,312.972,424.642,356.964,976.765,623.658,1173.161,379.282,584.616,458.013,581.153,893.687,429.196,680.198,458.654,312.702,681.384,374.141,521.853,543.854,324.912,462.610,418.103,329.985,524.720,136.124,616.755,748.661,498.300,430.187,596.384,377.714,379.217,917.585,897.275,706.390,686.490,265.246,904.560,888.933,353.516,684.813,851.656,637.986,667.318,437.564,690.626,560.760,271.455,329.779,477.964,413.694,761.149,613.324,537.605,400.950,554.653,301.994,417.894,500.296,584.382,885.647,339.733,572.209,360.878,562.461,650.576,364.928,495.583,668.053,705.761,
22000,309.802,629.731,485.259,242.778,320.577,624.038,206.522,697.529,379.519,471.148,196.808,504.141,496.411,457.772,542.220,143.128,493.466,506.417,344.311,701.930,538.727,697.794,325.199,385.104,325.630,505.533,300.238,130.018,436.074,375.516,535.480,460.219,497.160,633.642,788.362,537.426,591.606,147.963,258.544,681.722,342.304,653.810,630.205,475.319,513.923,299.842,278.856,478.492,323.619,777.451,589.243,733.310,342.665,373.153,363.626,412.985,630.800,369.755,639.115,351.513,260.142,579.703,330.025,453.246,608.501,319.952,360.707,377.366,286.972,442.393,126.522,552.403,618.094,409.577,425.356,547.405,387.093,362.032,654.332,659.934,595.049,608.903,266.101,533.719,573.854,317.336,690.736,706.719,590.251,523.329,557.627,548.103,476.440,257.454,325.807,411.066,390.780,619.674,426.288,448.211,399.923,449.364,293.875,383.147,406.106,699.471,717.667,312.139,518.181,305.227,540.965,489.639,352.283,513.241,538.685,629.475,
23000,311.444,542.245,522.992,228.818,371.230,598.900,186.732,551.660,351.879,419.453,176.328,539.880,435.771,424.476,622.463,138.267,462.107,514.222,326.101,652.902,492.419,601.026,331.967,369.458,294.286,387.557,281.132,133.077,385.100,370.572,505.006,455.137,409.386,561.435,635.953,534.044,599.933,145.739,226.878,522.727,314.745,613.703,483.483,426.666,462.959,304.135,303.284,464.980,382.685,621.016,619.054,626.176,352.413,310.488,366.263,364.131,591.690,294.587,631.957,384.834,299.842,571.971,342.297,456.834,496.013,307.495,375.942,387.560,293.164,434.244,123.243,498.830,543.007,443.233,450.615,569.396,374.330,352.930,632.586,581.224,607.776,592.321,228.253,444.954,536.336,316.857,543.093,638.371,533.068,499.160,682.920,478.197,398.895,261.561,318.047,397.710,408.857,495.260,373.096,430.680,392.995,501.179,311.793,417.810,369.178,667.073,563.536,303.613,432.022,282.279,520.138,379.513,359.275,443.883,457.406,652.209,
24000,274.269,517.968,595.366,211.545,345.090,582.712,170.721,526.074,340.474,419.204,156.104,503.438,413.071,356.539,550.267,127.333,417.854,508.052,395.263,625.152,462.478,561.388,336.930,350.780,296.140,375.375,291.100,128.182,385.424,364.483,455.337,442.289,385.199,553.883,464.436,456.285,545.718,149.604,208.405,554.729,297.038,584.113,514.562,467.688,450.357,297.427,291.762,427.954,383.534,615.334,559.766,568.962,338.177,304.177,350.705,357.055,574.116,268.690,625.606,390.504,263.487,619.003,279.912,502.997,396.028,305.900,384.495,388.765,298.589,468.446,122.190,460.683,532.096,432.572,691.760,569.842,388.966,408.064,582.755,627.774,592.550,561.342,238.445,409.401,473.506,310.572,475.899,562.045,497.978,477.058,642.661,444.247,353.073,241.783,345.740,485.595,408.308,473.774,394.638,409.831,354.665,449.738,345.294,465.744,345.955,502.239,516.266,291.840,388.889,289.873,498.572,305.050,482.311,406.003,476.866,629.779,
25000,323.716,603.570,720.875,268.461,724.303,580.460,188.652,511.058,417.460,433.315,169.746,572.682,407.972,408.828,458.963,134.602,423.303,491.697,910.308,579.841,504.076,554.780,340.922,344.120,303.880,386.122,305.150,133.292,374.661,357.229,489.975,649.728,412.603,570.398,390.590,488.501,553.035,152.968,215.310,563.863,322.265,547.106,519.158,663.086,455.115,671.944,337.282,436.065,514.759,606.529,589.028,559.582,367.514,300.437,445.639,352.278,588.086,232.250,605.473,404.836,491.363,640.011,313.573,879.771,415.649,368.503,392.675,852.613,421.469,533.191,125.855,426.711,575.159,419.049,1042.960,910.424,803.547,430.768,697.767,608.166,581.190,552.716,254.468,409.049,472.069,326.384,423.274,563.612,514.322,467.077,752.289,423.586,352.291,559.997,331.167,879.311,481.840,436.345,509.190,444.791,415.062,412.325,768.638,539.250,341.548,381.937,507.392,330.712,380.505,279.587,455.599,373.478,536.361,388.191,485.993,604.914,
26000,493.595,1035.601,759.900,490.824,1456.333,554.918,180.554,594.203,492.175,471.572,157.613,1328.006,403.307,428.475,447.255,130.816,486.437,491.697,1170.413,558.683,568.416,534.393,655.319,347.273,338.183,397.578,608.912,130.917,546.813,390.044,583.493,1326.923,387.117,839.286,364.975,890.174,587.273,145.025,226.023,552.521,387.482,563.525,717.729,929.379,544.008,1025.475,634.684,761.682,902.465,623.808,577.548,659.570,514.740,329.603,662.165,338.841,1088.630,247.920,597.034,478.990,1086.481,983.567,319.625,1215.983,371.943,752.237,603.289,1307.594,675.661,661.767,138.802,421.345,1110.806,622.518,915.971,1267.281,1336.609,723.402,1428.248,1109.741,789.237,670.431,307.263,483.926,604.328,351.411,441.379,771.891,520.694,617.671,626.909,498.184,364.537,703.027,499.264,1087.168,683.387,410.984,995.046,560.600,540.023,412.660,774.764,499.307,338.698,390.441,659.551,385.987,565.101,340.285,493.741,496.197,467.069,383.472,449.981,1082.139,
27000,535.113,1129.585,815.324,704.459,1360.167,539.667,218.194,699.425,555.783,858.074,165.840,1632.411,398.784,540.923,438.129,130.729,641.227,533.639,945.616,535.745,793.553,535.868,620.139,427.605,853.796,812.752,898.534,134.664,657.746,533.004,1106.052,1329.049,397.479,1171.914,369.901,1485.997,551.516,218.116,302.524,1082.433,687.177,573.467,734.555,813.014,1146.339,686.020,599.163,1086.412,790.753,707.868,559.796,1520.137,836.652,331.595,661.228,361.130,1813.559,462.047,601.491,740.412,847.678,1136.293,402.760,1232.103,382.689,845.658,1028.736,1004.083,684.899,785.843,141.641,434.600,1420.499,842.221,732.106,1134.014,1023.255,847.405,2457.795,1483.110,1272.979,949.067,296.628,721.008,911.654,476.435,423.362,902.810,529.757,951.858,602.332,590.871,435.388,554.424,477.963,989.624,808.137,449.668,1748.351,798.719,691.954,416.013,599.928,375.536,351.888,390.792,642.385,391.777,873.653,554.885,449.265,429.650,427.654,384.721,433.793,1572.740,
