
Intensity Mean
 ==================== 
11000,352.286,849.304,231.949,645.971,273.055,244.541,750.442,417.510,320.126,867.326,749.046,297.186,644.158,567.617,874.517,260.574,793.496,233.394,270.867,768.882,690.542,382.335,326.305,279.844,687.196,328.812,700.247,232.405,417.997,617.025,244.883,603.708,283.707,525.608,255.081,298.621,234.962,225.286,336.140,485.748,402.606,497.615,756.059,251.452,299.920,524.694,653.851,305.406,273.370,696.849,683.215,691.231,700.674,868.666,389.479,282.126,813.447,231.307,234.809,561.840,781.183,672.738,603.805,613.565,574.325,365.603,335.008,752.602,
12000,407.954,866.996,223.779,513.148,530.258,235.421,794.914,614.904,561.675,740.677,666.905,606.248,661.846,644.162,880.119,398.869,757.719,244.291,356.730,840.223,829.061,321.146,299.487,388.442,649.799,419.866,626.625,232.396,603.836,641.945,313.980,540.699,367.211,482.890,354.122,439.223,240.720,254.202,536.362,466.567,389.161,633.098,776.255,343.162,295.620,492.344,725.330,504.639,392.285,577.231,815.421,624.824,646.283,777.024,426.361,345.791,869.557,272.886,230.633,643.987,763.986,684.109,584.124,577.623,852.993,593.671,248.437,373.003,
13000,406.482,519.942,220.399,453.474,407.247,355.169,855.114,930.804,723.804,821.149,703.822,754.427,653.517,633.793,900.069,764.382,669.166,417.491,405.335,854.828,686.035,359.989,298.125,397.851,734.382,883.709,632.882,220.320,471.561,741.618,475.662,452.517,715.677,672.873,299.396,791.752,238.462,340.506,577.150,478.563,410.487,818.141,791.139,414.702,630.255,504.775,727.893,521.797,414.564,406.792,872.079,714.913,706.753,852.731,385.441,748.970,766.400,537.517,249.594,554.842,771.517,779.739,606.135,651.862,917.903,663.905,239.899,374.257,
15000,355.543,593.509,221.213,815.982,327.923,420.727,796.135,613.231,714.187,1117.644,828.881,432.891,618.247,725.176,949.205,633.131,879.803,541.229,288.412,753.470,841.303,378.272,286.002,284.308,714.221,661.159,697.043,238.799,422.264,559.211,454.893,455.717,653.817,624.771,262.156,679.848,232.107,309.164,418.138,492.802,437.469,791.782,769.575,306.909,738.345,469.710,742.040,341.698,307.177,324.900,600.638,705.451,690.145,857.601,371.107,565.146,791.877,583.941,321.264,586.803,823.926,793.756,628.404,593.741,813.030,414.843,244.387,376.705,
16000,349.603,455.391,244.404,689.049,276.677,359.248,750.676,442.393,363.279,781.563,777.251,325.488,612.556,793.233,992.100,377.169,991.396,350.254,256.216,771.120,826.264,367.009,279.516,250.279,710.766,419.916,632.804,566.832,285.613,662.929,314.759,435.906,424.264,509.365,227.635,381.645,267.617,259.907,329.463,554.514,395.312,803.436,740.032,281.932,435.399,300.561,640.001,277.521,265.708,286.808,604.032,784.307,695.400,965.782,398.533,393.623,784.791,404.456,468.655,616.980,822.996,829.330,667.732,602.731,566.392,361.514,245.417,465.867,
17000,328.400,775.980,352.391,574.576,259.065,297.818,864.305,388.967,300.926,894.774,666.022,288.232,584.140,834.931,1005.711,295.703,1069.997,307.172,253.084,676.563,862.181,356.761,288.304,243.092,736.761,333.968,604.068,338.829,278.789,797.808,268.033,465.904,375.787,609.072,231.296,288.759,331.750,226.860,365.230,549.433,405.166,754.926,803.629,269.984,377.797,315.811,624.393,247.749,241.454,286.614,634.932,675.611,802.959,900.622,400.451,306.745,716.274,285.627,431.553,563.752,792.511,823.263,682.690,629.712,1005.687,331.432,253.660,439.357,
18000,366.784,805.407,324.272,550.615,259.820,255.887,711.061,345.743,284.921,952.593,860.832,259.915,600.808,910.983,1034.097,284.930,927.395,251.301,244.125,746.038,726.013,356.001,301.643,233.385,694.211,334.802,673.385,302.421,265.860,776.939,243.420,619.013,315.728,700.831,215.889,284.929,351.701,225.341,333.558,512.811,421.909,803.308,796.231,234.363,348.719,292.138,656.344,247.460,248.985,279.904,700.988,644.431,684.719,908.904,372.809,290.955,806.419,255.155,303.740,652.666,753.885,491.171,651.449,730.836,437.672,326.446,261.206,519.767,
19000,346.013,775.648,281.958,536.109,252.922,261.722,910.817,363.953,281.700,1127.363,1017.197,263.705,587.240,1026.493,1013.422,277.294,942.480,242.521,254.572,722.951,844.916,446.333,301.095,231.302,650.248,312.215,639.067,282.143,326.064,735.185,237.797,467.603,296.907,690.714,218.123,285.040,310.875,238.235,301.186,546.767,438.211,731.899,837.916,255.584,327.483,303.558,610.994,250.198,265.898,329.709,593.558,873.740,764.232,705.102,378.202,289.558,782.943,252.488,270.566,627.851,804.198,533.811,655.220,593.596,621.970,318.899,526.824,517.711,
21000,408.534,564.177,234.163,489.834,268.186,258.002,875.408,457.089,275.658,1112.877,772.412,252.777,614.466,854.676,1048.088,264.875,855.719,240.134,277.102,718.188,873.687,461.218,375.910,224.326,822.805,336.634,594.568,236.184,410.873,730.041,231.807,483.430,287.611,799.668,225.036,259.320,258.165,229.537,274.121,507.973,438.124,762.180,811.753,249.603,310.208,572.890,736.164,275.723,268.583,576.323,549.798,814.304,896.177,755.906,394.537,284.389,830.712,240.237,240.776,580.168,816.766,817.020,709.342,596.837,660.685,309.408,248.138,491.390,
22000,342.317,663.944,231.432,572.721,468.696,269.103,764.943,696.286,274.016,1051.255,656.596,325.688,580.245,766.267,948.401,264.530,822.145,239.936,433.782,757.984,836.462,484.657,397.551,245.767,691.450,322.315,694.883,232.313,601.301,681.669,238.710,454.842,292.215,594.804,330.453,301.586,238.945,230.548,345.643,527.889,430.667,727.099,778.537,269.845,363.662,676.927,701.705,484.998,311.293,569.007,611.232,822.519,717.200,746.099,369.291,276.708,731.460,237.512,242.530,658.950,819.255,944.891,683.410,607.125,575.856,468.593,250.243,492.888,
23000,335.820,853.374,227.519,487.582,475.342,298.211,890.800,820.011,391.006,1063.938,751.340,658.166,587.252,741.694,917.105,432.764,813.877,280.246,582.151,664.823,786.947,508.864,359.592,364.410,686.829,531.521,682.831,592.123,474.694,698.973,279.863,501.337,436.396,591.330,361.905,618.392,238.806,322.400,525.066,499.240,456.454,644.459,808.750,423.601,539.212,476.943,676.570,435.544,360.141,419.957,705.234,847.901,731.405,798.423,387.870,351.452,799.907,314.610,249.846,648.104,803.909,952.824,504.229,583.997,394.875,604.830,265.832,512.511,
24000,381.960,953.289,231.418,517.442,366.211,377.659,998.365,880.560,605.425,1038.414,804.449,678.396,600.032,876.608,694.293,638.320,821.075,527.537,341.880,745.629,848.125,505.448,326.116,310.327,732.543,648.501,609.216,552.256,793.969,708.560,424.816,464.435,747.471,521.828,313.755,457.959,239.810,361.024,605.587,467.360,448.205,563.232,741.079,371.468,610.906,340.149,682.021,342.145,312.131,321.739,700.913,845.976,798.583,750.464,423.402,564.159,803.283,495.442,259.405,588.135,796.132,739.596,341.907,596.838,485.583,372.072,270.714,511.970,
25000,341.647,808.260,231.008,510.010,314.108,351.887,852.229,552.471,504.831,1081.444,887.434,442.496,828.278,689.577,906.703,510.107,806.993,548.637,294.134,723.380,849.667,539.742,299.392,253.804,717.927,510.829,747.682,250.249,395.504,631.953,427.008,496.485,725.887,900.218,265.714,321.678,241.603,288.938,475.832,480.562,407.325,711.105,793.857,302.244,418.552,303.881,646.933,294.824,265.255,313.785,585.734,859.389,620.729,846.736,407.601,541.729,749.259,631.775,300.436,575.063,847.725,948.958,307.688,660.351,425.911,307.917,258.166,493.202,
27000,306.430,835.453,227.044,515.929,274.535,281.104,947.433,404.232,363.736,1032.702,768.140,319.788,654.191,709.486,953.352,339.831,837.259,371.535,264.697,833.724,847.389,511.530,297.888,238.918,748.878,413.526,931.533,385.292,290.795,774.063,345.870,483.768,465.241,574.286,226.237,239.638,235.590,245.982,377.755,517.390,466.170,785.105,769.959,271.473,323.233,277.293,629.408,254.297,240.491,287.090,639.908,946.735,806.751,912.499,447.811,397.967,831.797,413.708,535.932,614.937,833.240,462.345,342.134,726.223,370.743,294.566,642.000,485.894,
28000,409.602,764.123,233.088,597.772,252.455,262.605,954.744,346.125,302.694,1181.721,716.839,280.575,769.934,835.997,1081.134,280.497,853.607,265.588,236.234,627.514,865.691,489.957,305.809,223.018,759.968,332.697,957.417,318.616,268.607,765.786,263.279,484.657,326.433,651.023,221.407,233.655,270.739,229.261,295.703,537.152,416.574,766.661,779.331,256.879,313.979,281.415,646.831,263.282,242.176,301.676,578.463,899.008,743.511,818.506,418.858,325.871,737.411,270.223,514.571,799.057,976.790,748.536,539.119,686.587,346.206,267.242,250.349,732.083,
29000,331.407,839.762,360.084,637.756,253.698,256.213,1122.447,341.602,273.471,834.739,825.875,268.067,672.067,845.263,1029.059,269.001,1048.692,238.774,235.143,781.261,880.514,444.677,276.365,227.550,753.282,332.373,892.616,285.227,317.163,720.502,237.538,581.734,301.537,723.394,225.806,233.380,321.825,225.707,300.031,531.545,421.352,694.267,801.813,259.123,286.230,263.173,689.221,252.244,250.346,295.384,600.612,934.903,719.884,794.480,410.641,285.940,788.147,230.980,334.781,722.820,835.023,954.136,453.139,699.011,291.032,253.644,258.051,569.158,
30000,303.625,830.205,339.569,635.083,245.140,257.619,947.709,347.604,283.530,914.688,668.378,257.809,658.077,753.577,1050.741,261.331,1001.492,247.459,275.228,699.738,898.314,454.661,283.812,225.855,695.500,316.234,799.670,311.212,335.720,765.137,241.016,657.254,310.562,795.140,214.360,230.931,356.217,225.339,291.325,567.843,413.007,805.139,822.109,249.521,281.095,293.092,796.619,345.906,241.949,527.401,610.829,891.942,677.484,725.893,445.277,293.226,692.379,231.905,275.799,687.784,1041.229,590.013,428.470,610.948,273.071,223.025,262.073,512.765,
31000,315.484,843.150,284.079,630.731,263.983,257.568,930.124,318.071,269.036,1094.182,592.716,259.411,663.687,713.228,1144.307,255.445,972.756,244.821,403.519,752.335,844.646,434.951,280.407,224.644,707.302,312.905,856.820,275.226,464.185,771.495,231.208,647.257,301.562,798.293,217.760,243.499,309.893,220.085,285.592,536.792,404.463,823.205,813.976,255.025,268.463,454.368,775.790,538.506,269.426,606.829,596.595,897.172,686.398,784.859,433.666,278.901,729.432,239.941,241.478,761.619,1026.124,477.472,432.443,689.616,279.417,212.232,244.099,620.032,
33000,257.908,903.619,242.296,609.356,407.113,260.200,920.930,452.431,329.439,962.011,477.152,289.112,689.886,926.251,1100.556,263.831,895.164,232.560,622.242,697.345,844.291,462.956,292.285,229.304,669.697,403.108,772.187,227.959,621.354,745.022,227.464,707.808,293.178,691.067,245.927,329.502,240.415,233.070,307.998,539.676,385.627,765.728,1036.730,261.434,383.725,617.668,747.865,561.563,325.327,445.812,660.121,943.418,672.476,808.814,409.165,287.101,728.093,237.049,242.250,680.528,1001.069,856.989,293.193,645.208,269.078,218.422,268.023,705.840,
34000,257.999,840.755,224.627,629.922,423.364,378.310,892.024,600.592,507.589,951.411,350.383,418.683,652.314,919.352,1190.341,512.909,840.419,380.188,525.369,820.061,850.311,522.140,313.404,324.471,701.958,805.817,687.804,229.635,417.739,771.330,422.134,512.382,446.653,522.873,326.465,385.196,235.301,312.520,544.899,526.476,378.509,780.188,860.911,439.468,616.603,465.478,685.505,383.057,341.037,320.353,681.449,910.434,711.366,883.859,414.897,382.861,745.875,330.732,240.456,761.583,847.303,976.032,271.931,701.759,250.216,213.229,255.628,465.618,
35000,434.382,702.303,224.318,679.690,301.005,435.375,1022.439,694.481,510.717,1100.170,371.658,625.823,694.428,737.660,1270.813,765.018,820.027,613.008,334.971,776.686,821.458,697.999,333.718,301.838,757.244,756.055,678.437,254.666,562.724,753.834,505.605,492.533,645.061,740.168,286.914,335.360,233.729,350.523,719.416,540.847,445.465,776.766,821.198,408.205,512.765,381.960,586.043,296.358,317.091,264.793,660.090,1036.533,795.190,848.070,412.948,623.900,748.087,582.632,239.361,840.980,862.598,883.128,281.699,835.015,249.032,199.581,255.189,478.220,
