
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID,
73.8225,273.909,20.3125,um,Spot,Position,1,1000000000,0,
76.9145,297.689,21.9272,um,Spot,Position,1,1000000001,1,
79.3902,270.124,17.5838,um,Spot,Position,1,1000000002,2,
82.2003,257.121,24.7118,um,Spot,Position,1,1000000003,3,
83.646,277.79,15.3425,um,Spot,Position,1,1000000004,4,
85.5002,273.071,22.6897,um,Spot,Position,1,1000000005,5,
86.7762,291.152,15.9503,um,Spot,Position,1,1000000006,6,
90.7964,243.908,18.9736,um,Spot,Position,1,1000000007,7,
94.7694,274.223,13.413,um,Spot,Position,1,1000000008,8,
97.0128,232.019,26.5258,um,Spot,Position,1,1000000009,9,
104.302,233.709,22.8685,um,Spot,Position,1,1000000010,10,
105.613,274.545,21.4831,um,Spot,Position,1,1000000011,11,
108.765,225.117,33.0803,um,Spot,Position,1,1000000012,12,
112.549,276.978,23.0583,um,Spot,Position,1,1000000013,13,
113.648,208.873,27.904,um,Spot,Position,1,1000000014,14,
113.577,242.685,24.4362,um,Spot,Position,1,1000000015,15,
115.797,252.417,12.8077,um,Spot,Position,1,1000000016,16,
116.41,217.138,24.2725,um,Spot,Position,1,1000000017,17,
116.719,276.774,17.0542,um,Spot,Position,1,1000000018,18,
118.047,211.946,17.5039,um,Spot,Position,1,1000000019,19,
121.621,204.531,18.586,um,Spot,Position,1,1000000020,20,
126.34,205.104,24.9343,um,Spot,Position,1,1000000021,21,
127.219,203.051,16.5586,um,Spot,Position,1,1000000022,22,
134.345,198.12,25.9843,um,Spot,Position,1,1000000023,23,
134.253,216.935,18.6882,um,Spot,Position,1,1000000024,24,
135.512,186.938,19.2801,um,Spot,Position,1,1000000025,25,
137.017,280.977,18.8381,um,Spot,Position,1,1000000026,26,
139.204,208.222,16.8444,um,Spot,Position,1,1000000027,27,
139.443,243.929,11.9816,um,Spot,Position,1,1000000028,28,
142.33,189.06,25.8083,um,Spot,Position,1,1000000029,29,
147.105,212.859,16.1227,um,Spot,Position,1,1000000030,30,
147.633,273.675,18.4872,um,Spot,Position,1,1000000031,31,
