
Intensity Mean
 ==================== 
13000,9.700,40.841,11.372,59.620,9.660,30.311,13.433,65.029,15.319,33.440,14.273,93.413,20.757,11.189,10.679,125.179,133.021,36.796,10.232,7.705,66.006,38.944,6.349,77.394,24.886,30.052,145.963,81.289,21.063,83.635,45.133,11.203,
14000,9.198,42.002,10.345,59.661,9.622,30.477,13.669,60.446,14.213,30.514,12.759,89.430,19.096,11.757,9.186,155.396,131.575,35.753,9.271,7.638,61.906,39.683,5.375,80.121,21.211,28.741,146.409,86.411,23.230,86.170,46.710,7.844,
15000,8.871,41.414,10.546,58.930,9.197,29.224,13.024,61.447,14.187,31.896,12.734,90.211,19.294,12.011,9.279,141.350,120.806,37.264,9.600,8.289,65.437,40.116,5.688,84.788,18.214,32.080,138.906,88.228,30.099,88.439,48.021,12.314,
16000,8.377,54.197,10.523,54.820,9.147,29.881,13.559,62.513,13.963,30.938,11.305,87.233,19.145,10.676,8.641,151.378,98.863,37.584,9.451,9.062,67.771,40.955,5.613,83.582,14.879,31.465,138.617,87.475,25.054,85.895,60.382,8.929,
17000,8.874,36.016,10.761,56.352,10.530,41.100,13.864,73.646,12.245,29.698,10.356,92.750,18.465,46.772,8.106,155.330,115.062,41.826,8.999,11.127,73.782,40.229,5.609,61.193,23.270,32.758,113.755,87.843,30.710,89.766,52.812,13.599,
18000,8.181,57.879,10.744,55.165,10.079,38.384,14.438,73.397,11.871,31.371,10.188,93.706,17.984,47.048,8.000,154.155,131.289,40.939,8.627,13.778,71.271,44.536,4.882,86.040,24.490,35.519,145.679,91.305,31.408,86.245,46.037,14.157,
19000,8.063,30.360,10.285,51.472,8.298,37.854,13.154,72.026,11.174,29.973,9.440,91.769,16.608,31.492,7.197,158.444,123.567,41.793,8.060,13.745,75.852,44.748,4.841,65.589,22.399,35.195,134.863,90.494,30.100,79.920,55.381,11.996,
20000,8.067,46.309,11.347,49.640,8.529,36.371,12.605,70.629,10.792,30.231,8.923,91.679,16.596,49.096,6.856,163.299,73.663,39.264,8.023,13.696,68.191,44.800,4.748,74.193,18.938,34.030,142.125,88.722,28.564,80.672,52.756,17.248,
21000,7.048,50.810,11.283,43.440,7.821,33.651,10.657,67.643,9.574,29.992,10.729,91.320,16.692,48.758,5.649,161.428,128.477,39.259,7.054,13.624,68.158,44.553,4.566,79.834,19.167,33.012,105.389,86.982,28.990,84.179,66.008,12.055,
22000,7.298,36.857,11.064,40.331,7.727,33.285,12.291,66.757,9.141,28.654,7.659,89.693,15.408,55.008,6.163,165.113,121.607,35.212,7.463,14.574,62.038,45.268,4.228,79.797,21.228,30.624,92.717,86.618,29.133,83.309,58.195,10.936,
23000,7.273,41.381,11.449,40.346,9.711,26.755,12.157,60.139,9.229,28.793,7.642,89.985,15.805,9.179,6.057,130.910,129.288,37.195,6.687,14.910,65.696,45.361,4.334,80.525,16.170,37.730,98.978,84.326,28.577,85.745,61.649,14.506,
24000,7.089,39.438,11.065,36.656,6.470,38.498,7.901,75.293,8.682,27.291,18.828,90.973,15.175,11.361,6.014,95.822,94.404,38.138,6.549,16.204,77.748,42.945,4.281,70.043,29.592,35.909,102.048,88.175,32.193,62.965,42.944,11.665,
25000,6.974,60.232,10.847,32.702,7.281,38.859,10.393,71.161,8.288,26.876,8.092,89.901,14.562,5.845,6.039,101.540,124.604,36.791,6.504,17.219,75.745,43.742,3.743,85.132,31.884,35.913,90.460,84.266,28.878,62.534,49.858,14.386,
26000,6.254,37.759,10.902,23.139,6.763,35.590,15.211,71.274,8.569,26.967,14.641,88.753,14.227,44.760,5.856,149.935,103.177,39.693,6.211,21.044,85.068,44.775,4.027,90.070,24.034,39.072,118.386,86.825,24.897,60.628,58.179,16.639,
27000,6.287,62.555,11.441,20.428,6.557,36.840,13.938,67.528,8.048,27.209,7.281,89.717,13.960,13.064,5.913,121.975,114.258,40.652,6.251,22.892,65.451,47.333,3.819,86.095,26.326,37.066,85.875,82.313,34.534,75.431,54.843,17.215,
28000,6.307,69.253,11.862,17.902,6.911,36.123,12.874,69.520,7.928,27.140,7.873,89.100,13.971,50.172,5.984,114.010,87.524,38.801,6.606,23.215,84.108,48.187,3.395,81.260,24.961,35.769,85.589,83.514,29.068,75.763,53.149,18.137,
29000,6.141,70.969,11.495,13.844,7.630,35.426,10.620,68.170,7.910,26.739,7.109,85.042,13.530,32.722,5.368,156.228,64.397,38.653,6.184,22.078,64.048,45.294,3.155,77.425,19.704,35.418,75.131,85.627,27.058,78.861,45.861,18.548,
