
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID,
199.046,174.011,19.3058,um,Spot,Position,2,1000000040,101,
209.59,118.031,25.9418,um,Spot,Position,2,1000000041,102,
218.702,146.12,18.0857,um,Spot,Position,2,1000000042,103,
225.229,134.027,24.107,um,Spot,Position,2,1000000043,104,
227.792,174.775,14.3026,um,Spot,Position,2,1000000044,106,
227.159,107.018,48.0863,um,Spot,Position,2,1000000045,105,
231.139,113.146,40.9866,um,Spot,Position,2,1000000046,107,
241.177,139.056,21.8575,um,Spot,Position,2,1000000047,108,
245.342,114.524,42.7545,um,Spot,Position,2,1000000048,109,
248.722,127.862,26.9608,um,Spot,Position,2,1000000049,110,
257.791,188.248,15.5869,um,Spot,Position,2,1000000050,111,
263.462,173.248,16.1057,um,Spot,Position,2,1000000051,112,
268.382,126.204,33.0555,um,Spot,Position,2,1000000052,113,
272.053,184.513,17.6474,um,Spot,Position,2,1000000053,114,
275.352,115.073,45.1362,um,Spot,Position,2,1000000054,116,
300.096,129.307,34.5318,um,Spot,Position,2,1000000055,119,
301.036,152.145,22.7819,um,Spot,Position,2,1000000056,120,
302.888,178.496,22.4507,um,Spot,Position,2,1000000057,121,
307.396,201.652,18.3591,um,Spot,Position,2,1000000058,122,
311.401,175.795,20.0194,um,Spot,Position,2,1000000059,123,
325.851,132.886,39.3976,um,Spot,Position,2,1000000060,124,
328.293,176.53,21.7734,um,Spot,Position,2,1000000061,125,
339.238,194.117,22.9559,um,Spot,Position,2,1000000062,126,
274.549,122.735,35.75,um,Spot,Position,2,1000000063,115,
277.598,130.503,31.5974,um,Spot,Position,2,1000000064,117,
283.329,124.711,39.1409,um,Spot,Position,2,1000000065,118,
88.5422,115.755,32.8647,um,Spot,Position,2,1000000066,3015,
234.241,120.735,34.8887,um,Spot,Position,2,1000000067,3093,
188.432,109.882,39.7836,um,Spot,Position,2,1000000068,3017,
145.436,155.34,17.6432,um,Spot,Position,2,1000000069,2460,
131.333,157.223,14.1837,um,Spot,Position,2,1000000070,3095,
62.7663,98.1776,48.0863,um,Spot,Position,2,1000000071,3101,
124.117,153.253,16.0063,um,Spot,Position,2,1000000072,3110,
241.335,161.763,20.4107,um,Spot,Position,2,1000000073,2919,
146.341,113.35,28.0215,um,Spot,Position,2,1000000074,2615,
332.914,161.66,22.4864,um,Spot,Position,2,1000000075,2698,
46.3317,113.363,43.9349,um,Spot,Position,2,1000000076,2356,
194.148,113.863,36.3242,um,Spot,Position,2,1000000077,3020,
261.944,154.549,16.9513,um,Spot,Position,2,1000000078,2839,
282.676,168.501,16.2594,um,Spot,Position,2,1000000079,3380,
188.07,154.972,14.8756,um,Spot,Position,2,1000000080,2144,
191.706,151.363,15.5675,um,Spot,Position,2,1000000081,2174,
190.516,140.509,22.4864,um,Spot,Position,2,1000000082,2204,
93.3796,164.613,14.8756,um,Spot,Position,2,1000000083,2234,
97.1487,161.424,19.0269,um,Spot,Position,2,1000000084,2264,
81.8245,159.063,21.1026,um,Spot,Position,2,1000000085,2297,
156.601,171.879,13.4918,um,Spot,Position,2,1000000086,2430,
169.635,172.682,13.4918,um,Spot,Position,2,1000000087,2465,
145.437,127.653,21.0858,um,Spot,Position,2,1000000088,2495,
154.621,136.036,19.0269,um,Spot,Position,2,1000000089,2525,
152.04,129.942,20.4107,um,Spot,Position,2,1000000090,2555,
168.693,134.712,18.335,um,Spot,Position,2,1000000091,2585,
298.542,127.097,35.6323,um,Spot,Position,2,1000000092,2638,
299.591,116.416,40.4755,um,Spot,Position,2,1000000093,2668,
322.186,182.073,22.4864,um,Spot,Position,2,1000000094,2710,
268.184,122.903,37.7079,um,Spot,Position,2,1000000095,2749,
237.687,127.052,29.4053,um,Spot,Position,2,1000000096,2779,
245.543,131.873,25.9458,um,Spot,Position,2,1000000097,2809,
266.618,165.294,22.4864,um,Spot,Position,2,1000000098,2852,
233.512,162.419,17.2412,um,Spot,Position,2,1000000099,2882,
231.959,141.178,19.7188,um,Spot,Position,2,1000000100,2889,
72.923,97.0008,48.0863,um,Spot,Position,2,1000000101,2955,
105.518,101.777,45.3187,um,Spot,Position,2,1000000102,2985,
206.293,112.617,38.3998,um,Spot,Position,2,1000000103,3033,
208.492,110.893,39.7836,um,Spot,Position,2,1000000104,3063,
202.229,136.032,18.335,um,Spot,Position,2,1000000105,3120,
217.696,138.886,18.335,um,Spot,Position,2,1000000106,3150,
222.554,140.368,21.1026,um,Spot,Position,2,1000000107,3180,
126.957,110.496,34.2485,um,Spot,Position,2,1000000108,3210,
194.801,173.904,19.7188,um,Spot,Position,2,1000000109,3240,
181.3,172.245,12.1081,um,Spot,Position,2,1000000110,3270,
288.546,185.002,17.6432,um,Spot,Position,2,1000000111,3300,
288.143,195.188,20.4107,um,Spot,Position,2,1000000112,3353,
282.42,195.14,19.0269,um,Spot,Position,2,1000000113,3445,
282.767,191.541,17.6432,um,Spot,Position,2,1000000114,3454,
285.044,172.825,15.5675,um,Spot,Position,2,1000000115,3411,
11.489,126.226,35.742,um,Spot,Position,3,1000000000,127,
20.7089,151.914,21.0756,um,Spot,Position,3,1000000001,128,
34.9263,147.341,17.9051,um,Spot,Position,3,1000000002,129,
38.4677,128.535,27.7578,um,Spot,Position,3,1000000003,130,
38.2807,109.526,41.1674,um,Spot,Position,3,1000000004,2626,
39.1681,166.094,14.2203,um,Spot,Position,3,1000000005,131,
46.4178,183.775,27.1633,um,Spot,Position,3,1000000006,132,
50.1981,149.809,17.3482,um,Spot,Position,3,1000000007,133,
52.0533,113.29,34.4277,um,Spot,Position,3,1000000008,134,
53.4546,173.891,18.9535,um,Spot,Position,3,1000000009,135,
59.5241,192.496,34.8309,um,Spot,Position,3,1000000010,136,
61.6394,134.692,23.1875,um,Spot,Position,3,1000000011,137,
63.2569,109.394,33.2989,um,Spot,Position,3,1000000012,138,
65.4178,162.441,14.5551,um,Spot,Position,3,1000000013,139,
73.5794,97.0957,44.78,um,Spot,Position,3,1000000014,140,
73.5037,182.419,33.3136,um,Spot,Position,3,1000000015,141,
76.8484,154.114,16.2405,um,Spot,Position,3,1000000016,142,
82.5702,170.519,11.7819,um,Spot,Position,3,1000000017,143,
91.9316,106.138,41.2685,um,Spot,Position,3,1000000018,144,
99.762,142.207,16.3648,um,Spot,Position,3,1000000019,146,
107.767,166.734,16.7977,um,Spot,Position,3,1000000020,147,
109.429,121.821,19.8892,um,Spot,Position,3,1000000021,148,
111.025,91.9259,48.0863,um,Spot,Position,3,1000000022,149,
118.006,111.792,31.2845,um,Spot,Position,3,1000000023,150,
121.875,158.239,17.4207,um,Spot,Position,3,1000000024,151,
123.63,173.34,18.2259,um,Spot,Position,3,1000000025,152,
133.419,109.781,35.6562,um,Spot,Position,3,1000000026,153,
139.849,180.917,35.357,um,Spot,Position,3,1000000027,154,
141.299,168.421,18.3822,um,Spot,Position,3,1000000028,155,
154.645,109.984,31.966,um,Spot,Position,3,1000000029,156,
155.324,162.558,12.7408,um,Spot,Position,3,1000000030,157,
165.999,124.123,24.501,um,Spot,Position,3,1000000031,158,
168.175,109.938,34.1166,um,Spot,Position,3,1000000032,159,
168.949,168.054,13.0568,um,Spot,Position,3,1000000033,160,
174.572,132.458,18.9087,um,Spot,Position,3,1000000034,161,
176.021,156.793,17.2612,um,Spot,Position,3,1000000035,162,
183.823,178.116,11.1219,um,Spot,Position,3,1000000036,163,
190.197,188.912,30.1873,um,Spot,Position,3,1000000037,164,
194.86,182.171,16.6826,um,Spot,Position,3,1000000038,165,
197.369,132.434,20.4546,um,Spot,Position,3,1000000039,166,
201.258,174.21,18.5234,um,Spot,Position,3,1000000040,167,
211.327,118.029,24.8272,um,Spot,Position,3,1000000041,168,
220.807,146.059,17.143,um,Spot,Position,3,1000000042,169,
227.504,134.312,22.9053,um,Spot,Position,3,1000000043,170,
228.626,176.333,13.4198,um,Spot,Position,3,1000000044,171,
230.469,105.242,48.0863,um,Spot,Position,3,1000000045,172,
233.854,110.235,39.7836,um,Spot,Position,3,1000000046,2633,
241.53,139.477,20.6582,um,Spot,Position,3,1000000047,174,
247.402,112.878,41.7669,um,Spot,Position,3,1000000048,175,
250.965,127.489,25.8754,um,Spot,Position,3,1000000049,176,
260.188,189.254,14.7642,um,Spot,Position,3,1000000050,177,
265.15,174.652,15.2231,um,Spot,Position,3,1000000051,178,
271.045,126.055,31.8692,um,Spot,Position,3,1000000052,179,
274.406,186.251,16.9594,um,Spot,Position,3,1000000053,180,
278.395,113.664,44.1502,um,Spot,Position,3,1000000054,182,
303.126,129.582,33.3085,um,Spot,Position,3,1000000055,185,
304.108,153.314,21.7934,um,Spot,Position,3,1000000056,187,
303.483,180.232,21.1931,um,Spot,Position,3,1000000057,186,
309.758,203.535,17.7891,um,Spot,Position,3,1000000058,188,
313.158,177.619,18.8922,um,Spot,Position,3,1000000059,189,
328.033,133.117,38.4497,um,Spot,Position,3,1000000060,190,
331.696,177.532,20.7454,um,Spot,Position,3,1000000061,191,
341.583,196.801,22.3002,um,Spot,Position,3,1000000062,192,
277.634,122.158,34.6468,um,Spot,Position,3,1000000063,181,
280.362,130.505,30.4472,um,Spot,Position,3,1000000064,183,
285.834,124.412,38.0369,um,Spot,Position,3,1000000065,184,
98.6272,115.004,31.9311,um,Spot,Position,3,1000000066,145,
235.66,114.806,31.7715,um,Spot,Position,3,1000000067,173,
192.259,107.484,37.7079,um,Spot,Position,3,1000000068,3018,
147.662,155.766,17.6432,um,Spot,Position,3,1000000069,2461,
133.201,181.064,40.4755,um,Spot,Position,3,1000000070,3096,
64.4361,95.6707,48.0863,um,Spot,Position,3,1000000071,3102,
124.944,153.945,15.9936,um,Spot,Position,3,1000000072,3111,
242.53,162.859,19.0269,um,Spot,Position,3,1000000073,2920,
141.689,112.484,25.2539,um,Spot,Position,3,1000000074,2616,
335.453,163.999,21.1026,um,Spot,Position,3,1000000075,2699,
47.4254,110.136,42.5511,um,Spot,Position,3,1000000076,2357,
196.254,112.363,34.9404,um,Spot,Position,3,1000000077,3021,
263.503,155.633,16.2594,um,Spot,Position,3,1000000078,2840,
281.293,168.919,14.8756,um,Spot,Position,3,1000000079,3381,
189.943,156.301,13.4918,um,Spot,Position,3,1000000080,2145,
194.642,151.656,14.1837,um,Spot,Position,3,1000000081,2175,
191.667,140.627,21.7945,um,Spot,Position,3,1000000082,2205,
94.2876,164.457,13.4918,um,Spot,Position,3,1000000083,2235,
99.5365,160.111,19.0269,um,Spot,Position,3,1000000084,2265,
82.0557,158.252,19.7188,um,Spot,Position,3,1000000085,2298,
158.695,172.681,12.7999,um,Spot,Position,3,1000000086,2431,
170.646,172.713,12.7999,um,Spot,Position,3,1000000087,2466,
148.13,126.962,20.1067,um,Spot,Position,3,1000000088,2496,
156.02,135.284,17.6432,um,Spot,Position,3,1000000089,2526,
153.399,129.726,19.0269,um,Spot,Position,3,1000000090,2556,
170.939,135.156,16.9513,um,Spot,Position,3,1000000091,2586,
302.489,126.361,34.2485,um,Spot,Position,3,1000000092,2639,
298.017,119.277,40.4755,um,Spot,Position,3,1000000093,2669,
325.822,183.467,21.7945,um,Spot,Position,3,1000000094,2711,
271.722,121.999,37.016,um,Spot,Position,3,1000000095,2750,
239.992,126.894,26.6377,um,Spot,Position,3,1000000096,2780,
247.879,131.788,24.562,um,Spot,Position,3,1000000097,2810,
271.49,166.467,21.1026,um,Spot,Position,3,1000000098,2853,
238.196,162.367,16.9513,um,Spot,Position,3,1000000099,2927,
234.344,141.808,19.0269,um,Spot,Position,3,1000000100,2890,
73.793,95.2553,48.0863,um,Spot,Position,3,1000000101,2956,
105.471,100.635,43.9349,um,Spot,Position,3,1000000102,2986,
208.818,112.014,37.7079,um,Spot,Position,3,1000000103,3034,
211.129,108.942,38.3998,um,Spot,Position,3,1000000104,3064,
204.484,135.732,17.6432,um,Spot,Position,3,1000000105,3121,
219.469,139.616,17.6432,um,Spot,Position,3,1000000106,3151,
224.9,139.911,20.4107,um,Spot,Position,3,1000000107,3181,
129.13,109.266,32.8647,um,Spot,Position,3,1000000108,3211,
196.259,174.663,19.0269,um,Spot,Position,3,1000000109,3241,
182.922,172.04,11.4162,um,Spot,Position,3,1000000110,3271,
291.254,186.765,16.9513,um,Spot,Position,3,1000000111,3301,
290.426,196.962,19.7188,um,Spot,Position,3,1000000112,3354,
284.388,197.26,18.335,um,Spot,Position,3,1000000113,3446,
285.263,192.352,16.9513,um,Spot,Position,3,1000000114,3455,
291.293,174.983,14.8756,um,Spot,Position,3,1000000115,3412,
13.0232,123.816,35.437,um,Spot,Position,4,1000000000,193,
21.1356,151.548,20.4901,um,Spot,Position,4,1000000001,194,
35.3454,148.098,17.1946,um,Spot,Position,4,1000000002,195,
37.2983,128.845,27.1861,um,Spot,Position,4,1000000003,196,
41.7915,109.648,42.5511,um,Spot,Position,4,1000000004,2627,
39.5044,166.846,13.5667,um,Spot,Position,4,1000000005,197,
46.0086,184.129,26.6443,um,Spot,Position,4,1000000006,198,
50.766,150.609,16.643,um,Spot,Position,4,1000000007,199,
52.7434,112.653,33.8581,um,Spot,Position,4,1000000008,200,
57.9733,175.059,18.2809,um,Spot,Position,4,1000000009,201,
60.0932,192.865,34.5031,um,Spot,Position,4,1000000010,202,
62.382,135.08,22.2894,um,Spot,Position,4,1000000011,203,
64.0443,108.693,32.7083,um,Spot,Position,4,1000000012,204,
65.9356,163.611,13.9149,um,Spot,Position,4,1000000013,205,
74.1301,95.9563,43.777,um,Spot,Position,4,1000000014,207,
73.6641,182.49,32.7932,um,Spot,Position,4,1000000015,206,
78.4334,154.686,15.3274,um,Spot,Position,4,1000000016,208,
83.1815,172.205,11.1584,um,Spot,Position,4,1000000017,209,
93.6734,105.552,40.7803,um,Spot,Position,4,1000000018,210,
100.152,143.265,15.535,um,Spot,Position,4,1000000019,212,
107.635,167.256,16.2605,um,Spot,Position,4,1000000020,213,
110.383,122.226,19.1274,um,Spot,Position,4,1000000021,214,
112.641,91.4635,48.0863,um,Spot,Position,4,1000000022,215,
118.915,111.775,30.6199,um,Spot,Position,4,1000000023,216,
122.72,159.436,16.8764,um,Spot,Position,4,1000000024,217,
125.394,174.117,17.6005,um,Spot,Position,4,1000000025,218,
135.024,109.396,34.8774,um,Spot,Position,4,1000000026,219,
140.276,180.88,34.8287,um,Spot,Position,4,1000000027,220,
142.765,170.398,17.6382,um,Spot,Position,4,1000000028,221,
156.264,110.381,31.2708,um,Spot,Position,4,1000000029,222,
157.345,164.346,11.854,um,Spot,Position,4,1000000030,223,
167.652,124.551,23.7212,um,Spot,Position,4,1000000031,224,
169.55,109.836,33.2141,um,Spot,Position,4,1000000032,225,
169.578,169.3,12.3203,um,Spot,Position,4,1000000033,226,
175.592,134.1,17.7342,um,Spot,Position,4,1000000034,227,
177.94,156.815,16.9052,um,Spot,Position,4,1000000035,228,
185.061,180.38,10.5902,um,Spot,Position,4,1000000036,229,
191.375,189.812,29.6273,um,Spot,Position,4,1000000037,230,
195.397,183.377,16.0407,um,Spot,Position,4,1000000038,232,
198.952,133.927,19.2567,um,Spot,Position,4,1000000039,233,
202.978,175.051,17.8802,um,Spot,Position,4,1000000040,234,
211.938,119.03,23.976,um,Spot,Position,4,1000000041,235,
222.175,147.926,16.4129,um,Spot,Position,4,1000000042,236,
229.492,134.8,22.2874,um,Spot,Position,4,1000000043,237,
231.333,178.354,12.8311,um,Spot,Position,4,1000000044,238,
232.112,104.981,48.0863,um,Spot,Position,4,1000000045,239,
236.295,110.076,38.3998,um,Spot,Position,4,1000000046,2634,
244.277,140.873,19.9471,um,Spot,Position,4,1000000047,241,
249.543,112.66,40.9964,um,Spot,Position,4,1000000048,242,
253.378,128.469,25.065,um,Spot,Position,4,1000000049,243,
261.765,191.244,14.0605,um,Spot,Position,4,1000000050,244,
268.408,176.09,14.4956,um,Spot,Position,4,1000000051,245,
273.191,127.014,30.7787,um,Spot,Position,4,1000000052,246,
275.293,188.305,16.2963,um,Spot,Position,4,1000000053,247,
280.712,113.649,43.2859,um,Spot,Position,4,1000000054,248,
304.938,130.131,32.5833,um,Spot,Position,4,1000000055,252,
306.563,155.277,20.8102,um,Spot,Position,4,1000000056,254,
304.706,183.134,20.5904,um,Spot,Position,4,1000000057,253,
311.383,205.734,17.2813,um,Spot,Position,4,1000000058,255,
315.502,179.224,18.1841,um,Spot,Position,4,1000000059,256,
329.808,133.61,38.5142,um,Spot,Position,4,1000000060,257,
333.225,176.908,19.9885,um,Spot,Position,4,1000000061,258,
344.864,197.955,21.1801,um,Spot,Position,4,1000000062,259,
280.906,123.214,33.9698,um,Spot,Position,4,1000000063,249,
282.483,131.584,29.5992,um,Spot,Position,4,1000000064,250,
288.049,124.826,37.1618,um,Spot,Position,4,1000000065,251,
93.504,114.657,31.0187,um,Spot,Position,4,1000000066,211,
238.446,115.489,30.9071,um,Spot,Position,4,1000000067,240,
192.222,108.209,37.5656,um,Spot,Position,4,1000000068,231,
146.31,155.514,16.2594,um,Spot,Position,4,1000000069,2462,
133.685,180.877,39.0917,um,Spot,Position,4,1000000070,3097,
65.1898,94.893,48.0863,um,Spot,Position,4,1000000071,3103,
126.677,155.329,14.8959,um,Spot,Position,4,1000000072,3112,
245.154,163.804,19.0269,um,Spot,Position,4,1000000073,2921,
141.967,117.698,25.2539,um,Spot,Position,4,1000000074,2617,
336.9,166.14,20.4107,um,Spot,Position,4,1000000075,2700,
48.6064,108.993,41.8593,um,Spot,Position,4,1000000076,2358,
198.66,113.623,34.9404,um,Spot,Position,4,1000000077,3022,
264.736,156.857,14.8756,um,Spot,Position,4,1000000078,2841,
