0,358.89,565.92,515.36,429.31,361.12,838.66,212.06,538.62,334.97,391.68,271.84,453.59,600.98,502.95,659.7,171.37,533.09,826.66,365.65,511.88,532.31,1162.9,288.16,316.12,406.34,472.03,355.43,159.31,415,370.91,483.83,385.03,293.86,504.82,407.01,396.03,847.68,201.7,308.56,434.22,301.77,1312.6,455.48,509.18,462.4,264.98,237.18,429.96,364.46,472.91,964.52,516.22,290.63,405.07,298.62,344.04,527.25,346.39,1293.8,492.64,263.54,480.07,450.96,327.64,322.01,259,332.32,398.52,312.6,397.69,709.99,382.17,981.92,384.08,593.35,584.05,235.06,255.57,826.51,631.12,637.78,564.57,286.12,482.19,358.24,305.14,479.22,409.67,494.54,561.71,527.27,442.3,331.41,359.79,334.01,321.31,459.17,378.57,333.38,373.54,432.85,626.88,458.99,249.28,282.88,472.9,487.01,359.01,399.88,317.08,623.01,446.27,404.46,496.43,472.97,726.84
1,462.53,645.92,524.64,547.12,416.52,821.08,235.12,565.7,343.45,587.16,270.66,645.85,623.47,477.75,680.92,172.32,701.27,842.28,460.03,536.5,678,1130.2,306.34,323.65,424.88,576.4,439.29,161.61,416.03,368.34,660.63,515.78,295.67,550.22,412.62,432.83,878.08,242.81,331.92,497.37,357.54,1269.5,521.73,569.75,507.06,391.31,284.3,507.53,417.72,526.83,948.26,600.56,309.99,448.91,338.4,355.79,716.1,376.69,1241.9,603.71,339.74,548.03,562.44,408.49,321.99,325.59,444.43,461.05,368.32,451.58,1072,387.64,964.63,419.79,653.71,643.78,262.15,296.92,1092.3,1041.1,737.94,678.33,294.1,502.82,424.9,313.17,481.85,444.58,498.24,808.32,560.27,469.69,342.89,455.43,360.74,363.51,490.72,392.6,348.14,410.51,439.16,659.11,504.72,255.45,282.47,466.85,484.62,383.7,449.55,361.63,657.31,456.91,410.25,503.86,480.19,1130
2,566.17,725.93,533.92,664.92,471.92,803.5,258.17,592.78,351.94,782.64,269.48,838.1,645.96,452.56,702.15,173.27,869.46,857.91,554.4,561.13,823.7,1097.5,324.52,331.18,443.41,680.78,523.15,163.91,417.07,365.76,837.42,646.53,297.48,595.62,418.22,469.63,908.49,283.93,355.28,560.51,413.31,1226.4,587.98,630.32,551.73,517.64,331.41,585.09,470.97,580.75,931.99,684.89,329.36,492.75,378.18,367.54,904.95,407,1190.1,714.78,415.95,615.99,673.92,489.34,321.96,392.17,556.53,523.58,424.05,505.47,1434,393.11,947.35,455.5,714.06,703.51,289.24,338.26,1358.1,1451.2,838.11,792.09,302.09,523.44,491.57,321.19,484.48,479.49,501.93,1054.9,593.28,497.09,354.36,551.07,387.46,405.71,522.28,406.63,362.9,447.49,445.48,691.34,550.46,261.62,282.06,460.8,482.23,408.38,499.21,406.18,691.61,467.54,416.04,511.29,487.42,1533.2
3,665.59,805.59,543.05,775.84,523.22,787.28,282.56,622.04,362.15,973.71,268.8,1026.3,667.09,432.9,720.71,174.76,1032.9,872.11,643.41,587.43,964.33,1065.9,342.39,339.45,464.57,786.44,602.8,167.16,418.67,364.44,1013.8,772.24,300.89,642.45,424.75,508.55,937.99,325.83,379.17,623.97,469.62,1183.8,653.54,688.24,600.48,639.4,377.17,660.91,520.47,634.11,916.43,772.99,348.81,536.82,416.63,381.23,1089.6,437.63,1139.7,825.16,489.74,682.48,780.63,568.15,322.47,457.15,663.59,584.36,477.05,556.51,1767.2,397.98,932.06,493.61,770.09,763.31,315.89,377.89,1613.2,1846.2,937.59,903.68,310.95,545.41,557.38,330.34,487.15,516.87,505.41,1290.9,625.82,525.38,366.92,640.85,414.64,445.46,556.04,420.69,378.86,488.36,451.67,720.78,591.64,268.1,282.34,454.71,480.38,432.68,547.94,449.76,724.51,479.53,422.66,519.57,496.11,1918.6
4,642.85,875.46,548.11,687,455.54,810.81,345.62,714.54,422.48,1036.9,282.77,1097.3,648.82,574.01,662.11,191.87,1057.8,845.14,576.86,662.55,957.89,1065.5,351.19,369.14,561.99,929.23,560.32,198.25,436.47,399.4,1179.1,751.56,350.47,731.12,458.15,608.9,941.33,390.68,418.38,696.62,541.43,1153.1,699.08,669.42,767.56,628.76,383.34,685.9,461.15,671.24,921.06,970.61,370.35,587.8,416.4,451.23,1153.3,477.65,1131.5,915.79,493.56,706.6,748.88,588.03,338.28,475.28,624.62,594.34,451.07,524.84,1265.3,385.63,974.8,601.37,700.62,825.18,329.93,367.48,1555.4,1807.8,1017.2,952.24,345.21,606.42,598.49,371.93,491.07,626,502.44,1217.9,644.66,579.58,411.01,560.81,455.4,414.48,653.7,435.53,429.4,642.36,454.3,669.13,500.68,283.58,302.59,447.81,494.12,445.85,569.25,465.28,716.87,530.74,453.1,552.32,547.4,1789.7
5,620.1,945.33,553.16,598.15,387.86,834.34,408.68,807.03,482.82,1100,296.74,1168.3,630.55,715.12,603.51,208.97,1082.8,818.17,510.3,737.67,951.46,1065.2,360,398.83,659.41,1072,517.85,229.34,454.28,434.36,1344.4,730.88,400.06,819.79,491.55,709.25,944.66,455.52,457.59,769.27,613.25,1122.5,744.63,650.6,934.64,618.11,389.52,710.89,401.83,708.37,925.69,1168.2,391.89,638.78,416.16,521.23,1216.9,517.67,1123.4,1006.4,497.38,730.72,717.14,607.91,354.09,493.4,585.64,604.31,425.09,493.16,763.5,373.28,1017.5,709.12,631.15,887.05,343.96,357.06,1497.7,1769.3,1096.9,1000.8,379.48,667.43,639.6,413.52,494.99,735.12,499.47,1144.9,663.51,633.78,455.09,480.76,496.15,383.49,751.37,450.37,479.95,796.36,456.93,617.48,409.71,299.07,322.84,440.9,507.86,459.02,590.57,480.8,709.24,581.95,483.54,585.07,598.69,1660.9
6,597.35,1015.2,558.21,509.3,320.19,857.87,471.74,899.53,543.15,1163.2,310.7,1239.3,612.29,856.23,544.91,226.08,1107.8,791.2,443.74,812.79,945.02,1064.9,368.8,428.53,756.83,1214.8,475.38,260.43,472.09,469.31,1509.7,710.2,449.65,908.46,524.95,809.6,948,520.37,496.81,841.92,685.07,1091.8,790.17,631.78,1101.7,607.46,395.7,735.89,342.51,745.5,930.32,1365.8,413.44,689.77,415.92,591.23,1280.5,557.69,1115.2,1097,501.2,754.84,685.39,627.79,369.9,511.53,546.66,614.29,399.11,461.48,261.64,360.92,1060.3,816.88,561.67,948.92,358,346.65,1440,1730.8,1176.5,1049.3,413.74,728.43,680.71,455.11,498.91,844.25,496.5,1071.9,682.36,687.97,499.18,400.72,536.91,352.5,849.04,465.21,530.49,950.36,459.56,565.83,318.74,314.56,343.08,433.99,521.6,472.19,611.88,496.32,701.6,633.16,513.98,617.82,649.98,1532
7,596.59,992.63,556.07,474.06,291.83,850.93,467.82,899.3,553.41,1096.6,320.36,1124,578.39,902.29,523.48,229.51,1042.5,780.54,390.09,853.53,933.33,1049.3,350.08,485.15,764.36,1193.9,418.67,267.98,493.7,478.48,1351.5,651.1,478.11,934.79,547.06,773.06,933.48,468.15,505.38,801.81,688.15,1045.8,791.74,610.41,1056.3,573.33,368.54,660.88,312.22,764.27,931.47,1431.7,398.12,711.51,407.14,637.37,1174,569.07,1083,1069.4,452.75,780.93,702.52,596.64,396.78,481.24,541.12,553.74,357.37,465.66,225.4,385.61,973.11,787.99,527.48,942.96,346.28,325.81,1253.5,1541.8,1133.2,1004.1,434.54,722.72,679.16,455.93,504.56,829.63,488.64,1046.7,703.17,693.12,555.2,361.42,515.66,335.06,782.67,527.56,531.66,951.82,449.42,553.53,297.01,362.73,391.97,451.11,562.09,466.15,590.35,472.77,699.9,674.77,506.76,659.5,660.89,1415.9
8,597.39,963.45,553.41,442.66,266.28,841.83,459.11,892.45,560.09,1020.6,329.7,995.36,543.39,941.56,504.7,231.97,970.86,771.06,337.37,891.82,921.27,1032.6,329.4,543.7,765.46,1161.2,360.96,273.84,515.59,485.79,1170.1,589.25,505.05,956.67,568.37,726.75,917.68,407.57,511.76,753.65,686.32,998.62,790.17,588.86,995.78,537.52,339.01,578.73,284.01,781.74,932.37,1488.1,380.16,731.17,397.74,681.82,1055.4,578.41,1049.2,1033.3,400.57,807.16,723.14,561.84,424.45,447.49,537.96,488.15,314.49,472.41,222.41,412.94,876.66,749.35,495.82,932.16,332.73,304.21,1057.8,1342.1,1081,952.15,454.37,712.24,674.57,453.84,510.33,806.17,480.43,1024.8,724.12,694.76,612.08,325.03,489.98,318.58,704.58,593.31,529.29,942.4,438.37,544.05,280.22,413.24,442.91,469.95,604.49,458.74,565.76,446.43,698.63,715.7,496.85,701.81,668.91,1300.7
9,598.19,934.28,550.75,411.25,240.73,832.72,450.4,885.6,566.77,944.71,339.05,866.71,508.38,980.83,485.93,234.42,899.17,761.57,284.64,930.1,909.2,1015.9,308.72,602.25,766.56,1128.6,303.24,279.71,537.47,493.11,988.81,527.41,532,978.55,589.67,680.43,901.88,346.99,518.14,705.49,684.49,951.48,788.59,567.31,935.22,501.72,309.47,496.58,255.8,799.21,933.26,1544.5,362.21,750.83,388.35,726.26,936.75,587.74,1015.3,997.28,348.39,833.4,743.76,527.04,452.12,413.74,534.81,422.57,271.62,479.15,219.42,440.28,780.21,710.71,464.15,921.36,319.18,282.62,862.19,1142.4,1028.9,900.2,474.2,701.77,669.98,451.76,516.1,782.71,472.22,1003,745.06,696.4,668.96,288.64,464.3,302.11,626.49,659.05,526.92,932.97,427.32,534.56,263.44,463.76,493.85,488.79,646.89,451.33,541.17,420.09,697.35,756.63,486.94,744.12,676.93,1185.5
10,530.32,916.78,604.99,393.45,239.21,830.43,399.68,839.22,562.36,826.07,322.83,767.01,496.79,902.63,461.53,228.81,820.65,744.72,266.93,884.59,842.27,1007.1,290.41,583.55,715.65,1028.9,288.23,253.32,516.51,478.4,876.84,482.63,530.01,944.73,608.88,652.21,872.64,307.49,483.75,676.77,642.75,963.25,737.98,531.2,842.26,457.55,289.25,465.28,243.63,806.83,913.99,1509.2,344.09,714.1,384.2,699.24,820.09,559.5,995.53,893.66,314.8,802.67,673.3,487.41,450.2,379.27,557.36,394.36,261.21,500.11,210.26,438.14,738.99,679.43,452.86,858.47,293.81,271.53,777.8,1024.2,939.69,841.85,449.45,656.36,636.95,453.72,537.4,761.83,467.88,923.8,786.96,677.02,662.09,276.29,439.02,295.46,548.55,688.23,498.81,870.52,431.7,494.09,250.31,517.36,532.3,547.02,659.06,436.63,522.94,404.18,682.34,734.93,513.63,702.21,649.58,1045.2
11,450.34,901.34,669.27,378.05,241.92,829.34,341.56,785.87,555.99,699.88,302.09,672.42,489.33,803.7,436.13,221.78,740.93,726.58,255.39,824.28,765.65,999.79,272.52,551.23,655.56,917.38,280.76,221.24,487.99,459.8,777.12,440.87,522.93,901.09,627.71,627.17,841.02,271.71,442.16,651.48,593.96,985.41,678.72,492.53,743.59,411.91,270.68,442.95,234.28,812.72,891.16,1457.6,325.94,667.41,380.96,659.62,703.78,524.64,978.2,778.11,284.5,761.89,586.76,446.93,443.07,344.68,584.44,372.75,256.52,523.58,200.01,430.81,707.52,649.46,445.17,786.38,266.35,262.29,713.06,920.24,843.95,782.37,416.84,604.8,598.9,456.39,561.45,741.41,464.23,834.53,832.55,653.94,643.97,268.18,413.82,290.55,470.62,710.96,466.15,798.72,438.8,448.15,237.82,571.51,568.54,612.19,665.91,420.65,505.84,390.1,664.9,702.18,546.77,645.43,616,900.5
12,370.35,885.9,733.55,362.65,244.63,828.25,283.43,732.51,549.62,573.69,281.36,577.83,481.88,704.77,410.74,214.74,661.2,708.43,243.85,763.97,689.04,992.44,254.63,518.9,595.47,805.85,273.28,189.16,459.46,441.19,677.39,399.11,515.84,857.45,646.54,602.14,809.4,235.93,400.57,626.19,545.17,1007.6,619.46,453.85,644.92,366.27,252.1,420.61,224.94,818.61,868.32,1406,307.78,620.73,377.73,620,587.47,489.77,960.86,662.57,254.19,721.12,500.23,406.44,435.93,310.09,611.53,351.14,251.84,547.05,189.75,423.48,676.05,619.48,437.47,714.3,238.89,253.05,648.31,816.32,748.21,722.9,384.23,553.23,560.85,459.06,585.49,720.98,460.59,745.26,878.14,630.86,625.86,260.06,388.62,285.64,392.7,733.69,433.49,726.91,445.89,402.22,225.34,625.67,604.79,677.37,672.75,404.67,488.73,376.03,647.45,669.43,579.92,588.66,582.41,755.76
