0,453.29,641.44,890.86,1343.6,663.38,698.22,849.27,762.87,565.52,746.16,1059.4,661.2,1900,1231.8,564.01,1455.6,1040.2,751.81,1037.6,748.35,1288,2703.2,751.33,820.85,1169.9,1253.8,1393.8,498.19,1292.5,448.09,872.03,667.45,1169
1,455.6,647.68,962.34,1472.1,748.31,808.73,983.25,882.85,864.44,779.41,1107.4,701.25,1915.3,1225.5,651.88,1405.6,1116.2,859.03,1012.2,713.5,1388,2752.3,959.22,1063.7,1121,1449.6,1389.7,594.05,1324.6,571.64,866.27,667.26,1186.7
2,457.91,653.92,1033.8,1600.5,833.24,919.25,1117.2,1002.8,1163.4,812.66,1155.4,741.3,1930.7,1219.3,739.76,1355.6,1192.2,966.24,986.75,678.65,1487.9,2801.5,1167.1,1306.5,1072.1,1645.4,1385.6,689.92,1356.7,695.18,860.5,667.07,1204.4
3,458.3,659.58,1100.2,1720.4,913.02,1024.5,1241.7,1116.6,1449.5,841.94,1198.9,778.62,1941.7,1210.6,824.1,1305.8,1264,1064.9,961.31,643.54,1581.5,2837.9,1367.4,1537.1,1021.5,1832.8,1377.9,782.14,1383.7,813.46,855.31,666.96,1219.3
4,403.14,648.44,1017.2,1592.6,843.55,976.32,1090.4,1050.4,1365.4,756.35,1109.4,736.86,1827.7,1131.8,806.26,1262,1215.9,915.14,935.6,600.77,1492.5,2503.5,1348,1414,921.14,1777.9,1266.6,768.65,1264.8,778.87,867.17,669.41,1155.2
5,347.98,637.29,934.28,1464.7,774.09,928.16,939.17,984.29,1281.4,670.77,1019.9,695.09,1713.6,1053,788.42,1218.3,1167.7,765.39,909.9,558,1403.5,2169.2,1328.5,1290.8,820.77,1722.9,1155.2,755.15,1145.9,744.29,879.03,671.87,1091
6,292.81,626.14,851.35,1336.8,704.62,880.01,787.91,918.14,1197.3,585.18,930.37,653.32,1599.6,974.28,770.58,1174.5,1119.5,615.64,884.19,515.23,1314.5,1834.8,1309.1,1167.7,720.39,1667.9,1043.9,741.66,1027,709.7,890.88,674.32,1026.8
7,306.99,576.86,770.54,1224.7,626.4,762.8,713.97,811.22,1112,532.5,883.33,578.7,1470.6,904.5,660.32,1044.8,1014.9,549,822.4,450.95,1236.2,1635.2,1220.1,1073,653.44,1519.2,969.66,678.16,934.25,647.69,863.85,672.12,926.2
8,326.12,524.87,689.89,1113.8,547.56,640.67,645.55,701.39,1026.7,482.18,839.33,501.72,1340.6,835.36,543.46,909.03,906.27,488.3,758.03,385.14,1158.7,1445.1,1126.1,980.34,588.88,1363.7,898.05,611.09,843.33,583.72,834.05,669.58,823
9,345.25,472.87,609.24,1002.8,468.72,518.53,577.14,591.57,941.32,431.86,795.33,424.75,1210.5,766.23,426.6,773.22,797.64,427.6,693.66,319.32,1081.2,1255.1,1032,887.69,524.32,1208.3,826.43,544.02,752.4,519.74,804.24,667.05,719.8
10,350.24,441.32,562.77,943.67,428.23,464.22,542.72,537.93,880.51,396.03,730.17,396.89,1071.2,716.49,383.6,702.69,722.85,397.1,667.54,304.58,1005.3,1177.7,946.64,870.78,481.11,1083.3,795.26,529.59,714.74,464.81,809.24,656.1,626.52
11,352.74,413.38,522.33,893.68,394.51,421.88,514.29,494.22,824.04,362.76,661.27,377.7,930.26,670.16,353.64,643.68,654.03,371.92,648.16,298.85,929.65,1120.2,862.75,867.23,441.68,963.71,771.22,524.44,686.48,411.48,820.38,643.67,534.99
12,355.24,385.44,481.9,843.7,360.79,379.54,485.87,450.5,767.56,329.5,592.38,358.51,789.3,623.84,323.67,584.67,585.21,346.74,628.79,293.13,854.04,1062.7,778.86,863.68,402.25,844.13,747.19,519.29,658.22,358.14,831.52,631.23,443.46
13,353.43,375.57,461.94,801.21,348.93,359.69,475.63,414.58,725.03,311.07,569.31,349.93,753.98,620.92,319.13,564.09,555.71,337.77,601.18,281.44,796.87,1027.7,742.11,820.25,392.63,793.95,726.25,474.6,628.18,331.45,820.1,631.98,450.71
14,350.18,371.72,448.8,761.22,344.35,347.34,471.46,381.27,687.14,297.59,561.5,344.88,753.87,632.47,323.07,556.32,539.33,334.21,570.81,267.77,745.85,1000,721.08,763.51,392.95,766.89,706.34,416.73,597.55,313.63,801.15,637.13,490.87
15,346.94,367.87,435.67,721.23,339.77,335,467.28,347.95,649.26,284.11,553.7,339.83,753.76,644.02,327.01,548.55,522.94,330.65,540.45,254.1,694.83,972.42,700.05,706.78,393.28,739.84,686.43,358.86,566.92,295.82,782.21,642.28,531.03
16,335.92,368.67,427.99,709.93,332.81,325.1,454.67,334.91,636.01,275.79,558.82,331.93,752.97,640.33,318.8,539.41,531.18,325.78,534.03,245.83,636.71,935.04,685.25,698.99,386.75,721.44,668.03,339.13,556.48,288.04,773.68,642.83,539.48
17,321.01,371.79,423.04,712.98,324.65,316.43,437.85,332.03,635.07,270.05,570.4,322.61,751.84,629.03,304.51,529.57,551.73,320.26,539.58,240.25,575.05,892.77,673.55,715.67,376.79,707.36,650.38,338.48,556.15,285.29,770.34,641.1,532.08
18,306.11,374.92,418.1,716.02,316.49,307.76,421.02,329.14,634.14,264.31,581.99,313.29,750.71,617.72,290.23,519.74,572.28,314.74,545.14,234.68,513.38,850.5,661.86,732.36,366.84,693.28,632.73,337.82,555.81,282.54,767.01,639.36,524.67
19,310.69,377.71,422.64,714.41,318.42,303.15,417.35,329.44,611.12,269.48,586.34,307.56,760.58,609.11,289.14,540.4,582.61,313.36,557.35,233.56,502.17,829.24,652.83,736.96,395.2,684.74,615.93,338.53,555.27,281.47,758.68,636.26,525.62
20,330.16,380.25,434.45,709.24,328.06,301.66,423.74,332.19,571.22,283,585.16,304.57,778.86,602.54,298.15,584.37,585.14,315.15,574.64,235.85,529.53,824.03,645.83,732.32,452.87,680.45,599.8,340.3,554.58,281.7,746.54,632.14,532.97
21,349.64,382.78,446.26,704.06,337.69,300.17,430.13,334.94,531.31,296.52,583.99,301.59,797.13,595.98,307.15,628.34,587.66,316.94,591.94,238.14,556.9,818.82,638.84,727.68,510.54,676.16,583.66,342.06,553.89,281.93,734.4,628.01,540.31
