0,214.39,157.5,238.83,195.36,174.71,179.82,235.19,508.74,172.15,142.77,138.3,130.43,168.16,140.27,201.96,175.33,252.72,151.35,190.65,163.85,128.83,196.06,152.75,140.44,182.86,210.93,136.75,155.79,322.77,126.63,217.27,282.48,134.28,121.85,145.32,133.87,258.54,232.19,169.95,196.24,114.75,203.59,176.26,158.67,415.73,407.68,127.86,235.55,292.09,297.52,164.19,406.87,460.01,144.51,156.82,175.91,255.12,229.15,197.65,189.55,158.57,193.22,174.26,165.2,157.32,142.08,328.9,351.33,207.87,149.19,159.19,161.44,154.98,182.83,143.22,134.13,152.09,177.1,166.86,146.53,201.17,202.32,149.1,148.15,159.28,141.44,158.45,142.98,230.34,348.45,366.8,727.91,215.08,125.85
1,263.71,163.17,237.8,215.55,190.36,183.13,236.58,523,172.05,151.53,148.01,129.8,174.82,146.94,209.21,176.73,273.92,158.15,191.81,174.51,135.27,200,154.41,147.7,337.73,373.24,135.17,182.56,338.76,128.58,323,512.44,132.73,123.08,176.5,137.54,257.47,287.05,177.82,209.76,117.46,204.42,347.36,161.67,441.74,519.12,132.04,296.33,291.94,374.44,185.69,438.17,660.83,150.23,157.14,169.87,301.03,281.31,209.39,184.22,155.43,243.6,234.67,168.81,174.91,146.44,429.27,374.55,227.02,147.85,170.34,167.56,170.1,174.51,148.12,148.92,158.69,176.25,170.08,145.45,198.49,207.26,154.41,149.73,158.79,144.1,155.78,156.28,231.77,350.85,443.59,722.73,218.64,124.59
2,313.03,168.85,236.78,235.75,206.01,186.44,237.96,537.26,171.95,160.29,157.73,129.17,181.48,153.61,216.46,178.14,295.11,164.96,192.98,185.16,141.71,203.95,156.07,154.96,492.59,535.55,133.58,209.34,354.75,130.53,428.74,742.4,131.18,124.31,207.69,141.21,256.41,341.91,185.69,223.27,120.17,205.24,518.46,164.66,467.74,630.56,136.21,357.1,291.79,451.36,207.18,469.47,861.65,155.95,157.46,163.84,346.93,333.47,221.12,178.88,152.28,293.99,295.08,172.41,192.5,150.8,529.65,397.77,246.17,146.51,181.5,173.69,185.23,166.19,153.01,163.71,165.29,175.4,173.31,144.36,195.81,212.2,159.72,151.31,158.3,146.76,153.11,169.57,233.2,353.24,520.37,717.56,222.2,123.34
3,385.8,186.23,248.86,276.11,240.66,193.35,251.64,555.8,177.85,171.81,179.88,133.1,197.25,164.22,240.28,188.71,334.3,184.18,212.18,203.78,150.73,214.97,158.93,166.35,666.66,691.77,134.14,246.54,397.04,136,551.46,970.74,133.25,126.81,244.01,147.37,268.96,414.94,205.36,252.27,124.11,217.82,683.46,170.66,513.63,759.53,142.51,443.08,297.44,543.97,233.15,531.76,1061,162.15,164.03,158.99,423.71,416.18,251.81,179.44,149.69,364.87,368.44,180.56,217.83,164.62,664.86,426.95,286.13,149.12,197.54,185.4,205.42,168.19,162.45,183.36,184.38,179.72,188.08,146.29,206.68,231.05,170.38,158.19,158.85,149.56,154.45,192.32,240.84,368.76,596.42,714.65,231.95,123.98
4,716.46,332.35,405.18,538.34,484.25,239.92,400.58,621.47,249.67,213.73,338.9,187.23,313.28,218.07,446.31,300.15,571.33,340,429.68,310.06,188.11,303.86,174.94,223.16,1052,781.06,158.21,398.38,728.62,180.18,860.92,1181.2,175.26,143.2,336.8,180.94,431.31,687.93,354.84,451.52,141.64,359.65,781.37,209.69,778.15,1081.4,172.09,806.27,366.92,809.21,308.31,934.89,1244.2,173.57,239.42,167.17,839.99,834.98,490.96,244.8,153.23,661.17,584.27,238.73,328.25,282.35,1183.3,521.7,555.02,195.09,267.31,258.56,281.41,283.61,221.93,256.46,340.86,240.81,329.91,181.36,366.49,402.93,239.92,223.34,170.84,154,199.83,318.99,316.8,528.71,664.24,736.68,309.8,145.5
5,1047.1,478.46,561.5,800.57,727.85,286.49,549.53,687.13,321.48,255.65,497.92,241.37,429.31,271.93,652.34,411.58,808.36,495.81,647.17,416.34,225.48,392.74,190.95,279.98,1437.4,870.36,182.28,550.22,1060.2,224.35,1170.4,1391.8,217.27,159.59,429.6,214.5,593.66,960.92,504.32,650.77,159.17,501.48,879.28,248.73,1042.7,1403.2,201.67,1169.5,436.4,1074.4,383.46,1338,1427.4,185,314.8,175.36,1256.3,1253.8,730.1,310.15,156.76,957.47,800.09,296.9,438.67,400.08,1701.8,616.44,823.91,241.07,337.08,331.71,357.4,399.03,281.41,329.57,497.34,301.91,471.74,216.43,526.31,574.81,309.46,288.48,182.84,158.45,245.21,445.66,392.77,688.65,732.06,758.7,387.65,167.01
6,1320.2,616.8,704.86,1041.8,949.09,348.85,709.42,753.3,398.35,299.31,642.02,294.77,534.76,321.98,862.17,545,1023,632.2,840.21,518.17,256.66,493.73,215.1,322.68,1756.7,944.72,208.84,687.06,1350.1,264.81,1425.4,1522.9,261.82,174.73,511.47,243.32,769.92,1193.2,635.05,843.74,179.12,660.54,944.97,301.29,1278,1663.5,226.36,1484.3,518.95,1309,455.17,1654.2,1576.3,211.03,374.21,189.79,1600.4,1593.1,914.68,386.08,162.96,1194.7,959.85,368.25,532.55,515.56,2130.1,682.59,1048.7,296.62,411.66,398.91,427.25,505.69,340.15,397.4,640.61,395.98,609.59,256.84,673.48,721.59,393.26,360.58,201.68,167.73,283.99,551.99,469.08,825.06,788.32,775.94,471.06,191.69
7,1267.2,711.08,774.82,1164.4,1043.7,500.69,931.31,822.37,503.78,352.83,701.52,344.02,580.31,350.49,1093.5,802.97,1110.4,658.53,894.64,594.8,252.79,663.33,285.32,285.46,1701.9,934.47,249.48,738.88,1404,284.23,1371.7,1204.2,320.82,182.81,531.43,245.2,1025,1194.9,659.57,1001.1,212.81,917.27,828.02,430.43,1347.7,1575.1,223.39,1525.5,675.58,1369.8,507.37,1477.2,1531.3,319.84,343.13,239.63,1535.8,1482.3,790.04,521.94,184.2,1096.8,801.85,514.31,532.65,618.29,2047.5,586.64,1023.4,406.42,513.52,432.28,462.29,562.77,394.76,435.35,709,676.92,724.91,327.56,749.05,726.19,557.87,472.05,259.35,204.45,285.37,543.09,547.34,828.11,779.05,766.03,586.01,234.26
8,1214.2,805.37,844.78,1286.9,1138.2,652.52,1153.2,891.43,609.22,406.34,761.03,393.27,625.86,378.99,1324.8,1060.9,1197.8,684.86,949.07,671.43,248.92,832.94,355.54,248.23,1647,924.22,290.12,790.7,1457.9,303.65,1318.1,885.54,379.81,190.89,551.38,247.09,1280.1,1196.6,684.1,1158.5,246.5,1174,711.07,559.58,1417.5,1486.7,220.42,1566.6,832.21,1430.6,559.58,1300.3,1486.2,428.65,312.05,289.46,1471.2,1371.5,665.4,657.8,205.45,999,643.85,660.37,532.76,721.01,1965,490.7,998.06,516.22,615.37,465.66,497.33,619.84,449.37,473.29,777.39,957.85,840.22,398.29,824.61,730.79,722.47,583.53,317.02,241.17,286.76,534.19,625.59,831.16,769.78,756.12,700.96,276.84
9,1137.1,857.06,872.62,1348.4,1196.5,769.74,1315.8,950.06,681.92,440.18,801.05,428.8,655.4,397.62,1464.9,1255.5,1231.2,686.68,957.68,736.35,240.35,959.05,412.13,215.41,1527,874.95,313.48,809.21,1458,310.9,1250.6,649.77,422.62,193.96,552.67,245.74,1465.9,1186.6,684.8,1252.4,265.8,1351.9,607.24,648.08,1448.5,1380,212.76,1549.8,947.72,1435.3,592.26,1143.8,1406.1,515.86,282.43,321.07,1397.8,1239.8,560.97,730.52,223.84,895.02,513.79,744.32,517.56,790.27,1898.1,417.15,962.63,588.12,687.63,482.94,532.1,659.67,484.11,479.24,803.22,1160.5,901.6,444.34,867.99,720.07,834.2,635.48,357.68,267.18,302.56,515.72,672.36,812.87,759.18,745.57,778.28,308.98
