10,721.42,503.6,542.9,531.16,1327.6,684.91,774.52,503.83,421.13,1139.3,474.93,533.43,1187.2,1204.2,1181.6,701.59,678.23,481.66,727.32,331.29,1308.3,926.72,541.37,790.3,252.23,352.67,787.89,990.66,303.06,1077.4,1006.3,1088,1165.1,672.66,550.86,810.21,723.18,497.82,728.68,423.13,771,240.76,291.92,235.6,515.85,179.65,453.04,242.48,1257.7,638.58,1378.8,201.39,1005,1240.6,628.43,1094.8,572.53,532.58,951.07,347.45,926.7,590.58,440.66,539.63,582.21,251.16,270.38,338.51,288.28,719.45,700.82,175.28,235.49,760.98,159.61,278.82,286.51,862.47,412.62,228.64,647.54,397.28,1395.7,239.3,227.18
11,600.68,503.45,433.02,414.94,1072.1,557.61,622.53,383.4,390.99,989.5,410.17,443.34,1203.7,769.37,920,615.8,520.9,435.59,703.36,303.34,1124.2,801.1,427.73,643.34,235.85,291.55,671.29,903.86,284.98,974.23,782.32,952.31,1029.8,1109.5,447.22,734.64,538.77,441.72,656.58,376.06,651.08,228.3,229.08,204.07,502.71,175.36,392.25,201.16,1273,576.81,1263.7,177.63,785.48,930.87,483.14,840.37,508.37,421.26,832.17,349.71,841.57,507.25,332.13,433.75,478.66,245.72,235.87,265,235.7,541,550.27,183.53,206.63,636.28,157.74,222.44,251.95,708.39,383.86,210.15,544.49,383.04,1090.5,197.91,194.11
12,490.59,479.48,347.62,324.04,845.43,455.83,495.27,291.37,353.68,828.03,348.67,363.91,1146.4,445.41,701.22,531.68,400.38,386.61,650.84,274.13,943.22,687.13,335.26,509.26,219.88,256.08,556.24,800.45,269.86,852.8,604.95,811.76,910.93,1340.4,361.46,637.43,392.26,386.82,580.6,333.83,545.1,224.51,182.02,178.95,469.26,172.54,331.95,168.63,1218.4,504.7,1125.5,159.79,602.09,681.26,371.73,630.28,448.05,335.06,724.97,337.31,740.55,438.52,247.88,347.82,390.48,239.95,208.32,209.51,196.11,402.03,427.93,186.59,182.38,525.12,154.13,178.01,225.09,591.07,357.67,193.75,439.87,351.52,854.47,165.23,168.82
13,405.33,399.92,319.35,292.21,686.19,413.62,425.72,265.61,299.65,639.45,294.76,309.36,916.93,380.18,582.31,451.47,365.77,330.82,531.7,242.01,769.64,600.31,292.2,405.23,204.89,280.43,444.79,658.28,261.68,688.81,536.36,659.85,830.39,1090.8,317.46,489.74,334.22,334.77,495.58,302.89,471.67,240.96,171.79,168.77,388.46,173.17,272.81,156.63,1000.4,408.5,933.81,155.76,503.1,571.84,339.39,523.76,396.66,307.46,645.04,290.71,602.45,403.82,220.25,308.49,338.15,233.41,197.02,196.08,186.82,355.18,371.46,177.55,168.91,445.54,146.49,161.47,216.17,559.54,337.47,182.24,331.57,279.68,780.03,152.86,161.69
14,320.08,320.36,291.08,260.38,526.95,371.4,356.17,239.85,245.63,450.87,240.85,254.81,687.46,314.94,463.4,371.25,331.16,275.04,412.55,209.9,596.06,513.5,249.14,301.2,189.9,304.79,333.34,516.11,253.49,524.81,467.77,507.94,749.84,841.29,273.47,342.05,276.18,282.71,410.57,271.96,398.23,257.4,161.56,158.6,307.65,173.8,213.67,144.63,782.45,312.31,742.08,151.72,404.1,462.41,307.05,417.24,345.27,279.87,565.11,244.1,464.35,369.12,192.62,269.15,285.83,226.87,185.72,182.64,177.52,308.33,314.99,168.51,155.45,365.96,138.84,144.93,207.26,528.01,317.27,170.72,223.27,207.84,705.58,140.5,154.56
15,262.59,261.34,272.37,236.11,418.51,340.29,303.99,221.03,213.66,322.05,204.55,216.91,530.21,275.15,376.42,309.99,304.74,234.93,322.77,186.23,463.75,437.9,216.88,233.52,177.99,302.84,255.33,422.62,243.44,408.66,407.65,390.87,672.42,638.4,247.69,243.42,242.37,244,338.97,244.38,336.45,250.43,153.01,151.62,249.22,170.29,174.86,137.75,619.27,243.57,583.31,147.66,332.85,380.56,288.56,339.23,304.64,277.37,492.34,210.31,365.77,337.87,172.23,240.21,250.91,218.61,180.01,175.15,171.74,274.97,275.88,162.68,145.98,305.18,134.56,135.04,199.42,497.02,303.12,163.08,155.45,164.55,634.32,131.86,149.01
16,249.78,235.36,269.05,224.01,391.78,327.02,279.76,213.38,217.19,289.39,196.58,205.82,489.13,276.3,340.8,279.23,291.5,220.06,280.21,176.15,397.85,380.35,202.01,224.3,171.03,258.56,231.11,407.45,230.4,369.48,361.18,329.86,600,510.57,251.23,223.7,247.54,226.76,288.98,222.2,293.41,205.81,147.15,149.8,226.8,160.14,168.74,139.11,544.24,219,477.56,143.54,306.23,343.06,292.35,307.1,281.28,315.23,431.09,197.11,330.76,312.17,163.47,227.98,243.99,207.58,183.29,177.22,171.62,263.32,264.73,162,142.94,274.64,135.71,135.85,193.31,466.91,298.7,161.67,152.72,167.19,568.2,129.22,145.99
17,236.98,209.38,265.73,211.91,365.04,313.76,255.53,205.72,220.71,256.73,188.62,194.72,448.05,277.44,305.19,248.46,278.26,205.19,237.66,166.08,331.95,322.81,187.14,215.08,164.08,214.28,206.89,392.27,217.36,330.29,314.71,268.85,527.58,382.73,254.77,203.97,252.71,209.51,238.98,200.01,250.36,161.18,141.28,147.97,204.37,149.99,162.62,140.47,469.21,194.44,371.81,139.42,279.6,305.57,296.13,274.96,257.93,353.1,369.84,183.92,295.75,286.47,154.71,215.76,237.07,196.55,186.57,179.3,171.49,251.67,253.57,161.32,139.91,244.1,136.86,136.67,187.19,436.8,294.28,160.25,149.99,169.83,502.07,126.59,142.98
18,227.04,191.09,264.13,203.39,341.33,300.68,240.8,204.07,221.46,235.14,185.96,186.78,402.82,270.49,286.61,231.78,266.08,195.96,211.46,158.78,282.69,277.9,179.45,205.54,160.35,199.3,190.83,373.56,209.81,300.49,291.06,233.5,485.23,300.06,252.83,192.9,249.47,196.53,207.06,185.77,220.24,137.29,137.45,147.07,189.39,144.17,160.36,139.35,410.96,175.5,304.6,136.27,261.47,283.27,295.03,263.18,256.16,382.12,324.48,173.88,273.41,270.76,151.59,210.99,226.03,188.81,184.67,176.04,171.48,241.55,248.19,160.78,139.07,220.19,136.7,137.07,179.99,405.53,290.25,158.66,148.16,170.29,492.2,125.82,140.25
19,220.62,182.21,264.63,199.23,321.32,287.82,237.7,209.75,218.83,227.05,189.8,182.69,352.49,253.63,288.86,232.32,255.18,193.64,205.26,154.87,253.78,248.43,180.53,195.63,160.56,220.12,184.77,350.52,208.99,282.16,295.31,229.52,479.63,272.59,244.2,192.39,235.94,188.77,197.22,181.21,205.92,138.75,136.09,147.28,183.52,143.65,162.79,135.19,373.21,163.44,284.49,134.29,253.72,279.53,287.95,276.26,280.77,400.33,298.54,167.71,266.56,267.28,155.37,215.31,209.96,185.06,176.45,166.27,171.61,233.32,249.87,160.41,140.93,204.36,134.93,136.96,171.47,372.84,286.7,156.83,147.42,168.08,551.11,127.35,137.89
