0,453.72,379.53,519.41,553.9,372.97,357.03,354.87,498.71,280.24,406.49,527.03,584.08,278.27,617.07,231.05,224.06,333.19,450.12,195.61,541.21,213.16,424.61,624.76,468.28,543.83,505.58,229.27,591.44,201.49,465.06,400.74,433.07,305.5,365.12,700.93,597.51,439.3,300.81,555.42,393.06,465.24,449.33,518.93,688.9,468.65,484.59,509.91,283.25,379.5,276.18,713.86,487.7,689.03,646.04,357.54,491.67,509.12,359.62,418.4,467.98,497.43,571.17,326.25,467.19,297.01,417.37,283.17,368.8,570.84,273.99,504.38,295.71,355.02,451.39,499.77,271.92,445.45,426.45,467.23,267.35,386.5,238.18,244.51,222.99,294.25,416.54,328.43,341.65,410.16,449.16,396.77,316.14,366.87,258.81,496.28,253.79,517.78,375.82,438.88,307.61,448.36,394.27,427.97,332.83,308.75,274.71,374.42,266.26,343.04,537.15,470.32,489.54,238.27,293.08,314.17,290.35,298.81,289.53,270.91,285.51,222.2,326.81,282.99,355.86,346.56,262.35,282.77,364.12,220.69,454.97,237.93,364.23,456.5,278.34,309.37,486.28,413.23,306.38,438.81,385.43,413.54,337.44,255.99,314.15,314.67,272.67,238.08,276.22,288.56,225.54,244.76
1,457.79,385.69,509.16,548.2,371.91,360.76,350.14,509.75,283.94,413.07,525.53,555.79,271.09,607.87,228,221.83,316.27,446.55,198.84,533.24,217.28,441.58,627.2,462.89,521.63,503.77,238.78,593.2,206.19,451.93,401.09,429.59,295.63,364.95,709.73,597.02,441.69,305.27,557.99,385.29,466.83,442.46,526.41,709.97,476.99,504.81,499.85,280.76,373.16,285.01,732.77,486.67,722.07,648.64,342.31,506.14,504.34,382.69,426.44,481.19,517.95,571.63,326.55,468.15,289.84,421.73,285.47,367.19,560.62,274.88,496.07,307.64,365.81,469.69,513.15,278.82,472.2,456.49,483.16,270.36,406.29,239.54,250.86,225.41,290.08,404.53,343.73,335,395.91,457.78,392.9,309.4,377.07,256.97,511.63,256.37,509.02,372.47,428.47,310.76,452.18,392.25,431.14,348.97,313.79,274.64,351.32,265.07,340.91,529.42,470,518.12,242.82,284.23,309.57,282.23,310.25,291.41,274.69,284.3,218.75,325.78,289.7,361.94,336.87,259.7,292.37,367.39,222.49,466.81,242.57,385.08,460.78,266.63,328.89,478.22,426.61,310.84,454.48,396.94,405.41,340.27,249.42,309.86,307.29,277.32,234.9,280.76,286.2,225.15,251.62
2,461.85,391.84,498.9,542.49,370.85,364.5,345.42,520.79,287.64,419.65,524.03,527.51,263.9,598.67,224.94,219.61,299.34,442.99,202.07,525.27,221.39,458.55,629.64,457.5,499.44,501.97,248.3,594.96,210.89,438.81,401.44,426.1,285.76,364.78,718.54,596.53,444.09,309.73,560.55,377.51,468.42,435.58,533.9,731.04,485.34,525.02,489.78,278.27,366.83,293.84,751.67,485.64,755.1,651.25,327.09,520.61,499.56,405.76,434.48,494.4,538.46,572.1,326.84,469.11,282.66,426.09,287.77,365.59,550.4,275.78,487.76,319.58,376.59,487.98,526.54,285.73,498.96,486.54,499.09,273.37,426.08,240.9,257.21,227.83,285.92,392.52,359.02,328.35,381.65,466.39,389.02,302.66,387.27,255.13,526.97,258.95,500.25,369.11,418.06,313.91,455.99,390.22,434.3,365.11,318.84,274.57,328.23,263.89,338.78,521.69,469.67,546.7,247.38,275.38,304.96,274.1,321.68,293.29,278.46,283.09,215.3,324.75,296.4,368.01,327.18,257.05,301.97,370.66,224.29,478.65,247.21,405.93,465.06,254.92,348.41,470.15,440,315.3,470.15,408.45,397.28,343.1,242.84,305.57,299.91,281.97,231.71,285.3,283.83,224.76,258.48
3,464.91,397.63,489.15,537.37,369.18,377.04,341.05,531.95,306.05,425.05,523.83,505.11,257.51,594.34,223.75,218.5,285.07,439.93,206.15,527.68,230.71,497.72,632.33,453.53,480.94,499.74,269.47,634.58,218.15,428.5,400.65,423.38,276.46,368.09,722.9,598.14,446.14,313.67,562.83,372.96,470.37,429.41,541.27,746.16,493.05,543.43,480.77,275.59,360.44,302.29,767.2,485.14,840.81,676.72,313.64,535.65,494.91,427.7,444.81,540.45,594.94,571.33,327.09,471.39,276.53,429.16,289.57,365.83,542.8,276.38,481.51,330.35,386.41,509.06,542.8,295.96,557.07,516.22,514.47,277.08,446.09,252.81,263.59,230.49,283.57,383.63,371.31,321.32,368.06,484.7,385.05,297.16,396.61,253.59,541.47,261.38,492.28,365.4,408.84,316.66,459.04,387.64,436.99,379.1,324.4,274.46,307.64,262.86,336.62,530.54,478.43,597.4,250.88,267.72,301.5,267.31,328.6,295,282.05,282.06,212.6,324.66,302.9,373.71,319.92,258.61,313.18,373.77,225.87,519.01,254.87,444.68,469.03,244.62,373.32,485.65,471.26,322.21,502.45,435.9,391.18,345.45,237.42,305.87,304.22,286.46,229.33,289.97,281.73,224.95,264.55
4,456.87,399.42,484.87,538.55,360.87,486.4,340.54,544.39,486.23,417.58,537.9,547.5,259.72,643.65,243.01,229.69,300.04,442.37,219.64,644.23,297.37,781.05,637.78,465.11,503.19,492.87,418.79,1090.7,253.62,449.09,387.28,429.16,273.47,409.61,678.32,622.84,444.5,311.94,562.08,403.88,476.41,431.04,547.5,695.82,493.83,542.12,483.37,270.82,353.43,306.49,745.59,490.5,1505.8,953.68,319.76,556.94,491.74,437.21,480.31,947.72,1046.9,557.12,326.84,488.1,281.82,418.03,285.82,386.35,563.96,273.83,497.92,328.24,385.67,560.75,590.74,342.7,960.16,541.95,523.71,288.52,468.52,380.7,270.3,235.71,301.18,408.98,350.46,310.1,361.66,609.67,379.97,305.44,396.51,255.25,546.78,262.17,493.03,357.75,412.58,314.88,453.73,378.88,434.49,369.41,335.68,273.82,314.55,263.49,334.16,721.73,587.17,891.52,242.86,273.22,310.67,275.26,285.91,294.83,283.62,282.92,218.26,334.82,307.11,375.26,339.43,306.63,342.04,375.17,225.06,873.15,295.72,680.38,469.72,249.85,457.53,760.33,699.15,356.11,717.6,638.72,407.4,342.51,244.72,356.73,437.17,289.17,235.79,296.08,282.62,231.56,261.87
5,448.83,401.21,480.6,539.74,352.55,595.76,340.03,556.84,666.41,410.11,551.96,589.89,261.94,692.95,262.28,240.87,315.01,444.81,233.13,760.78,364.02,1064.4,643.23,476.69,525.43,486,568.12,1546.9,289.08,469.68,373.92,434.93,270.48,451.14,633.75,647.53,442.86,310.2,561.33,434.8,482.44,432.66,553.73,645.48,494.61,540.81,485.96,266.04,346.42,310.68,723.98,495.87,2170.9,1230.6,325.89,578.22,488.57,446.73,515.81,1355,1498.9,542.9,326.58,504.81,287.1,406.9,282.07,406.87,585.12,271.27,514.33,326.12,384.92,612.44,638.68,389.44,1363.3,567.67,532.96,299.97,490.96,508.59,277.01,240.93,318.8,434.34,329.62,298.87,355.27,734.65,374.9,313.71,396.41,256.91,552.08,262.95,493.79,350.1,416.32,313.1,448.42,370.12,431.98,359.72,346.96,273.19,321.46,264.13,331.7,912.93,695.91,1185.6,234.83,278.72,319.83,283.2,243.22,294.66,285.18,283.78,223.92,344.98,311.32,376.8,358.94,354.65,370.89,376.57,224.25,1227.3,336.56,916.08,470.42,255.08,541.75,1035,927.04,390.01,932.75,841.54,423.62,339.58,252.01,407.59,570.12,291.88,242.24,302.19,283.5,238.17,259.19
6,441.82,404.18,479.46,541.35,347.71,737.38,339.74,570.42,850.18,407.93,598.35,719.73,264.06,831.72,316.28,253.03,331.27,453.66,259.26,954.02,434.14,1340.9,693.15,488.5,548.06,482.02,700.74,1997.5,326.51,485.32,379.22,450.52,268.9,568.55,607.3,669.53,443.02,310.16,569.52,546.99,492.2,435.23,559.21,608.75,547.76,539.05,495.36,272.94,342.59,314.18,709.19,501.14,2777.4,1531.3,340.12,605.84,487.15,454.52,544.54,1771.8,1963.6,536.29,327.22,543.41,292.83,397.54,282.58,476.01,602.7,269.39,528.49,322.15,386.58,671.75,697.41,426.19,1753.1,617.67,545.14,313.89,520.33,629.06,282.6,247.17,344.03,474.08,312.8,292.72,354.12,862.85,376.1,321.63,396.2,258.15,557.65,263.77,495.31,348.6,419.39,311.87,444.71,364.38,431.19,360.49,356.06,279.96,332.78,266.65,330.83,1171.7,857.08,1519.6,231.13,285.24,333.35,292.87,207.29,296.9,290.65,286.98,228.71,351.76,318.35,379.88,385.92,435.48,406.61,377.91,224.61,1578.4,373.38,1176.3,477.57,261.43,623.25,1325.3,1133.9,420.43,1142.7,1025.6,448.87,337.44,259.22,455.6,733.22,301.21,252.61,355.12,296.22,243.62,258.28
7,440.6,413.77,496.06,545.42,362.52,1061.8,340.68,590.39,1054.3,435.71,827.88,1345.1,265.6,1477.5,567.19,270.69,354.9,498.87,357.09,1581.8,523.84,1579.1,995.09,501.6,572.85,494.46,738.72,2416.5,375.07,472.89,490.32,521.76,275.28,1116,683.6,676.21,453.36,319.7,628.35,1119.8,523.1,443.12,560.43,649.18,897.63,534.79,543.3,345.95,356.7,313.76,732.98,505.91,3052,1966.4,400.32,669.39,495.63,452.51,534.94,2242.5,2500.5,572.72,332.95,706.05,301.01,398.23,307.22,820.65,599.99,271.31,529.86,307.62,401.86,774.22,817.24,406.35,2067.7,805.22,573.89,341.87,589.02,707.55,281.84,259.18,412.35,595.25,318.81,315.29,382.69,1009.3,412.81,327.49,395.39,256.96,564.73,264.77,501.19,381.92,418.65,313.74,450.08,375.75,440.15,420.53,352.77,328.69,369.12,279.85,338.91,1813.7,1315.4,2079.7,251.89,297.5,371.58,312.32,209.67,312.79,318.27,303.42,228.54,339.4,341.41,391.69,455.19,702.2,481.21,378.99,231.64,1912.5,387.38,1575.6,521.37,274.15,689.36,1704,1221.5,431.14,1323.2,1103.2,525.31,339.79,265.95,487.48,1067.2,347.98,285.13,673.31,376.05,242.54,267.41
8,439.38,423.37,512.65,549.48,377.34,1386.1,341.62,610.36,1258.3,463.5,1057.4,1970.5,267.15,2123.3,818.1,288.35,378.53,544.09,454.92,2209.6,613.54,1817.2,1297,514.7,597.64,506.9,776.69,2835.5,423.63,460.46,601.42,593,281.66,1663.4,759.89,682.89,463.69,329.24,687.18,1692.5,554,451.01,561.66,689.6,1247.5,530.53,591.23,418.97,370.82,313.34,756.77,510.69,3326.7,2401.5,460.52,732.94,504.11,450.51,525.34,2713.2,3037.5,609.15,338.67,868.7,309.19,398.92,331.86,1165.3,597.27,273.23,531.23,293.1,417.14,876.69,937.08,386.51,2382.3,992.76,602.65,369.85,657.71,786.03,281.09,271.19,480.67,716.42,324.82,337.86,411.26,1155.8,449.53,333.36,394.59,255.78,571.81,265.77,507.06,415.25,417.91,315.62,455.45,387.12,449.1,480.57,349.48,377.42,405.45,293.04,346.98,2455.6,1773.7,2639.8,272.66,309.76,409.82,331.76,212.04,328.69,345.88,319.87,228.37,327.04,364.47,403.51,524.46,968.93,555.8,380.07,238.66,2246.6,401.37,1974.9,565.17,286.87,755.47,2082.6,1309.2,441.85,1503.6,1180.8,601.76,342.13,272.68,519.37,1401.2,394.76,317.65,991.51,455.87,241.46,276.55
9,440.91,434.26,529.54,559.68,389.66,1613.1,342.84,627.88,1403.4,485.37,1303.5,2499.9,309.5,2691,1021.4,299.12,443.8,593.62,534.22,2723,667.17,1952.6,1629.8,530.67,640.47,520.27,787.89,3146.4,464.61,455.64,758.5,721.07,289.63,2067.1,967.26,714.15,472.63,338.71,733.86,2154.8,581.39,457.46,567.06,769.39,1610.5,526.66,723.21,557.84,394.19,327.68,802.58,549.72,3413.8,2734,521.05,794.42,522.99,450.26,525.25,2997.9,3384.8,638.93,350.61,1029,349.13,403.14,367.36,1393.5,603.75,279.31,533.78,285.37,451.37,1018.2,1043,365.15,2567.7,1135.5,631.57,422.66,750.33,829.11,294.25,312.54,590.99,864.3,354.53,377.9,450.3,1234.8,523.68,396.49,392.86,255.23,583.38,270.51,513.64,467.3,440.67,327.6,484.72,418.03,479.75,571.49,372.98,422.85,473.62,317.9,356.93,2906.9,2150.1,2993.1,304.73,325.93,451.14,408.25,216.34,360.52,387.58,337.32,232.97,331.12,406.72,461.42,589.55,1162.8,621.29,406.51,250.56,2450.4,404.53,2240,615.07,303.63,786.33,2330.9,1413.3,464.21,1653.4,1232.7,726.35,375.33,289.33,533.43,1627.6,435.67,337.98,1251.6,533.81,240.39,291.85
