0,355.92,268.79,262.29,301.17,447.75,399.44,244.35,458.42,351.21,304.44,207.89,366.93,405.01,322.75,288.93,582.44,250.72,481.18,326.68,491.59,355.7,289.54,516.5,452.71,435.09,368.94,412.19,350.78,239.85,266.04,530.55,240.12,213.69,428.64,379.06,239.22,370.83,448.64,303.19,374.27,457.74,511.13,258.95,269.98,365.46,239.97,376.65,246.25,225.15,247.58,243.84,416.04,311.05,277.26,210.81,279.37,271.08,226.3,239.63,259.31,203.1,218.68,285.53,260.96,260.05,396.18,396.69,458.31,342.36,258.06,384.18,234.52,249.37,218.31,264.85,334.2,434.85,514.72,496.53,384.98,385.73,346.74,248.88,255.11,355.32,312.15,460.89
1,379.46,273.96,263.03,299.92,444.86,400.01,248.29,454.35,360.88,300.86,203.6,374.69,409.64,325.91,285.67,586.27,256.1,490.28,321.82,486.46,368.57,288.6,517.7,449.69,435.76,366.71,412.28,340.64,232.65,260.19,521.88,238.41,207.02,444.35,397.92,247.84,356.36,445.18,333.64,369.56,462.13,495.29,254.79,265.72,354.59,235.62,371.15,247.04,221.22,246.54,245.13,401.71,294.86,267.99,211.17,272.96,276.03,223.7,240.93,257.84,201.93,213.24,278.79,255.39,248.53,395.66,403.63,464.05,350.56,255.58,377.04,231,251.99,222.74,272.64,335.26,453.21,527.03,494.31,357.54,381.64,345.82,255.19,251.73,360.21,311.37,466.57
2,402.99,279.13,263.77,298.67,441.97,400.59,252.22,450.29,370.55,297.28,199.32,382.46,414.27,329.08,282.42,590.1,261.48,499.38,316.96,481.32,381.44,287.66,518.9,446.68,436.43,364.49,412.37,330.5,225.45,254.35,513.22,236.71,200.36,460.06,416.79,256.45,341.89,441.72,364.09,364.84,466.52,479.44,250.64,261.45,343.72,231.28,365.66,247.83,217.29,245.5,246.41,387.37,278.67,258.73,211.53,266.55,280.98,221.1,242.22,256.36,200.76,207.8,272.04,249.82,237.02,395.14,410.57,469.8,358.77,253.09,369.9,227.47,254.6,227.18,280.44,336.31,471.57,539.33,492.1,330.11,377.55,344.9,261.5,248.36,365.09,310.59,472.25
3,423.97,283.68,264.23,297.17,449.43,402.35,256.06,446.64,393.53,294.36,195.64,389.68,417.9,331.29,279.18,592.22,269.8,507.29,312.86,476.2,393.55,288.81,519.51,444.31,438.19,367.17,413.83,322.87,221.62,250.07,505.83,235.05,195.44,474.97,433.48,264.17,329.16,438.71,418.07,361.24,469.94,465.54,246.86,257.84,335.48,227.2,362.59,248.53,213.68,245.06,247.35,376.77,265.19,250.49,212.47,260.55,285.36,218.63,243.4,255.51,200.06,204.82,265.77,244.73,226.71,397.31,417.2,475.44,366.48,250.83,362.62,224.47,260.17,231.4,287.2,336.27,487.55,549.66,489.71,306.23,374.75,344.44,266.88,245.52,370.16,310.43,477.07
4,416.87,281.42,261.72,292.99,570.79,417.17,258.95,447.52,562.81,298.76,198.61,390.93,410.62,322.99,276.1,575.43,310.47,502.04,317.1,471.19,397.32,312.91,513.73,448.99,451.98,423.87,430.27,342.76,254.79,263.01,512.34,233.91,209.78,481.03,426.32,262.09,335.69,440.57,730.82,369.89,462.77,473.11,247.24,261.39,356.1,226.03,386.19,248.22,213.5,251.21,244.54,407.19,281.45,253.57,219.82,259.14,283.35,217.5,243.27,261.46,204.57,228.83,264.83,244.86,229.61,428.96,420.28,479.86,368.78,250.99,353.9,227.26,298.22,233.17,282.65,324.16,477.38,538.17,485.47,321.53,386.18,348.99,262.06,248.65,377.22,317.18,472.32
5,409.77,279.15,259.21,288.8,692.15,431.98,261.83,448.4,732.09,303.16,201.58,392.18,403.33,314.69,273.02,558.63,351.14,496.8,321.34,466.18,401.09,337.02,507.94,453.67,465.77,480.58,446.71,362.66,287.96,275.95,518.86,232.77,224.12,487.1,419.17,260.02,342.22,442.43,1043.6,378.53,455.6,480.69,247.62,264.94,376.72,224.85,409.79,247.9,213.32,257.36,241.73,437.6,297.71,256.64,227.17,257.73,281.34,216.38,243.15,267.42,209.08,252.84,263.89,245,232.52,460.62,423.36,484.29,371.07,251.16,345.18,230.05,336.27,234.94,278.09,312.05,467.22,526.68,481.23,336.82,397.6,353.54,257.24,251.78,384.28,323.93,467.57
6,405.79,277.25,258.88,301.56,886.33,491.29,264.51,449.77,932.23,306.61,212.92,392.37,396.88,307.98,270.58,547.2,396.24,493.33,343.2,462.73,405.74,378.26,505.63,454.8,476.6,605.2,461.97,379.94,344.17,294.47,526.31,235.83,236.66,490.24,415.24,257.58,350.53,446.1,1356.4,393.44,450.37,489.83,248.13,267.68,405.6,232.01,449.63,250.15,213.1,265.38,240.69,521.81,332.22,260.34,232.87,259.83,290.2,216.1,243.36,271.93,212.7,296.45,264.56,245.42,237.93,541.33,449.99,486.23,374.5,251.7,339.5,232.18,391.85,236.65,275.24,301.67,466.27,519.94,479.48,348.09,407.36,357.79,253.13,254.71,411.98,330.38,465.11
7,419.52,277.41,270.9,410.36,1493.2,802.71,265.97,453.95,1307.2,304.69,271.65,386.54,395.17,310.28,271.77,566.11,466.43,499.95,464.82,468.17,415.32,516.67,523.06,435.79,470.61,1114.7,470.5,382.38,530.96,344.59,539.06,262.71,239.03,476.77,429.59,253.04,368.98,460.01,1670,443.8,456.14,507.9,249.4,265.78,481.27,286.38,581.52,266.92,212.6,284.06,249.67,910.78,470.13,267.57,229.21,281.86,360.6,220.63,245.48,268.28,211.25,451.14,274.34,247.46,257.57,900.01,610.08,474.09,384.35,254.38,351.05,230.57,546.79,238.07,282.09,301.08,517.57,540.16,491.85,336.62,407.65,360.35,253,256.55,556.68,335.18,475.64
8,433.25,277.58,282.92,519.16,2100,1114.1,267.43,458.13,1682.2,302.78,330.38,380.72,393.46,312.58,272.96,585.03,536.61,506.56,586.45,473.6,424.89,655.07,540.49,416.78,464.63,1624.2,479.03,384.83,717.75,394.71,551.81,289.59,241.39,463.31,443.94,248.5,387.44,473.91,1983.6,494.16,461.9,525.96,250.66,263.88,556.95,340.75,713.41,283.68,212.11,302.74,258.66,1299.8,608.04,274.81,225.55,303.89,431.01,225.16,247.59,264.62,209.79,605.83,284.13,249.5,277.2,1258.7,770.16,461.95,394.2,257.05,362.6,228.96,701.73,239.49,288.93,300.49,568.87,560.38,504.23,325.14,407.93,362.9,252.87,258.38,701.37,339.97,486.17
9,448.8,278.71,315.7,658.5,2554.3,1405.3,270.85,461.75,1898.1,305.91,404.48,378.68,401.27,314,274.7,598.69,641.22,512.89,721.56,486.55,431.36,784.37,554.69,407.43,464.52,1948.4,482.9,390.67,877.39,475.83,559.78,307.88,240.63,454.41,455.17,250.13,402.78,497.55,2126.2,551.55,468.69,538.58,252.89,266.07,660.07,412.97,896.81,338.38,212.05,355.22,292.71,1562.6,739.51,280.08,223.61,358.79,512.14,228.38,259.53,265.61,208.6,708.89,306.35,254.97,313.05,1561.1,913.08,456.5,400.17,258.91,369.89,229.79,794.83,244.66,295.56,300.48,606.18,572.33,512.79,334.36,408.78,367.7,253.76,266.23,937.89,340.92,491.88
10,470.37,282.99,416.72,898.2,2507.4,1630,280.74,463.5,1591.5,325.63,529.1,389.09,440.38,312.53,278.25,595.07,858.95,518.32,900.96,524.23,427.63,883.77,558.25,429.79,483.73,1664,471.45,407.67,947.77,658.77,552.1,297.96,229.59,460.49,456.1,272.04,407.91,553.14,1707.2,632.04,478.83,533.33,258.29,281.7,853.38,543.82,1249.5,517.73,213.41,518.74,409.17,1410.9,849.79,278.9,227.36,521.71,628.51,227.32,303.74,281.86,208.3,642.32,369.45,271.72,402.17,1678.8,999.57,473.06,393.35,258.1,363.18,238.65,684.72,262.15,301.5,302.38,597.52,557.11,508.83,411.57,411.46,379.87,258.01,293.85,1476.1,329.26,481.77
11,491.94,287.27,517.74,1137.9,2460.5,1854.6,290.63,465.25,1284.8,345.35,653.71,399.5,479.48,311.05,281.8,591.44,1076.7,523.75,1080.4,561.91,423.89,983.16,561.8,452.15,502.94,1379.5,460.01,424.67,1018.2,841.72,544.41,288.03,218.55,466.57,457.04,293.95,413.04,608.73,1288.1,712.53,488.97,528.08,263.68,297.33,1046.7,674.67,1602.1,697.09,214.77,682.27,525.62,1259.2,960.07,277.71,231.11,684.62,744.88,226.26,347.96,298.11,207.99,575.75,432.55,288.47,491.28,1796.6,1086.1,489.62,386.54,257.29,356.48,247.52,574.61,279.65,307.43,304.29,588.86,541.89,504.86,488.78,414.15,392.04,262.26,321.47,2014.4,317.6,471.66
12,517.06,290.15,611.23,1236,2314.3,1921.8,367.35,471.84,1023.1,363.86,725.33,409.91,516.4,312.6,283.88,587.7,1226.8,526.83,1164.2,588.57,421.89,1018.3,562.57,473.49,518.07,1122.2,469.31,448.43,1004,950.39,542.41,277.2,211.29,469.1,460.97,315.55,421.24,664.9,945.08,766.47,500.34,545.17,286.77,335.56,1187.4,742.52,1777.5,810.88,216.74,790.24,628.34,1124.5,1000.8,277.23,236.11,800.96,815.6,225.7,383.03,344.58,208.43,506.67,607.35,326.7,582.92,1804.3,1119.3,508.85,394.7,257.59,354.08,252.05,479.66,314.07,313.06,305.39,595.71,540.48,511.82,627.07,420.52,403.03,262.68,383.58,2276.6,309.75,464.69
13,550.48,289.78,687.17,1003.9,1936.2,1621.4,599.99,489.71,866.34,379.53,673.31,420.3,548.22,321.22,282.57,583.67,1219.4,524.45,1024.8,589.54,423.95,903.38,556.81,492.44,523.67,928.29,527.02,487.95,792.48,885.75,553.69,264.26,212.84,463.35,471.92,336.43,436.61,722.4,779.36,758.47,514.59,614.4,351.17,426.53,1205.3,663.35,1539.2,771.72,220.12,768.59,699.02,1029.4,879.2,278.36,244.06,808.64,779.78,226.31,396.78,461.57,210.64,431.74,1042.8,415.07,680.44,1555.4,1028.1,534.35,437.82,260.44,361.73,246.48,420.08,387.99,317.95,304.63,638.75,571.28,544.28,907.85,435.48,411.27,254.2,526.16,1894.8,310.78,465.06
14,583.9,289.4,763.11,771.69,1558.1,1321.1,832.63,507.58,709.57,395.21,621.29,430.69,580.03,329.83,281.25,579.64,1211.9,522.06,885.48,590.5,426,788.49,551.06,511.39,529.28,734.34,584.72,527.48,580.99,821.11,564.97,251.32,214.4,457.6,482.87,357.32,451.99,779.91,613.64,750.48,528.85,683.63,415.56,517.5,1223.2,584.17,1300.8,732.56,223.5,746.94,769.7,934.36,757.61,279.5,252.01,816.32,743.96,226.93,410.53,578.57,212.85,356.81,1478.2,503.43,777.96,1306.5,936.87,559.84,480.94,263.3,369.39,240.9,360.5,461.92,322.85,303.87,681.79,602.08,576.73,1188.6,450.44,419.51,245.71,668.74,1512.9,311.81,465.42
15,616.54,287.02,772.27,628.05,1252.6,1070.3,1024,529.66,588.82,423.37,551.61,438.55,649.63,337.67,278.04,574.49,1127.6,527.61,749.5,632.36,428.13,675.88,550.64,539.55,540.88,587.6,630.28,576.29,437.29,735.85,587.41,247.22,216.09,448.45,491.23,376.53,464.83,808.71,494.51,720.75,551.53,695.63,468.11,603.95,1165.7,519.49,1097.4,687.02,228.75,726.05,796.18,853.45,647.49,280.14,258.22,777.53,689.16,228.29,416.01,650.53,212.9,300.4,1612.9,557.38,810.92,1110.8,866.23,579.14,501.58,264.62,378.25,238.65,321.16,506.49,330.11,306.45,724.78,637.94,597.72,1340.5,453.24,418.67,246.82,742.3,1200.7,311.41,468.31
16,647.92,281.42,674.03,626.84,1063.9,899.35,1149,558.54,526.03,471.62,453.53,442.34,780.02,344.27,271.78,567.56,919.55,545.94,618.91,740,430.37,566.95,558.81,582.51,562.11,516.82,656.33,640.05,402.65,617.41,627.81,257.36,218,433.84,495.43,393.05,473.59,791.34,450.3,656.06,587.78,615.59,501.6,683.11,986.84,478.12,950.27,631.2,237.01,706.39,751.55,795.27,555.83,280,261.64,663.97,603.82,230.85,408.18,650.04,209.47,273.79,1263.7,555.97,740.03,1000.5,828.66,588.49,486.07,263.45,389.03,241.77,314.38,503.85,341.16,314.4,767.67,681.91,600.29,1284.9,436.47,403.22,263.37,704.83,1000.5,308.7,475.28
17,679.3,275.81,575.79,625.63,875.24,728.4,1274.1,587.42,463.25,519.87,355.45,446.14,910.41,350.86,265.52,560.62,711.54,564.28,488.32,847.64,432.61,458.02,566.98,625.48,583.34,446.03,682.37,703.81,368.01,498.97,668.2,267.5,219.9,419.23,499.63,409.58,482.35,773.96,406.1,591.37,624.03,535.55,535.09,762.27,808.01,436.75,803.09,575.38,245.26,686.73,706.92,737.1,464.17,279.85,265.06,550.4,518.47,233.41,400.35,649.56,206.05,247.18,914.49,554.56,669.14,890.15,791.09,597.84,470.55,262.28,399.81,244.88,307.59,501.2,352.21,322.36,810.57,725.88,602.86,1229.3,419.69,387.76,279.92,667.35,800.32,306,482.25
18,687.33,271.83,498.66,595.01,740.78,614.39,1308.4,609.33,423.11,553.52,290.92,458.96,970.04,354.52,266.32,563.33,567.02,576.91,413.95,921.35,428.1,388.55,581.29,645.52,601.47,411.21,689.75,750.52,337.5,411.52,683.5,269.22,222.76,417.16,495.48,411.29,477.76,738.77,374.96,540.68,640.44,516.03,575.42,768.44,674.54,397.88,690.78,507.87,253.52,630.53,628.47,683.33,409.62,290.78,269.82,462.08,449.17,233.6,388.62,631.76,204.52,231.08,704.52,526.56,591.5,798.93,750.09,599.66,456.29,270.05,413.88,247.78,299.5,475.25,354.39,327.85,850.32,774.8,605.23,1141.4,413.04,374.02,291.11,631.95,665.93,315.79,485.34
19,666.82,269.85,447.33,528.44,672.62,569.99,1231.9,622.74,410.67,569.34,267.4,482.82,943.17,354.6,275.77,577.82,500.1,582.58,408.3,953.58,415.35,367.33,603.13,637.54,615.83,420.33,674.3,776.41,312.05,361.95,668.12,260.64,226.8,430.42,481.12,394.89,456.85,681.81,359.8,507.1,632.6,570.47,624.11,685.4,596.53,362.07,621.07,426.1,261.78,529.69,508.67,634.94,400.43,315.23,276.22,404.59,399.46,230.9,372.13,592.81,205.33,227.84,664.69,466.06,505.61,731.03,704.91,592.29,443.56,288.74,431.96,250.4,289.81,420.83,345.72,330.33,886.21,829.76,607.34,1014.1,418.74,362.36,295.75,599.07,611.97,340.84,483.69
20,646.31,267.86,396.01,461.88,604.45,525.58,1155.5,636.14,398.22,585.15,243.87,506.67,916.3,354.68,285.22,592.32,433.18,588.24,402.65,985.81,402.6,346.1,624.96,629.56,630.18,429.46,658.86,802.29,286.61,312.37,652.74,252.05,230.83,443.68,466.76,378.49,435.93,624.85,344.63,473.52,624.75,624.9,672.8,602.36,518.51,326.26,551.37,344.32,270.04,428.85,388.87,586.55,391.23,339.68,282.63,347.11,349.76,228.2,355.64,553.86,206.13,224.59,624.87,405.55,419.72,663.14,659.72,584.93,430.84,307.43,450.05,253.03,280.12,366.41,337.06,332.8,922.1,884.72,609.46,886.78,424.44,350.71,300.39,566.18,558,365.9,482.03
21,629.19,272.39,359.57,414.82,555.09,494.05,1004.9,637.92,385.09,564.95,228.55,547.09,866.14,358.71,290.87,588.35,387.07,575.37,391.88,974.27,396.45,329.61,646.47,646.54,628.07,419.84,628.73,778.6,271.12,287.6,632.48,250.06,235.67,440.15,463.74,362.57,424.27,580.33,333.39,451.38,602.07,659.12,638.85,530.2,467.48,298.03,509.37,300.62,272.32,367.28,319.71,549.93,374.99,351.82,280.55,315.21,320.58,229.44,339.29,513.07,206.1,220.2,580.26,366.8,361.95,584.36,611.13,578.39,425.88,311.9,457,252.27,271.04,325.57,327.58,334.19,912.37,912.48,600.58,782.53,440.19,353.48,302.85,515.25,531.93,385.03,486.02
