
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID,
199.473,213.744,17.6432,um,Spot,Position,1,1000000039,1184,
239.506,48.0443,22.4864,um,Spot,Position,1,1000000040,1215,
255.799,2.93346,35.6323,um,Spot,Position,1,1000000041,1282,
175.201,1.06949,30.0972,um,Spot,Position,1,1000000042,1670,
220.417,1.51634,30.789,um,Spot,Position,1,1000000043,1307,
208.069,5.40929,41.1674,um,Spot,Position,1,1000000044,1338,
227.421,86.3733,41.8593,um,Spot,Position,1,1000000045,1369,
220.373,193.825,27.3296,um,Spot,Position,1,1000000046,1400,
161.602,220.261,33.5566,um,Spot,Position,1,1000000047,1431,
176.763,256.779,34.9404,um,Spot,Position,1,1000000048,1453,
185.938,242.257,28.7134,um,Spot,Position,1,1000000049,1484,
190.568,287.475,23.1783,um,Spot,Position,1,1000000050,1515,
142.028,234.342,36.3242,um,Spot,Position,1,1000000051,1546,
212.6,145.53,18.335,um,Spot,Position,1,1000000052,1577,
200.738,56.0546,32.1728,um,Spot,Position,1,1000000053,1608,
205.504,53.0641,35.6323,um,Spot,Position,1,1000000054,1639,
186.634,4.76467,39.7836,um,Spot,Position,1,1000000055,1671,
241.835,13.0634,20.4107,um,Spot,Position,1,1000000056,1702,
156.767,281.457,34.2485,um,Spot,Position,1,1000000057,1766,
204.912,234.073,30.0972,um,Spot,Position,1,1000000058,1797,
187.321,182.184,27.3296,um,Spot,Position,1,1000000059,1828,
176.605,213.006,37.7079,um,Spot,Position,1,1000000060,1859,
188.81,71.571,22.5178,um,Spot,Position,2,1000000000,7,
150.315,145.594,27.4855,um,Spot,Position,2,1000000001,8,
168.254,109.362,28.2285,um,Spot,Position,2,1000000002,9,
212.96,119.719,23.3002,um,Spot,Position,2,1000000003,10,
184.214,282.333,28.9623,um,Spot,Position,2,1000000004,11,
186.232,213.597,34.4052,um,Spot,Position,2,1000000005,12,
191.317,238.895,19.7085,um,Spot,Position,2,1000000006,6,
210.367,119.664,22.4864,um,Spot,Position,2,1000000007,217,
215.69,124.116,23.1783,um,Spot,Position,2,1000000008,248,
231.233,1.7211,25.2539,um,Spot,Position,2,1000000009,278,
188.018,31.0995,21.1026,um,Spot,Position,2,1000000010,309,
181.375,31.8351,28.0215,um,Spot,Position,2,1000000011,340,
196.836,109.305,17.6432,um,Spot,Position,2,1000000012,371,
167.979,154.828,21.7945,um,Spot,Position,2,1000000013,401,
183.156,82.7562,32.1728,um,Spot,Position,2,1000000014,432,
200.063,140.996,23.8702,um,Spot,Position,2,1000000015,463,
159.499,98.2979,23.8702,um,Spot,Position,2,1000000016,494,
212.029,74.8117,37.7079,um,Spot,Position,2,1000000017,525,
208.044,81.7805,30.0972,um,Spot,Position,2,1000000018,556,
233.555,39.4382,25.9458,um,Spot,Position,2,1000000019,587,
143.943,189.698,21.1026,um,Spot,Position,2,1000000020,618,
174.137,216.789,16.2594,um,Spot,Position,2,1000000021,649,
201.04,151.614,15.5675,um,Spot,Position,2,1000000022,680,
205.24,186.856,19.7188,um,Spot,Position,2,1000000023,712,
142.487,273.048,21.1026,um,Spot,Position,2,1000000024,743,
138.093,288.243,22.4864,um,Spot,Position,2,1000000025,774,
123.822,258.428,22.4864,um,Spot,Position,2,1000000026,805,
153.656,290.456,22.4864,um,Spot,Position,2,1000000027,834,
175.771,248.842,23.1783,um,Spot,Position,2,1000000028,865,
177.043,241.09,14.8756,um,Spot,Position,2,1000000029,896,
126.896,285.064,19.7188,um,Spot,Position,2,1000000030,927,
145.846,278.516,22.4864,um,Spot,Position,2,1000000031,958,
128.957,243.723,26.6377,um,Spot,Position,2,1000000032,989,
169.122,235.139,24.562,um,Spot,Position,2,1000000033,1022,
170.755,259.612,25.2539,um,Spot,Position,2,1000000034,1053,
158.497,244.937,28.7134,um,Spot,Position,2,1000000035,1084,
157.528,200.307,29.4053,um,Spot,Position,2,1000000036,1735,
160.172,160.967,19.671,um,Spot,Position,2,1000000037,1123,
163.97,167.904,16.2594,um,Spot,Position,2,1000000038,1154,
195.034,231.287,16.9513,um,Spot,Position,2,1000000039,1185,
235.8,58.9743,22.4864,um,Spot,Position,2,1000000040,1216,
254.067,8.03022,34.2485,um,Spot,Position,2,1000000041,1283,
177.89,12.9117,27.3296,um,Spot,Position,2,1000000042,1252,
220.498,6.67519,29.4053,um,Spot,Position,2,1000000043,1308,
207.335,10.3184,40.4755,um,Spot,Position,2,1000000044,1339,
224.76,99.494,40.4755,um,Spot,Position,2,1000000045,1370,
219.832,195.724,27.3296,um,Spot,Position,2,1000000046,1401,
160.191,221.434,32.8647,um,Spot,Position,2,1000000047,1432,
174.056,263.932,34.2485,um,Spot,Position,2,1000000048,1454,
181.447,258.882,28.0215,um,Spot,Position,2,1000000049,1485,
196.959,270.996,21.7945,um,Spot,Position,2,1000000050,1516,
141.354,239.173,37.016,um,Spot,Position,2,1000000051,1547,
211.728,146.305,17.6432,um,Spot,Position,2,1000000052,1578,
198.535,63.8877,30.789,um,Spot,Position,2,1000000053,1609,
204.801,55.3569,34.2485,um,Spot,Position,2,1000000054,1640,
180.907,2.10391,19.0269,um,Spot,Position,2,1000000055,1672,
247.715,22.2462,19.7188,um,Spot,Position,2,1000000056,1703,
155.515,279.701,32.1728,um,Spot,Position,2,1000000057,1767,
217.103,206.314,25.9458,um,Spot,Position,2,1000000058,1798,
187.416,180.819,26.6377,um,Spot,Position,2,1000000059,1829,
175.084,219.796,37.016,um,Spot,Position,2,1000000060,1860,
187.901,76.3013,22.3939,um,Spot,Position,3,1000000000,14,
149.051,151.179,27.2338,um,Spot,Position,3,1000000001,15,
167.19,116.952,27.9984,um,Spot,Position,3,1000000002,16,
212.406,123.821,23.2728,um,Spot,Position,3,1000000003,17,
184.18,288.786,28.4203,um,Spot,Position,3,1000000004,18,
183.998,219.379,34.535,um,Spot,Position,3,1000000005,19,
189.714,243.762,19.7382,um,Spot,Position,3,1000000006,13,
207.689,125.013,22.4864,um,Spot,Position,3,1000000007,218,
215.154,126.7,23.1783,um,Spot,Position,3,1000000008,249,
230.177,7.47144,25.9458,um,Spot,Position,3,1000000009,279,
184.443,32.3055,21.1026,um,Spot,Position,3,1000000010,310,
182.146,31.6923,28.0215,um,Spot,Position,3,1000000011,341,
196.191,111.246,17.6432,um,Spot,Position,3,1000000012,372,
165.242,164.962,21.1026,um,Spot,Position,3,1000000013,402,
178.568,105.603,30.789,um,Spot,Position,3,1000000014,433,
197.365,152.141,23.8702,um,Spot,Position,3,1000000015,464,
169.573,48.8229,20.4107,um,Spot,Position,3,1000000016,495,
211.191,79.9156,37.016,um,Spot,Position,3,1000000017,526,
207.327,87.5239,28.8638,um,Spot,Position,3,1000000018,557,
232.373,44.4513,25.9458,um,Spot,Position,3,1000000019,588,
142.621,193.784,21.1026,um,Spot,Position,3,1000000020,619,
173.09,219.594,16.2594,um,Spot,Position,3,1000000021,650,
201.14,149.759,15.5675,um,Spot,Position,3,1000000022,681,
210.019,185.693,21.1026,um,Spot,Position,3,1000000023,713,
140.607,275.336,20.4107,um,Spot,Position,3,1000000024,744,
135.626,293.888,22.4864,um,Spot,Position,3,1000000025,775,
123.781,262.036,22.4864,um,Spot,Position,3,1000000026,806,
151.229,295.921,22.4864,um,Spot,Position,3,1000000027,835,
173.921,254.206,23.1783,um,Spot,Position,3,1000000028,866,
176.23,241.423,14.8756,um,Spot,Position,3,1000000029,897,
132.052,286.57,19.7188,um,Spot,Position,3,1000000030,928,
152.552,282.951,22.4864,um,Spot,Position,3,1000000031,959,
126.498,252.748,26.6377,um,Spot,Position,3,1000000032,990,
169.533,235.064,24.562,um,Spot,Position,3,1000000033,1023,
166.935,262.202,25.2539,um,Spot,Position,3,1000000034,1054,
155.719,249.975,28.0215,um,Spot,Position,3,1000000035,1085,
158.473,194.227,29.4053,um,Spot,Position,3,1000000036,1736,
158.097,164.738,19.8048,um,Spot,Position,3,1000000037,1124,
159.613,186.391,16.2594,um,Spot,Position,3,1000000038,1155,
193.799,234.741,16.9513,um,Spot,Position,3,1000000039,1186,
236.454,52.5422,21.7945,um,Spot,Position,3,1000000040,1217,
253.132,14.4692,33.5566,um,Spot,Position,3,1000000041,1284,
178.199,16.0492,28.7134,um,Spot,Position,3,1000000042,1253,
219.03,11.4379,28.7134,um,Spot,Position,3,1000000043,1309,
207.214,13.9317,40.4755,um,Spot,Position,3,1000000044,1340,
224.28,97.2721,40.4755,um,Spot,Position,3,1000000045,1371,
214.375,221.381,25.9458,um,Spot,Position,3,1000000046,1402,
160.258,222.339,32.8647,um,Spot,Position,3,1000000047,1433,
173.194,267.585,34.2485,um,Spot,Position,3,1000000048,1455,
181.661,258.486,28.0215,um,Spot,Position,3,1000000049,1486,
186.576,279.156,21.7945,um,Spot,Position,3,1000000050,1517,
140.88,242.024,37.016,um,Spot,Position,3,1000000051,1548,
212.853,142.955,17.6432,um,Spot,Position,3,1000000052,1579,
198,67.5647,30.789,um,Spot,Position,3,1000000053,1610,
203.003,67.7643,33.5566,um,Spot,Position,3,1000000054,1641,
180.607,5.32689,19.0269,um,Spot,Position,3,1000000055,1673,
241.106,42.7731,20.4107,um,Spot,Position,3,1000000056,1704,
157.364,283.198,23.8702,um,Spot,Position,3,1000000057,1768,
209.756,218.244,28.0215,um,Spot,Position,3,1000000058,1799,
183.895,198.044,26.6377,um,Spot,Position,3,1000000059,1830,
173.277,224.849,37.016,um,Spot,Position,3,1000000060,1861,
186.747,79.6271,22.2778,um,Spot,Position,4,1000000000,21,
147.101,158.787,27.0947,um,Spot,Position,4,1000000001,22,
166.322,118.07,28.1258,um,Spot,Position,4,1000000002,23,
210.677,127.835,23.2273,um,Spot,Position,4,1000000003,24,
180.701,289.706,28.3023,um,Spot,Position,4,1000000004,25,
183.427,222.893,34.5472,um,Spot,Position,4,1000000005,26,
188.813,247.913,19.8716,um,Spot,Position,4,1000000006,20,
206.372,128.698,22.4864,um,Spot,Position,4,1000000007,219,
213.72,131.788,23.8702,um,Spot,Position,4,1000000008,250,
233.566,0.54705,14.8756,um,Spot,Position,4,1000000009,280,
187.82,35.1949,20.4107,um,Spot,Position,4,1000000010,311,
180.978,42.4813,28.0215,um,Spot,Position,4,1000000011,342,
195.521,112.91,17.6432,um,Spot,Position,4,1000000012,373,
165.242,164.962,21.1026,um,Spot,Position,4,1000000013,403,
178.794,109.861,30.789,um,Spot,Position,4,1000000014,434,
191.046,174.708,23.1783,um,Spot,Position,4,1000000015,465,
168.803,70.957,21.7945,um,Spot,Position,4,1000000016,496,
210.896,85.466,37.016,um,Spot,Position,4,1000000017,527,
208.322,82.3327,28.7134,um,Spot,Position,4,1000000018,558,
231.818,49.8091,25.9458,um,Spot,Position,4,1000000019,589,
140.766,186.352,23.8702,um,Spot,Position,4,1000000020,620,
173.497,223.505,16.2594,um,Spot,Position,4,1000000021,651,
200.351,137.471,15.5675,um,Spot,Position,4,1000000022,682,
219.141,171.931,18.335,um,Spot,Position,4,1000000023,714,
139.805,281.746,21.1026,um,Spot,Position,4,1000000024,745,
134.258,297.78,23.1783,um,Spot,Position,4,1000000025,776,
121.696,267.482,22.4864,um,Spot,Position,4,1000000026,807,
150.925,299.77,22.4864,um,Spot,Position,4,1000000027,836,
172.741,258.938,23.1783,um,Spot,Position,4,1000000028,867,
173.053,253.99,15.5675,um,Spot,Position,4,1000000029,898,
133.46,280.053,19.0269,um,Spot,Position,4,1000000030,929,
145.017,288.016,23.1783,um,Spot,Position,4,1000000031,960,
125.425,257.523,26.6377,um,Spot,Position,4,1000000032,991,
165.808,245.948,24.562,um,Spot,Position,4,1000000033,1024,
171.373,252.496,24.562,um,Spot,Position,4,1000000034,1055,
155.9,254.783,28.7134,um,Spot,Position,4,1000000035,1086,
156.624,203.175,29.4053,um,Spot,Position,4,1000000036,1737,
159.48,163.092,19.6189,um,Spot,Position,4,1000000037,1125,
158.097,197.108,16.9529,um,Spot,Position,4,1000000038,1156,
183.821,270.874,17.6313,um,Spot,Position,4,1000000039,1187,
240.916,64.3552,23.8702,um,Spot,Position,4,1000000040,1218,
252.461,19.7026,34.2485,um,Spot,Position,4,1000000041,1285,
184.493,14.4818,37.7079,um,Spot,Position,4,1000000042,1254,
218.906,17.7387,28.7134,um,Spot,Position,4,1000000043,1310,
206.612,18.3921,39.7836,um,Spot,Position,4,1000000044,1341,
227.149,86.9936,43.9349,um,Spot,Position,4,1000000045,1372,
212.693,229.111,25.9458,um,Spot,Position,4,1000000046,1403,
159.668,224.692,32.8647,um,Spot,Position,4,1000000047,1434,
172.797,268.544,34.9404,um,Spot,Position,4,1000000048,1456,
179.396,265.31,28.0215,um,Spot,Position,4,1000000049,1487,
187.89,291.662,22.4864,um,Spot,Position,4,1000000050,1518,
140.47,239.198,35.6323,um,Spot,Position,4,1000000051,1549,
214.216,137.538,18.335,um,Spot,Position,4,1000000052,1580,
196.983,73.0287,30.789,um,Spot,Position,4,1000000053,1611,
204.92,64.1021,34.2485,um,Spot,Position,4,1000000054,1642,
181.691,0.487743,17.6432,um,Spot,Position,4,1000000055,1674,
241.989,30.3752,19.7188,um,Spot,Position,4,1000000056,1705,
155.02,281.997,32.8647,um,Spot,Position,4,1000000057,1769,
204.605,240.346,28.7134,um,Spot,Position,4,1000000058,1800,
180.922,206.514,26.6377,um,Spot,Position,4,1000000059,1831,
172.633,227.35,37.016,um,Spot,Position,4,1000000060,1862,
185.568,83.0908,22.2885,um,Spot,Position,5,1000000000,28,
143.986,167.138,26.2042,um,Spot,Position,5,1000000001,29,
165.345,122.294,28.0666,um,Spot,Position,5,1000000002,30,
211.16,133.543,23.0075,um,Spot,Position,5,1000000003,31,
180.555,297.383,27.9668,um,Spot,Position,5,1000000004,32,
180.573,227.471,34.5184,um,Spot,Position,5,1000000005,33,
187.084,253.088,20.0553,um,Spot,Position,5,1000000006,27,
207.406,134.79,22.4864,um,Spot,Position,5,1000000007,220,
212.812,137.005,23.1783,um,Spot,Position,5,1000000008,251,
230.02,13.3148,25.9458,um,Spot,Position,5,1000000009,281,
187.093,38.9936,20.4107,um,Spot,Position,5,1000000010,312,
180.675,44.3145,28.0215,um,Spot,Position,5,1000000011,343,
195.956,115.206,17.6432,um,Spot,Position,5,1000000012,374,
160.306,180.11,21.1026,um,Spot,Position,5,1000000013,404,
178.498,104.284,30.789,um,Spot,Position,5,1000000014,435,
189.946,179.553,23.1783,um,Spot,Position,5,1000000015,466,
156.592,75.9417,21.7945,um,Spot,Position,5,1000000016,497,
210.929,89.3967,37.016,um,Spot,Position,5,1000000017,528,
209.157,81.5065,29.4053,um,Spot,Position,5,1000000018,559,
230.784,54.7618,25.9458,um,Spot,Position,5,1000000019,590,
135.863,210.504,23.1783,um,Spot,Position,5,1000000020,621,
171.791,228.1,16.2594,um,Spot,Position,5,1000000021,652,
192.487,163.238,15.5675,um,Spot,Position,5,1000000022,683,
203.008,204.872,21.1026,um,Spot,Position,5,1000000023,715,
139.362,281.522,21.1026,um,Spot,Position,5,1000000024,746,
133.304,300.239,23.1783,um,Spot,Position,5,1000000025,777,
120.379,270.954,23.1783,um,Spot,Position,5,1000000026,808,
149.227,303.706,22.4864,um,Spot,Position,5,1000000027,837,
171.193,263.654,23.1783,um,Spot,Position,5,1000000028,868,
167.718,274.209,14.8756,um,Spot,Position,5,1000000029,899,
132.266,276.954,19.7188,um,Spot,Position,5,1000000030,930,
140.7,289.585,22.4864,um,Spot,Position,5,1000000031,961,
124.201,262.028,26.6377,um,Spot,Position,5,1000000032,992,
164.511,249.299,24.562,um,Spot,Position,5,1000000033,1025,
170.715,257.898,24.562,um,Spot,Position,5,1000000034,1056,
151.866,265.838,28.7134,um,Spot,Position,5,1000000035,1087,
147.25,241.042,28.7134,um,Spot,Position,5,1000000036,1738,
159.48,170.469,18.3774,um,Spot,Position,5,1000000037,1126,
156.713,203.325,16.6282,um,Spot,Position,5,1000000038,1157,
185.156,265.656,17.6432,um,Spot,Position,5,1000000039,1188,
236.131,85.1295,23.8702,um,Spot,Position,5,1000000040,1219,
252.11,26.4668,33.5566,um,Spot,Position,5,1000000041,1286,
176.162,17.827,25.2539,um,Spot,Position,5,1000000042,1255,
217.867,20.2559,30.0972,um,Spot,Position,5,1000000043,1311,
206.809,22.3369,40.4755,um,Spot,Position,5,1000000044,1342,
223.596,104.197,42.5511,um,Spot,Position,5,1000000045,1373,
213.2,245.291,28.0215,um,Spot,Position,5,1000000046,1404,
158.3,230.004,33.5566,um,Spot,Position,5,1000000047,1435,
170.342,276.842,34.2485,um,Spot,Position,5,1000000048,1457,
179.446,263.689,27.3296,um,Spot,Position,5,1000000049,1488,
184.986,294.167,21.7945,um,Spot,Position,5,1000000050,1519,
136.46,226.894,34.9404,um,Spot,Position,5,1000000051,1550,
208.782,157.573,16.9513,um,Spot,Position,5,1000000052,1581,
196.489,78.7095,30.789,um,Spot,Position,5,1000000053,1612,
205.477,60.0458,34.9404,um,Spot,Position,5,1000000054,1643,
182.323,0.587114,18.335,um,Spot,Position,5,1000000055,1675,
236.396,49.551,20.4107,um,Spot,Position,5,1000000056,1706,
151.063,291.751,32.8647,um,Spot,Position,5,1000000057,1770,
208.924,236.994,25.9458,um,Spot,Position,5,1000000058,1801,
183.569,198.506,26.6377,um,Spot,Position,5,1000000059,1832,
171.221,232.153,37.016,um,Spot,Position,5,1000000060,1863,
185.833,86.3661,22.5808,um,Spot,Position,6,1000000000,35,
138.18,183.865,25.2775,um,Spot,Position,6,1000000001,38,
165.167,127.181,28.1555,um,Spot,Position,6,1000000002,36,
210.873,136.939,22.5346,um,Spot,Position,6,1000000003,37,
179.74,299.724,28.813,um,Spot,Position,6,1000000004,39,
182.364,229.98,34.432,um,Spot,Position,6,1000000005,40,
187.316,253.991,19.239,um,Spot,Position,6,1000000006,34,
207.467,137.532,22.4864,um,Spot,Position,6,1000000007,221,
212.511,140.384,23.1783,um,Spot,Position,6,1000000008,252,
228.977,18.87,26.6377,um,Spot,Position,6,1000000009,282,
176.096,58.3584,20.4107,um,Spot,Position,6,1000000010,313,
183.035,51.0611,28.7134,um,Spot,Position,6,1000000011,344,
194.259,128.759,17.6432,um,Spot,Position,6,1000000012,375,
163.283,175.106,21.7945,um,Spot,Position,6,1000000013,405,
178.634,111.459,30.789,um,Spot,Position,6,1000000014,436,
189.625,183.545,23.1783,um,Spot,Position,6,1000000015,467,
174.209,39.8799,21.1026,um,Spot,Position,6,1000000016,498,
210.864,90.6242,37.016,um,Spot,Position,6,1000000017,529,
212.924,63.1994,29.4053,um,Spot,Position,6,1000000018,560,
230.244,58.3393,25.2539,um,Spot,Position,6,1000000019,591,
139.31,209.218,21.1026,um,Spot,Position,6,1000000020,622,
169.942,234.983,16.2594,um,Spot,Position,6,1000000021,653,
194.129,157.398,15.5675,um,Spot,Position,6,1000000022,684,
202.089,209.254,21.1026,um,Spot,Position,6,1000000023,716,
137.866,286.619,21.1026,um,Spot,Position,6,1000000024,747,
132.532,303.28,23.1783,um,Spot,Position,6,1000000025,778,
119.607,273.69,23.1783,um,Spot,Position,6,1000000026,809,
148.673,306.093,22.4864,um,Spot,Position,6,1000000027,838,
170.011,268.355,23.1783,um,Spot,Position,6,1000000028,869,
169.042,265.81,14.8756,um,Spot,Position,6,1000000029,900,
129.827,287.195,19.7188,um,Spot,Position,6,1000000030,931,
139.349,293.701,23.1783,um,Spot,Position,6,1000000031,962,
123.371,264.228,26.6377,um,Spot,Position,6,1000000032,993,
165.6,245.855,23.8702,um,Spot,Position,6,1000000033,1026,
167.665,272.461,25.2539,um,Spot,Position,6,1000000034,1057,
152.104,266.992,28.7134,um,Spot,Position,6,1000000035,1088,
154.077,209.926,29.4053,um,Spot,Position,6,1000000036,1739,
156.713,175.952,19.6943,um,Spot,Position,6,1000000037,1127,
157.405,198.913,16.5138,um,Spot,Position,6,1000000038,1158,
190.248,250.004,17.6432,um,Spot,Position,6,1000000039,1189,
236.409,77.6439,23.8702,um,Spot,Position,6,1000000040,1220,
250.507,34.4855,33.5566,um,Spot,Position,6,1000000041,1287,
170.419,38.2735,29.4053,um,Spot,Position,6,1000000042,1256,
218.886,16.1965,29.4053,um,Spot,Position,6,1000000043,1312,
206.919,25.2635,39.0917,um,Spot,Position,6,1000000044,1343,
217.597,109.97,29.4053,um,Spot,Position,6,1000000045,1374,
219.901,214.472,28.0215,um,Spot,Position,6,1000000046,1405,
157.657,232.581,32.8647,um,Spot,Position,6,1000000047,1436,
169.827,278.098,34.9404,um,Spot,Position,6,1000000048,1458,
176.055,277.287,28.0215,um,Spot,Position,6,1000000049,1489,
187.768,300.42,22.4864,um,Spot,Position,6,1000000050,1520,
130.175,237.888,38.3998,um,Spot,Position,6,1000000051,1551,
227.392,138.888,30.789,um,Spot,Position,6,1000000052,1582,
195.239,84.9715,30.789,um,Spot,Position,6,1000000053,1613,
200.734,80.3711,34.2485,um,Spot,Position,6,1000000054,1644,
179.711,20.2325,19.0269,um,Spot,Position,6,1000000055,1676,
233.461,52.7063,18.335,um,Spot,Position,6,1000000056,1707,
149.91,298.77,32.8647,um,Spot,Position,6,1000000057,1771,
209.305,239.649,25.9458,um,Spot,Position,6,1000000058,1802,
183.931,195.681,26.6377,um,Spot,Position,6,1000000059,1833,
171.317,234.232,37.016,um,Spot,Position,6,1000000060,1864,
185.823,91.1135,21.9317,um,Spot,Position,7,1000000000,41,
140.47,179.423,25.8348,um,Spot,Position,7,1000000001,46,
164.203,130.791,28.0256,um,Spot,Position,7,1000000002,44,
209.212,138.851,23.0423,um,Spot,Position,7,1000000003,45,
179.29,301.205,24.9164,um,Spot,Position,7,1000000004,43,
181.445,232.619,34.4214,um,Spot,Position,7,1000000005,47,
185.792,258.338,19.8047,um,Spot,Position,7,1000000006,42,
205.615,139.883,22.4864,um,Spot,Position,7,1000000007,222,
211.822,143.692,23.1783,um,Spot,Position,7,1000000008,253,
228.156,21.5463,25.9458,um,Spot,Position,7,1000000009,283,
182.741,53.6489,20.4107,um,Spot,Position,7,1000000010,314,
181.11,47.2216,28.0215,um,Spot,Position,7,1000000011,345,
192.318,143.276,16.2594,um,Spot,Position,7,1000000012,376,
163.859,172.773,21.1026,um,Spot,Position,7,1000000013,406,
179.075,108.739,31.4809,um,Spot,Position,7,1000000014,437,
189.464,185.555,23.1783,um,Spot,Position,7,1000000015,468,
153.374,96.8859,22.4864,um,Spot,Position,7,1000000016,499,
210.669,94.3277,37.016,um,Spot,Position,7,1000000017,530,
210.007,78.9422,28.7134,um,Spot,Position,7,1000000018,561,
230.889,60.0528,25.2539,um,Spot,Position,7,1000000019,592,
139.203,207.385,21.1026,um,Spot,Position,7,1000000020,623,
170.393,235.672,16.2594,um,Spot,Position,7,1000000021,654,
191.602,166.433,14.8756,um,Spot,Position,7,1000000022,685,
200.189,213.413,19.7188,um,Spot,Position,7,1000000023,717,
137.808,285.389,21.1026,um,Spot,Position,7,1000000024,748,
130.807,307.277,23.1783,um,Spot,Position,7,1000000025,779,
118.039,280.293,23.1783,um,Spot,Position,7,1000000026,810,
147.74,310.11,22.4864,um,Spot,Position,7,1000000027,839,
169.256,271.918,23.1783,um,Spot,Position,7,1000000028,870,
167.155,271.362,14.8756,um,Spot,Position,7,1000000029,901,
129.215,290.109,19.7188,um,Spot,Position,7,1000000030,932,
138.974,295.495,23.1783,um,Spot,Position,7,1000000031,963,
123.49,263.963,27.3296,um,Spot,Position,7,1000000032,994,
166.439,242.222,23.8702,um,Spot,Position,7,1000000033,1027,
159.81,290.688,25.9458,um,Spot,Position,7,1000000034,1058,
154.01,260.249,28.7134,um,Spot,Position,7,1000000035,1089,
156.077,201.627,30.0972,um,Spot,Position,7,1000000036,1740,
154.637,184.239,19.0514,um,Spot,Position,7,1000000037,1128,
154.637,210.037,16.5722,um,Spot,Position,7,1000000038,1159,
188.718,252.256,17.6432,um,Spot,Position,7,1000000039,1190,
232.365,76.4101,23.1783,um,Spot,Position,7,1000000040,1221,
252.376,27.5003,34.2485,um,Spot,Position,7,1000000041,1288,
168.925,28.6962,28.7134,um,Spot,Position,7,1000000042,1257,
216.492,30.773,28.7134,um,Spot,Position,7,1000000043,1313,
205.146,28.651,40.4755,um,Spot,Position,7,1000000044,1344,
218.219,114.11,29.4053,um,Spot,Position,7,1000000045,1375,
209.148,238.095,23.8702,um,Spot,Position,7,1000000046,1406,
162.03,215.393,33.5566,um,Spot,Position,7,1000000047,1437,
168.999,280.454,34.9404,um,Spot,Position,7,1000000048,1459,
176.003,281.185,28.0215,um,Spot,Position,7,1000000049,1490,
180.832,296.639,21.1026,um,Spot,Position,7,1000000050,1521,
126.27,262.488,35.4982,um,Spot,Position,7,1000000051,1552,
228.661,133.122,31.4809,um,Spot,Position,7,1000000052,1583,
193.841,89.0739,30.789,um,Spot,Position,7,1000000053,1614,
201.2,89.5674,34.9404,um,Spot,Position,7,1000000054,1645,
180.882,12.7105,19.0269,um,Spot,Position,7,1000000055,1677,
234.414,67.5722,19.7188,um,Spot,Position,7,1000000056,1708,
150.236,297.855,33.5566,um,Spot,Position,7,1000000057,1772,
206.356,235.375,30.789,um,Spot,Position,7,1000000058,1803,
182.406,201.913,26.6377,um,Spot,Position,7,1000000059,1834,
170.61,237.077,37.016,um,Spot,Position,7,1000000060,1865,
