0,214.45,224.4,294.41,244.64,378.73,239.54,719,274.82,214.24,307.73,197.03,234.94,484.63,692.1,335.52,825.72,256.56,195.51,689.06,491.82,472.22,594.38,744.43,627.84,561.11,474.49,463.71,579.57,852.44,286.11,741.38,325.23,850.6,642.83,439.24,234.54,583.07,875.9,332.33,888.94,836.9,199,343,526.84,856.77,364.94,786.4,449.61,872.05,431.34,178.23,396.47,214.02,568.38,595.46,467.33,210.8,316.15,286.62,563.29,205.36,293.18,721.54,801.11,397.11,406.3,560.83,607.62,642.29,328.4,491.51,193.14,176.92,265.76,344.83,324.98,312.92,225.81,297.41,170.53,163.09,255.98,303.31,313.53,176.29,570.42,457.06,252.89,287.44,277.63,278.55,472.16,290.26,549.82,677.46,603.15,182.05,640.5,571.28,480.89,789.1,892.46,221.43,187.55,384.53,599.97,621.65,416.36,405.72,424.74,164.31,658.15,248.9,481.75,421.67,271.48,186.49,596.95
1,226.25,218.41,269.72,232.47,369.54,235.12,603.95,257.46,208.32,289.84,188.57,238.05,445.03,619.93,301.42,696.28,228.26,207.44,591.01,434.33,432.84,534.96,753.58,530.47,460.93,408.51,436.92,442.34,926.05,245.96,621.35,274.34,727.68,601.2,441.07,236.77,538.35,758.13,273.57,855.24,719.17,178.76,331.02,488.82,747.89,335.34,636.7,391.25,816.06,328.27,163.48,377,206.2,512.3,495.36,399.17,194.46,291.38,243.52,413.6,198.94,243.07,584.33,707.74,324.67,397.84,441.48,534.87,548.6,293.19,476.2,177.62,169.03,231.9,290.69,294.18,249.77,206.06,211.5,171.06,162.91,236.2,267.53,314.42,183.51,505.97,379.54,166.44,290.57,302.14,302.35,371.27,255.18,493.92,549.81,448.93,174.4,611.39,717.78,422.45,641.97,702.91,184.95,179.47,337.97,522.53,536.24,332.49,337.68,382.64,180.53,560.97,255.32,398.44,403.82,226.26,176.47,617.75
2,232.81,215.5,246.02,228.3,404.53,220.91,527.62,242.05,207.88,280.51,193.1,236.16,394.87,604.43,258.13,583.03,210.33,183.05,543.2,400.31,364.13,482.97,669.97,415.73,406.98,342.65,378.13,398.79,1012,234.45,518.17,245.36,659.16,566.84,397.52,215.91,489.8,627.07,234.18,731.04,590.84,174.03,300.61,408.3,652.26,282.33,624.39,329.7,768.52,280.96,162.61,332.6,197.85,461.49,421.14,344.15,184.38,238.4,215.08,380.15,177.24,235.08,463.43,601.79,289.77,334.3,386,439.2,476.81,263.59,428.55,172.15,158.14,203.7,315.88,264.94,250.57,205.11,190.18,177.71,166.67,234.4,231.91,292.74,183.96,406.99,369.36,169.36,261.57,273.32,238.82,269.17,241.74,446.73,450.97,378.84,171.27,501.27,588.41,337.87,500.76,541.81,170.8,165.09,292.99,447.69,464.47,274.08,320.65,371.47,190.85,492.1,237.06,338.16,352.57,189.84,169.76,590.01
3,223.13,212.19,240.65,221.29,390.75,201.95,443.1,228.46,205.15,252.97,189.23,212.53,347.73,545.13,234.1,474.37,207.74,183.34,474.2,341.97,324.47,441.94,543.9,344.38,368.87,286.43,313.54,357.79,701.88,208.64,439.5,216.94,600.2,478.55,345.88,195.56,492.28,514.45,212.66,595.43,495.53,172.77,254.6,356.93,540.22,246.63,530.95,283.7,645.93,245.46,158.18,305.79,181.91,394.34,337.52,311,179.68,212.58,193.24,322.37,165.09,219.67,371.72,489.51,240.03,302.02,331.4,347.2,403,231.25,382.39,165.38,153.37,201.45,313.35,233.55,225.67,190.22,193.18,167.89,163.75,215.42,210.54,269.41,178.98,423.8,359.21,172.13,241.87,237.36,170.05,224.63,218.26,431.59,357.55,310.75,162.91,371.67,422.55,279.08,401.08,466.19,163.39,153.7,282.21,376.35,384.58,249.69,294.52,298.6,179.61,418.99,214.36,318.98,365.76,179.14,158.77,570.65
4,214.9,209.34,230.78,208.05,372.35,197.61,388.34,218.53,203.82,230.44,184.71,187.8,300.98,466.95,216.66,411.67,201.64,182.92,434.36,288.62,296.55,391.34,443.58,318.18,331.2,259.29,273.57,326.56,536.4,191.54,403.26,198.59,521.08,390.39,316.8,192.82,466.31,442.1,197.23,480.73,433.64,173.76,227.51,314.25,449.41,223.81,425.87,253.26,511.2,222.71,151.87,276.72,170.35,356.66,288.99,289.43,167.81,200.99,176.82,270.26,158.75,207.52,304.77,446.19,214.39,276.2,314.32,279.79,349.46,210.47,344.22,161.52,151.93,199.09,344.35,208.31,194.71,181.06,196.7,166.67,160.79,198.19,194.44,237.64,169.22,371.86,332.82,165.89,226.69,208.6,140.34,182.66,215.79,382.19,285.67,264.81,158.17,332.21,346.2,231.8,381.36,429.37,155.44,147.98,279.86,368.05,313.02,238.38,250.35,235.67,171.44,286.3,201.58,298.14,369.38,168.11,153.22,526.18
5,212.34,201.82,220.46,199.19,362.97,197.8,364.24,208.71,203.06,223.82,183.53,174.24,273.76,403.62,209.11,378.42,194.35,180.14,414.7,272.8,280.14,362.85,408.42,301.11,291.89,254.98,247.5,301.4,543.5,185.59,387.49,191.94,460.11,316.09,295.75,189.6,424.8,397.57,187.94,411.33,390.66,169.18,215.9,283.91,401.16,212.48,376.86,228.61,424.67,217.95,148.74,247.69,166.01,347.93,272.37,269.45,161.18,199.7,169.84,242.52,153.43,208.28,266.75,419.41,210.29,252.95,308.74,240.46,329.44,206.22,314.09,162.32,156.72,191.73,381.16,203.29,184.31,182.77,195.34,172.65,157.11,192.95,180.19,216.18,168.31,307.07,298.55,162.33,218.28,200.09,139.35,149.43,218.62,336.13,250.73,248.78,155.7,315.92,324.96,207.2,375.44,393.21,150.63,149.51,263.54,365.91,269.25,227.23,227.52,209.89,172.01,190.72,200.4,268.88,324.07,159.77,153.82,473.78
6,209.01,191.21,221.38,198.41,356.11,196.09,347.6,200.72,200.61,225.43,182.46,171.19,271.48,360.74,208.49,353.31,190.34,181.06,384.09,276.55,275.09,353.53,408.72,273.88,268.52,259.49,218.88,273.88,489.41,179.34,363.9,190.75,439.52,258.9,268.8,174.79,413.56,367.76,182.35,385.57,366.13,159.09,206.61,278.78,381.08,207.28,373.08,209.55,377.9,215.96,148.14,235.28,164.79,345.18,261.29,248.29,165.09,201.46,173.72,233.13,152.13,207.07,257.48,375.42,204.46,242.15,284.52,227.36,318.97,207.68,295.43,164.9,161.63,186.06,375.4,210.43,193.98,184.54,194.09,173.16,154.67,191.66,172.89,213.5,175.58,317.77,276.37,165.05,212.52,203.68,140.55,144.71,208.96,329.94,236.38,240.39,153.38,255.39,296.71,207.52,337.81,353.99,150.72,153.05,243.48,321.99,249.79,217.94,228.31,197.22,171.43,187.57,203.68,261.76,304.27,165.17,154.09,437.36
7,203.08,188.74,223.97,194.1,357.84,203.9,331.11,201.57,199,224.74,180.32,173.55,268.52,329.06,195.73,350.58,183.47,174.82,355.59,254.45,263.83,311.43,381.02,258.99,277.76,263.48,200.92,254.16,414.19,175.33,339.71,189.93,421.19,243.31,257.05,169.05,415.89,353.22,173.37,370.18,369.35,157.51,206.81,279.87,360.03,199.24,365.43,206.98,330.49,197.28,146.56,237.55,165.2,341.05,257.33,229.14,162.1,190.51,183.15,239.54,158.97,188.23,258.87,376.48,196.4,236.7,267.62,234.79,288.86,202.62,294.67,165.98,153.22,181.17,361.18,206.03,202.31,180.07,194.05,170.58,160.48,186.42,177,209.26,171.44,314.54,281.86,166.79,198.07,196.8,139.3,144.17,208.07,321.56,215.24,222.53,155.58,215.7,270.25,205.86,320.77,328.7,150.96,150.13,244.75,291.86,232.48,219.43,210.21,181.08,167.12,180.75,202.17,285.43,371.6,172.25,152.53,410.16
8,200.91,191.39,212.95,187.75,347.11,191.08,311.89,199.68,202.86,219.49,185.54,174.99,263.61,325.68,186.46,334.66,191.6,172.56,347.13,244.52,255.04,313.15,353.22,267.22,281.47,230.95,210.92,246.72,442.72,186.4,341.13,181.73,411.39,244.2,273.86,174.83,398.07,314.57,181.47,345.21,364.96,166.72,211.55,244.91,329.39,211.7,349.68,210.59,337.83,193.54,152.46,228.69,168.09,313.34,272.39,213.83,162.54,192.64,190.51,250.71,162.59,194.44,243.66,343.02,183.68,232.36,256.51,225.61,289.95,200.02,311.24,164.43,150.28,183,389.11,213.02,193.83,175.92,179.41,165.89,159.84,191.82,185.33,215.59,168.09,319.56,307.82,168.21,206.95,209.57,140.71,145.76,211.3,341.61,224.85,222.89,154.17,191.08,233,217.4,316.18,326.42,156.46,149.14,245.47,279.74,217.28,235.26,234.55,175.42,172.3,180.04,186.25,259.3,288.31,161.72,158.77,441.19
9,202.58,196.62,219.08,190.93,328.48,192.55,337.92,211.08,196.83,212.3,179.2,166.66,279.81,312.72,181.64,316.76,197.63,173.48,316.63,240.82,257.62,292.35,390.42,250.68,272.76,240.45,197.79,248.39,437.37,184.81,314.45,178.22,399.22,240.45,270.27,163.33,355.95,304.01,183.54,336.59,342.97,165,198.27,256.58,329.54,196.29,342.62,197.64,304.19,193.45,148.88,212.53,171.92,355.02,251.42,226.86,165.24,190.74,177.22,274.55,154.19,197.35,234.72,337.76,203.1,207.31,264.65,215.58,292.37,197.02,299.93,156.44,155.85,193.58,446.55,210.62,191.44,180.52,187.52,168.67,160.48,188.8,170.59,210.72,155.18,290.87,301.11,160.73,202.5,209.55,135.93,145.51,194.84,287.94,212.39,220.77,153.16,203.87,218.6,205.78,298.96,303.14,150.01,147.27,241.28,272.21,232.89,206.29,216.18,183.41,182.25,182.64,188.96,280.55,362.57,160.27,158.21,427.61
