
Intensity Mean
 ==================== 
11000,55.590,63.425,14.511,17.110,15.089,75.915,18.056,11.933,61.925,62.190,10.214,55.520,25.324,48.677,55.197,59.778,49.909,54.790,56.935,23.975,27.892,72.926,66.328,92.718,25.724,83.654,38.717,28.326,19.033,32.319,11.672,12.805,91.324,92.788,5.750,6.719,6.535,17.302,33.958,17.826,15.603,73.488,31.405,70.768,29.529,104.615,112.503,30.814,15.732,16.894,7.880,10.731,14.796,31.641,69.830,15.105,23.885,34.940,66.600,48.497,
12000,63.726,65.596,14.087,18.060,15.880,87.350,16.443,12.106,64.336,61.266,10.743,54.276,26.010,53.202,56.155,59.647,50.908,71.777,61.568,24.388,32.201,65.437,67.679,88.694,25.914,85.225,43.853,28.820,19.094,31.462,11.353,12.105,103.244,92.866,4.912,6.446,5.863,17.339,37.756,20.675,15.861,80.306,53.492,76.776,25.645,104.706,106.613,25.789,13.512,18.212,8.191,12.148,13.022,67.823,74.009,12.198,19.137,33.013,50.552,66.264,
13000,49.070,58.184,14.587,17.968,15.450,75.782,15.798,13.798,59.114,61.763,10.083,57.734,25.848,49.694,55.192,58.780,51.132,47.503,60.659,24.144,28.815,71.240,68.296,67.425,27.838,85.831,47.131,26.629,18.814,30.575,10.999,12.403,108.683,99.372,5.394,6.983,6.642,18.015,33.899,18.174,14.422,78.252,77.878,78.370,28.189,135.794,116.292,28.497,15.366,16.603,9.226,9.948,12.334,66.593,70.602,11.146,34.204,26.138,55.228,68.649,
14000,42.795,58.242,13.726,17.762,15.973,78.162,16.792,12.490,62.836,59.781,10.004,54.384,24.240,51.323,57.595,59.241,50.828,62.180,58.505,30.350,27.351,71.585,65.359,69.333,29.516,77.521,35.642,27.721,19.739,29.634,7.899,15.303,114.721,88.180,5.251,6.864,6.084,16.904,39.507,18.827,14.678,62.911,62.676,29.660,27.756,131.419,115.388,26.692,16.200,15.218,8.503,11.612,12.177,31.763,76.534,19.039,15.081,34.308,62.572,53.911,
16000,51.787,66.594,13.960,17.633,16.049,83.273,15.806,11.583,57.262,71.601,10.914,54.883,25.876,50.200,52.786,57.934,50.474,63.838,55.207,25.356,25.119,72.670,68.039,76.488,30.026,80.004,45.860,27.219,20.329,30.104,8.606,16.768,107.391,84.498,6.146,6.862,6.575,17.106,41.168,18.098,14.158,70.095,68.451,43.149,30.482,103.959,117.951,24.732,18.745,18.363,7.512,11.802,10.851,27.960,72.571,21.876,22.170,30.270,65.277,54.789,
17000,64.601,49.894,13.720,17.094,16.636,79.993,16.719,11.911,66.315,62.351,10.792,55.360,25.758,49.621,54.322,67.867,49.521,53.285,54.429,32.709,24.071,69.024,60.759,49.882,26.253,79.080,46.656,27.247,18.113,31.172,9.246,18.011,109.882,89.477,5.642,6.653,6.058,18.073,29.505,16.392,13.292,73.980,50.364,29.070,27.938,99.617,110.400,26.912,17.057,17.801,8.598,12.762,9.876,30.214,67.886,9.852,23.420,29.588,63.053,55.239,
18000,42.996,52.720,14.206,17.622,12.439,78.622,17.591,12.477,60.588,63.960,10.758,51.353,25.547,50.799,53.470,56.203,49.792,45.587,54.848,25.088,24.866,69.491,59.779,39.905,28.267,78.197,45.871,28.325,17.692,31.658,10.689,16.533,95.401,83.532,6.670,7.000,6.829,17.359,39.395,17.381,14.834,71.785,45.103,29.524,31.290,102.495,108.524,16.780,24.665,27.370,8.125,19.147,15.343,34.016,70.123,10.222,16.490,30.077,65.061,55.878,
19000,59.547,36.749,14.004,17.919,16.278,80.013,16.718,8.257,67.912,65.926,9.517,51.534,26.883,48.959,55.265,56.097,50.418,54.839,58.885,25.408,24.944,70.320,65.747,43.592,26.297,79.540,45.980,29.796,17.177,31.226,10.817,17.919,102.625,75.945,6.554,7.752,6.489,17.307,39.649,16.711,12.821,80.814,73.701,38.910,32.003,108.901,119.190,23.320,20.627,24.715,8.395,9.093,14.855,35.940,68.623,11.232,12.610,31.197,64.560,51.481,
21000,50.999,34.738,13.679,17.205,23.062,80.837,15.982,12.106,69.128,75.965,10.059,52.683,25.229,51.380,54.449,59.194,52.677,58.746,57.125,28.587,29.446,79.677,67.492,72.126,25.757,75.955,46.578,27.796,16.858,29.749,13.577,16.891,97.568,86.582,6.394,6.405,6.750,17.878,41.670,16.907,14.079,75.816,55.788,44.862,30.737,109.858,121.149,11.029,24.806,27.516,8.000,12.593,17.503,36.619,68.557,11.363,15.338,33.078,53.374,52.479,
22000,45.296,53.295,14.045,17.548,23.151,82.951,15.950,12.718,64.425,70.174,9.997,53.846,23.611,48.785,56.029,58.228,50.873,55.619,56.935,32.245,31.167,74.535,66.419,45.344,27.712,75.115,48.830,27.027,20.051,31.114,13.468,17.063,91.866,91.669,5.935,9.254,7.971,16.966,43.686,15.895,13.742,86.192,62.592,30.537,27.691,111.184,114.188,19.470,20.456,27.636,7.729,12.277,12.175,61.703,64.569,12.247,13.075,29.472,60.329,53.126,
23000,66.992,63.937,13.942,16.088,14.500,83.845,16.356,13.843,69.155,70.125,9.329,53.533,23.777,52.759,58.728,58.484,51.515,50.993,60.498,30.801,27.905,69.827,69.486,47.912,28.071,79.745,46.408,26.976,20.403,30.438,9.905,14.245,100.502,95.103,6.710,8.838,7.276,17.516,43.353,18.814,14.767,76.084,59.527,25.973,30.167,110.757,119.805,21.319,25.640,27.588,7.202,13.850,12.887,51.092,65.598,10.902,13.502,34.474,53.850,55.485,
24000,31.935,37.982,14.327,17.018,21.414,79.503,16.641,10.442,63.190,61.492,9.845,59.099,22.115,50.473,53.174,58.605,50.538,54.338,56.496,30.059,26.539,69.831,66.594,39.502,27.456,73.995,46.652,27.368,19.166,30.044,12.805,12.413,105.337,82.461,5.766,8.099,7.557,17.889,43.677,27.607,21.419,69.313,64.486,27.226,28.360,110.880,103.569,27.594,19.431,23.941,7.189,12.763,11.127,35.749,72.051,11.482,28.815,50.026,50.085,54.158,
25000,31.800,34.985,14.411,15.884,12.941,80.377,16.013,11.650,76.622,69.766,10.140,70.964,22.700,49.160,52.553,58.084,49.498,46.793,55.523,31.125,25.656,72.295,68.059,77.001,29.011,74.430,49.158,32.677,19.773,29.669,14.984,13.334,88.114,85.867,6.135,7.584,7.130,17.928,2.375,24.449,24.067,71.533,63.552,28.564,28.740,114.596,120.045,16.849,22.416,23.884,8.550,22.216,21.711,28.636,75.323,11.484,13.917,40.392,63.653,57.796,
26000,33.183,31.534,13.049,15.441,13.366,78.654,16.931,12.586,64.637,70.998,11.308,70.529,18.773,51.742,15.433,58.880,48.621,55.204,59.063,31.237,25.418,72.480,67.201,61.822,25.951,90.914,50.614,27.414,18.121,30.634,14.174,14.358,100.798,84.070,6.046,8.690,8.792,18.058,38.245,19.175,16.079,66.850,71.749,32.961,27.796,116.092,121.709,15.270,22.675,23.780,9.431,22.170,20.689,34.105,73.811,14.864,14.630,58.838,61.196,45.892,
28000,24.316,43.519,13.945,17.462,14.339,80.872,16.876,10.232,59.923,70.639,10.034,64.133,19.391,50.033,56.604,57.569,47.688,52.504,52.037,31.511,26.709,83.616,65.113,82.814,26.979,80.341,48.028,25.485,16.894,30.627,10.332,14.924,105.842,83.909,6.047,5.834,9.170,15.362,41.666,18.011,16.051,67.989,76.512,44.814,28.515,113.174,111.224,27.760,19.803,18.109,8.496,19.568,17.276,34.199,64.534,11.679,13.249,35.107,45.389,56.509,
29000,28.020,35.602,14.345,15.120,12.585,80.687,17.251,10.879,63.537,69.035,10.541,69.113,23.436,49.900,53.214,59.395,51.788,52.528,53.739,31.077,26.646,96.893,65.726,83.484,26.762,83.574,44.239,26.543,17.279,30.766,10.091,15.010,104.251,81.130,9.047,6.247,7.401,17.858,44.834,23.683,17.777,61.219,66.847,56.131,28.066,115.401,106.987,25.701,23.084,24.807,7.280,17.263,18.840,43.224,67.556,14.228,14.274,41.740,66.968,56.099,
30000,34.442,33.708,15.013,16.430,12.926,79.841,15.872,9.266,61.907,71.130,9.507,68.440,22.944,49.713,57.105,57.712,52.944,52.059,52.526,31.342,24.400,105.838,68.652,59.423,25.898,80.255,47.076,32.633,17.452,30.161,16.008,14.810,103.427,81.307,8.250,6.521,8.424,17.806,39.508,28.468,26.018,69.292,32.624,37.826,29.363,110.213,111.394,19.231,14.754,15.420,8.453,12.342,13.529,35.423,60.307,9.683,13.377,66.529,64.708,53.050,
31000,31.888,32.595,12.516,14.780,14.062,83.537,16.471,18.643,60.727,75.285,9.636,67.299,25.348,47.891,59.547,57.223,50.757,52.386,57.797,23.363,31.530,110.694,68.635,56.022,25.934,78.092,49.124,26.186,17.626,29.055,17.581,15.220,106.561,79.864,6.685,6.319,9.730,17.257,39.788,16.806,19.136,64.464,27.965,39.763,29.480,113.120,107.408,24.309,14.111,14.439,7.125,14.034,14.134,31.605,69.551,10.574,15.063,65.659,62.432,52.815,
33000,27.796,34.253,14.224,15.828,12.416,79.700,16.455,8.888,62.880,69.456,9.872,68.790,23.747,49.937,56.372,55.911,67.868,51.168,60.485,30.503,26.833,105.735,70.533,53.536,26.759,74.161,47.239,26.102,17.630,30.608,16.463,14.009,98.062,89.645,6.919,5.661,8.426,17.646,41.326,16.177,14.829,77.937,37.428,40.859,27.897,103.579,114.021,22.379,14.338,16.418,7.785,16.137,13.965,34.462,69.080,11.023,13.465,62.562,60.143,50.100,
34000,29.511,34.877,13.347,16.868,13.754,79.017,16.679,10.721,64.278,69.939,10.051,68.308,18.193,51.239,53.783,56.271,51.792,51.984,55.359,30.308,25.958,97.895,78.101,36.149,25.747,76.996,46.389,26.832,18.896,29.585,15.931,13.407,103.341,88.602,7.206,6.530,7.550,17.771,45.024,24.198,15.895,77.802,31.532,39.426,28.496,113.515,116.334,21.815,13.284,15.445,7.556,14.214,15.956,32.996,66.140,11.375,13.674,62.192,65.352,54.306,
36000,9.531,39.987,3.590,27.903,11.907,79.308,17.643,10.407,57.474,67.977,5.068,67.855,11.982,48.777,55.339,56.324,50.608,52.534,52.355,6.600,27.748,92.968,76.015,54.594,25.567,82.500,45.186,25.072,16.344,27.708,17.418,13.649,103.686,86.018,6.998,4.791,8.135,18.069,5.364,18.766,15.350,67.494,28.393,42.804,27.046,110.306,114.880,18.607,14.062,15.060,6.568,3.360,4.185,28.674,68.096,10.342,14.634,36.303,67.750,25.641,
37000,,,,,,,,,7.188,58.930,,,,,,,,,,,,92.530,9.325,,,26.061,,,,,18.141,,31.849,,,,,18.143,,,,,,,,,,,,,,,,,,,,,,,
