
Intensity Mean
 ==================== 
Time [ms],1000000000,1000000001,1000000002,1000000003,1000000004,1000000005,1000000006,1000000007,1000000008,1000000009,1000000010,1000000011,1000000012,1000000013,1000000014,1000000015,1000000016,1000000017,1000000018,1000000019,1000000020,1000000021,1000000022,1000000023,1000000024,1000000025,1000000026,1000000027,1000000028,1000000029,1000000030,1000000031,1000000032,1000000033,1000000034,1000000035,1000000036,1000000037,1000000038,1000000039,1000000040,1000000041,1000000042,1000000043,1000000044,1000000045,1000000046,1000000047,1000000048,1000000049,1000000050,1000000051,1000000052,1000000053,1000000054,1000000055,1000000056,1000000057,1000000058,1000000059,1000000060,1000000061,1000000062,1000000063,1000000064,1000000065,1000000066,1000000067,1000000068,1000000069,1000000070,1000000071,1000000072,1000000073,1000000074,1000000075,1000000076,1000000077,1000000078,1000000079,1000000080,1000000081,1000000082,1000000083,
37000,402.905,374.031,189.030,591.835,398.073,205.983,340.785,343.285,353.528,420.410,165.317,266.953,249.070,413.248,178.155,393.362,255.773,266.175,374.157,236.992,439.441,216.287,406.757,375.655,386.914,422.155,215.966,276.029,423.358,209.167,209.165,226.979,174.214,395.970,229.357,281.953,373.603,442.234,236.816,446.842,255.953,291.988,193.549,259.495,236.236,196.964,168.323,365.277,286.241,417.642,207.903,201.592,277.216,307.082,455.994,463.497,435.040,425.180,373.358,313.247,212.036,219.983,343.117,185.192,178.503,205.287,532.641,357.916,188.034,208.605,192.610,206.909,209.321,184.782,175.574,185.907,217.522,185.694,206.715,407.163,174.996,182.855,190.868,207.526,
38000,388.870,348.906,190.484,564.607,390.482,210.053,337.167,406.885,401.869,399.497,172.442,250.748,279.275,421.628,174.497,366.200,257.442,279.933,355.939,264.726,459.697,231.912,412.883,366.139,399.794,399.786,216.537,333.537,431.721,201.722,223.067,206.753,182.651,416.185,230.633,277.575,403.304,424.067,238.684,365.600,242.029,300.676,193.614,275.094,250.893,210.322,164.311,368.946,274.966,489.550,211.278,201.621,249.849,284.181,515.365,428.212,390.606,482.026,375.030,318.791,214.404,230.627,320.436,177.755,186.039,215.233,508.618,334.372,186.249,209.094,198.645,194.426,208.396,175.213,177.496,185.674,200.897,191.773,215.255,383.966,182.186,183.437,196.444,206.499,
39000,405.976,357.130,198.097,556.120,402.726,220.321,370.141,388.983,625.905,418.816,177.158,273.201,337.174,417.960,186.916,339.040,264.521,311.930,356.520,305.342,422.110,224.215,366.962,352.151,413.418,399.656,211.897,436.665,467.663,205.672,271.030,231.704,174.291,394.453,231.230,265.156,389.961,443.157,264.083,447.813,229.980,297.414,200.027,375.988,245.031,242.989,161.895,353.610,308.313,482.134,227.855,213.177,216.049,351.915,514.516,448.468,399.964,411.683,381.101,309.744,229.007,230.032,340.636,193.530,190.364,220.158,557.621,276.694,184.533,208.690,192.666,193.764,184.942,179.173,177.295,186.451,210.517,189.850,216.699,408.628,182.492,214.476,203.668,215.147,
40000,395.808,302.181,213.365,548.239,397.820,208.679,330.281,390.970,909.640,390.398,178.039,292.667,447.172,423.472,183.876,370.177,317.882,404.650,352.225,459.766,440.585,223.979,389.949,362.030,401.445,405.806,206.566,595.311,447.556,220.927,318.356,225.028,174.073,377.100,236.612,300.240,367.132,418.193,249.592,353.061,218.390,292.472,201.371,410.964,257.023,245.332,161.555,365.435,270.642,404.519,214.805,210.161,236.093,313.419,545.190,395.477,375.230,425.462,380.037,279.926,250.316,236.981,338.622,202.316,188.222,212.235,534.493,294.459,189.559,207.906,192.387,189.345,191.325,183.272,193.494,186.433,208.216,222.782,220.430,401.731,179.210,215.192,195.826,203.611,
41000,420.167,316.241,294.519,526.237,397.505,215.647,325.453,392.176,1107.466,395.402,202.788,359.634,542.907,444.595,180.485,364.544,455.145,632.750,329.508,634.563,428.328,229.251,396.318,367.486,381.914,416.666,252.437,769.711,438.339,238.603,433.808,262.079,200.848,360.505,221.860,408.828,355.721,416.177,254.388,408.469,353.670,316.327,193.700,609.380,254.136,258.286,168.249,346.364,294.835,404.378,267.319,261.912,231.530,288.608,593.888,463.309,415.402,435.663,357.194,301.095,304.210,224.367,324.019,244.502,196.342,212.666,559.841,280.161,192.806,208.719,201.660,184.125,189.049,192.800,203.680,179.367,199.891,240.439,225.129,411.865,177.225,203.582,191.289,215.938,
42000,434.418,348.834,383.401,584.593,408.324,217.873,366.646,403.574,1164.557,415.519,224.249,517.162,517.192,507.959,185.455,405.573,591.206,938.021,373.031,641.602,500.083,230.359,392.403,365.992,409.486,409.257,342.879,837.197,446.690,271.456,555.490,334.480,231.018,366.327,224.887,506.912,390.920,403.996,264.701,429.436,399.628,310.555,200.735,704.239,253.298,222.639,165.559,376.897,292.307,423.139,329.887,310.947,227.581,251.573,557.998,476.773,407.767,429.257,364.522,319.049,316.744,214.267,327.018,300.293,202.188,201.892,542.133,296.364,190.153,200.759,193.137,195.080,210.104,188.367,229.619,193.156,196.109,213.617,224.168,436.019,175.362,192.748,186.951,209.807,
43000,403.348,336.395,381.208,527.244,422.534,211.677,338.512,457.144,1115.356,391.239,230.307,643.054,425.173,518.986,175.298,407.041,906.713,1058.230,366.795,568.616,511.210,298.858,387.836,398.393,435.681,423.419,457.264,664.852,500.335,340.529,528.561,339.918,282.438,382.946,233.703,756.628,431.882,417.806,246.081,416.963,485.549,302.553,197.838,621.972,247.386,214.854,172.734,370.166,359.841,491.933,341.910,377.574,239.448,249.318,600.766,478.975,435.258,436.315,417.151,282.938,380.418,228.428,330.017,312.939,190.905,222.463,558.004,318.719,185.815,214.140,207.641,191.082,208.675,190.522,223.792,194.023,200.082,227.805,237.029,444.718,178.207,220.280,196.735,221.796,
44000,416.982,361.768,379.740,516.880,396.777,214.979,349.316,396.486,838.257,378.865,248.547,541.446,391.685,511.458,187.931,407.137,913.911,1004.781,371.486,483.080,517.785,346.061,356.919,366.683,391.482,369.731,396.777,518.356,489.601,424.083,457.191,317.823,300.435,470.426,221.282,778.630,418.820,393.248,252.677,407.029,623.883,299.656,200.760,489.885,266.003,237.525,167.316,389.569,314.174,449.194,382.995,367.260,240.056,333.908,561.059,487.103,475.117,415.754,393.613,307.726,338.471,225.703,329.690,323.874,222.479,230.335,574.758,294.502,184.500,210.100,202.023,193.046,213.469,186.214,212.194,193.340,209.168,211.160,240.866,414.614,172.353,243.853,185.302,211.704,
45000,401.559,320.286,349.878,548.323,428.649,219.074,349.161,398.747,739.813,388.732,237.277,485.838,326.869,476.677,188.881,398.564,642.402,801.584,364.575,445.671,656.496,459.632,374.733,352.598,408.367,385.440,479.740,427.238,492.850,553.501,349.085,282.270,313.160,485.439,237.819,864.430,445.525,381.701,248.773,393.355,688.362,324.788,211.008,405.198,310.580,261.329,173.339,359.445,350.275,470.339,341.561,345.434,264.856,276.201,547.482,505.853,507.374,392.645,386.680,322.676,335.556,226.626,336.450,304.396,268.256,218.358,611.337,289.069,183.151,199.194,180.496,190.357,189.547,185.787,204.118,217.882,217.955,238.438,252.323,392.462,174.720,218.355,188.385,224.425,
46000,441.561,342.504,325.623,599.493,452.628,203.520,357.052,393.873,653.481,391.791,240.836,427.064,313.622,506.433,179.834,412.805,635.208,625.865,406.900,418.968,606.706,501.343,386.079,361.726,400.440,414.603,404.136,393.350,521.663,572.302,302.865,277.377,285.342,502.887,283.727,625.845,517.858,381.222,262.550,389.458,614.576,323.478,247.519,322.975,371.055,324.513,177.537,376.008,352.420,453.123,314.133,309.700,250.481,287.479,576.569,521.996,524.564,450.396,417.885,298.494,285.260,223.726,333.019,266.871,353.892,223.094,574.139,318.051,196.370,206.777,192.345,199.152,193.305,201.124,190.466,248.992,205.032,202.251,280.738,448.859,175.060,210.733,210.330,242.311,
47000,436.781,319.324,310.056,583.037,507.997,242.058,384.446,417.853,538.670,391.022,223.496,369.262,270.804,510.458,174.599,402.255,512.401,492.799,401.675,309.544,664.906,561.138,377.920,378.041,396.660,464.653,371.078,329.208,424.197,491.550,254.126,271.723,264.053,625.507,426.782,458.814,517.491,413.022,259.013,424.686,626.496,320.062,262.672,290.642,516.337,324.418,181.853,392.402,225.114,435.975,279.175,259.612,249.987,253.269,562.918,423.585,528.406,449.095,416.037,315.765,263.112,236.714,334.261,226.339,411.726,241.255,636.705,347.368,195.994,217.296,189.712,192.204,199.942,238.857,188.054,268.473,203.814,208.387,306.716,482.876,173.062,244.161,200.047,291.342,
48000,396.125,332.134,240.159,633.539,473.397,259.018,389.635,380.512,485.476,380.401,245.330,329.458,327.226,554.628,177.736,436.716,415.435,410.436,455.886,336.770,724.258,569.221,403.520,366.938,418.773,421.092,334.567,305.098,474.310,381.843,231.560,249.246,226.982,659.364,623.872,337.831,532.993,401.371,292.857,397.032,478.831,318.657,248.594,277.776,642.757,350.099,181.777,413.885,309.105,468.771,255.488,256.621,274.276,271.002,524.262,479.256,520.670,436.363,423.343,316.883,232.425,226.283,343.694,213.343,413.862,204.818,571.156,431.416,188.548,238.406,192.548,198.241,202.540,268.466,175.314,317.360,195.425,248.766,336.595,462.364,186.266,273.170,185.654,229.982,
49000,470.535,249.523,207.001,616.888,495.768,266.377,412.372,427.285,443.458,409.145,184.407,279.648,267.692,611.845,172.355,425.284,354.374,383.992,569.307,321.080,739.417,516.036,412.007,351.887,372.530,465.988,270.151,313.454,523.153,296.781,240.604,248.347,216.034,697.952,823.231,319.879,649.025,403.780,381.396,426.915,399.675,330.018,305.705,265.330,743.417,320.365,200.261,403.150,326.081,541.665,231.418,237.494,244.996,255.155,589.645,459.008,527.893,485.479,421.273,313.524,209.435,238.402,338.503,209.032,396.753,212.310,547.536,454.612,198.880,225.185,203.854,213.199,182.544,266.445,183.893,336.120,202.595,233.428,457.101,511.856,176.191,243.390,196.784,239.243,
50000,442.728,317.723,198.564,553.632,477.790,246.347,471.255,410.495,401.517,384.961,192.334,243.385,311.700,604.331,218.934,437.654,282.938,312.210,672.376,277.398,761.683,472.422,421.502,383.004,389.507,457.464,243.820,298.433,551.720,268.037,219.263,255.119,195.546,711.658,875.218,333.565,626.043,366.912,513.723,380.761,459.960,340.976,378.610,253.127,774.479,299.601,184.964,491.614,368.731,511.984,221.259,220.742,260.886,256.274,589.961,476.597,555.303,473.110,401.455,323.723,214.308,229.011,345.344,192.529,347.866,241.380,510.628,525.035,214.684,250.430,212.768,231.345,191.405,252.010,174.693,320.781,195.952,261.486,391.742,483.765,183.793,250.074,210.928,269.013,
51000,411.443,351.677,192.776,563.852,464.860,256.077,448.595,420.350,421.763,446.170,181.773,248.376,268.761,701.420,233.802,392.083,264.734,306.597,618.312,260.204,699.887,359.724,401.731,379.907,409.297,456.133,259.997,271.730,568.602,253.264,256.974,223.114,194.147,761.300,855.903,294.531,618.616,391.710,676.050,374.722,356.941,343.349,375.810,248.148,762.778,268.595,192.860,402.608,332.551,487.896,213.230,209.152,255.457,253.487,524.713,461.390,540.792,531.492,435.400,303.045,204.612,237.228,355.649,197.525,290.376,229.109,503.014,423.812,219.857,291.108,224.835,239.945,194.019,244.598,176.819,309.917,208.915,259.690,374.250,503.987,185.126,242.978,234.851,355.809,
52000,445.379,279.066,205.796,554.258,445.362,219.859,414.809,398.000,384.227,416.544,173.291,230.802,255.414,668.073,218.589,403.711,255.427,289.021,609.295,251.765,609.752,291.313,428.169,421.224,416.440,419.331,248.767,281.011,568.508,243.100,240.969,235.765,190.759,736.641,631.361,296.633,556.832,375.274,724.255,391.430,275.085,358.633,346.084,258.151,609.374,243.336,219.936,377.993,415.145,523.252,217.711,210.608,325.756,245.153,549.881,544.236,644.114,515.809,446.477,334.555,211.866,247.095,337.724,189.862,287.931,219.700,583.177,384.854,250.957,309.630,241.627,260.958,201.037,241.190,177.525,275.921,202.163,250.556,356.469,558.130,180.736,217.093,240.325,293.689,
53000,472.356,221.367,199.500,566.754,419.775,226.594,418.432,419.411,400.432,460.290,185.260,229.882,237.582,654.827,244.793,422.800,264.264,292.456,554.737,251.868,407.030,279.801,431.983,427.146,406.525,442.535,222.965,277.736,522.211,224.162,234.611,232.732,182.999,580.006,526.537,297.932,557.547,406.838,754.045,429.399,269.758,354.028,328.918,240.901,503.403,222.281,186.626,392.242,384.206,611.402,214.493,206.810,374.951,251.955,577.160,576.353,660.951,510.448,464.882,330.533,221.633,258.563,382.431,183.514,250.727,222.871,550.675,344.359,283.685,320.418,248.247,262.717,212.004,232.635,182.221,233.813,206.094,245.988,291.953,611.105,181.890,226.458,258.707,326.939,
54000,476.659,250.529,195.847,523.464,445.250,215.416,386.878,394.011,382.330,454.769,184.569,228.541,247.883,637.595,261.881,422.915,271.540,273.385,530.588,249.542,530.756,258.146,484.981,455.565,378.676,421.885,213.812,277.938,480.523,228.848,228.420,221.104,194.256,524.712,402.336,364.839,530.149,386.749,705.651,380.830,271.157,367.047,292.567,247.375,423.494,221.469,182.562,409.400,392.584,622.034,210.463,207.858,269.085,252.487,574.607,611.279,670.813,475.386,457.080,337.421,216.559,258.121,327.945,187.687,241.416,224.940,552.891,369.416,274.480,305.531,228.449,280.001,216.513,229.352,173.832,221.799,209.448,252.435,286.138,596.026,180.869,224.440,256.115,290.965,
55000,490.676,296.726,194.079,548.167,469.207,224.651,420.833,427.138,383.990,488.306,175.046,234.797,234.957,560.290,241.359,424.246,262.816,280.239,464.372,241.105,490.435,247.543,443.210,459.948,405.898,389.657,218.885,267.974,516.968,233.759,230.932,232.603,180.465,475.569,356.743,269.301,471.572,487.603,654.330,398.822,242.392,352.822,254.048,237.657,367.457,219.776,169.502,417.362,226.997,681.360,206.146,208.791,269.236,256.940,554.735,589.897,593.206,515.897,443.266,323.234,209.779,278.785,341.687,183.676,202.919,223.210,505.149,377.999,262.178,261.056,233.709,229.353,218.004,198.864,180.011,201.888,217.614,239.308,249.335,583.939,186.517,214.713,242.583,297.977,
56000,455.584,323.530,194.997,533.658,437.733,230.676,422.185,417.681,402.612,459.486,175.443,219.653,250.277,559.039,227.017,411.436,252.722,283.858,424.952,228.495,511.484,230.495,516.767,444.533,412.746,469.984,225.944,278.722,490.464,219.254,232.862,244.599,181.232,488.030,308.909,329.621,471.897,419.849,536.869,389.760,245.766,331.820,246.355,237.626,298.578,212.476,173.987,398.254,229.054,649.652,210.518,206.289,277.599,264.835,578.259,538.755,573.108,514.680,465.312,338.980,207.328,256.116,378.047,196.485,210.992,217.261,559.815,325.702,239.139,287.363,198.491,255.600,215.176,188.904,178.805,197.788,215.832,232.666,236.044,597.138,189.357,244.632,254.308,300.305,
57000,451.103,218.774,182.502,514.611,445.701,223.199,421.318,394.557,386.889,565.885,171.123,219.548,250.280,514.815,215.492,431.103,495.605,285.151,478.200,235.059,476.664,222.880,526.475,435.116,406.597,459.222,220.741,282.534,543.454,217.034,217.049,238.546,181.508,514.395,288.765,291.599,445.422,412.328,425.825,386.552,225.934,338.818,215.275,247.725,297.965,203.740,167.615,384.071,241.808,668.427,206.598,200.792,266.825,235.789,575.444,521.824,497.759,486.052,456.776,342.174,197.944,246.783,370.102,178.506,210.863,216.983,570.847,316.870,221.910,266.360,212.196,222.304,209.957,190.166,172.840,196.968,216.704,254.471,222.226,560.076,187.593,195.293,231.697,300.725,
58000,408.365,227.717,193.463,523.080,407.528,234.165,406.245,403.873,358.069,498.634,170.798,231.282,225.929,479.778,190.179,427.532,246.906,282.271,452.420,239.719,555.607,233.467,568.137,417.693,378.046,405.077,234.737,281.917,459.394,201.943,214.124,228.095,181.675,471.975,261.475,271.992,439.117,422.074,340.370,409.628,210.635,350.821,208.647,227.589,281.662,194.554,168.341,408.582,375.731,711.949,195.358,199.221,253.369,251.965,632.830,526.878,460.030,562.628,434.577,316.057,201.489,263.115,359.185,182.938,213.127,217.593,521.211,288.918,198.917,251.620,190.564,218.210,216.507,181.341,177.927,195.462,220.179,211.319,227.485,565.071,190.846,221.352,228.455,245.293,
59000,412.818,215.800,191.300,509.671,417.362,244.392,378.821,387.554,359.428,480.529,169.105,221.431,218.797,466.058,199.794,423.787,248.943,273.821,421.280,228.759,475.985,236.436,503.949,396.087,415.987,368.937,224.791,331.153,479.863,213.773,204.727,237.670,172.899,466.270,250.068,293.376,425.088,409.201,270.752,408.114,219.919,354.698,202.970,269.195,262.986,206.601,167.675,410.915,375.282,704.683,195.895,199.904,253.761,245.540,570.655,586.398,436.222,505.885,429.441,312.258,197.699,263.000,358.768,183.008,193.058,207.132,506.193,297.984,197.957,231.729,180.711,203.471,218.478,177.964,177.840,185.934,208.963,216.114,223.721,473.141,183.001,186.570,217.362,225.036,
60000,357.291,213.119,190.463,493.625,414.799,228.859,351.959,401.105,368.713,481.751,174.374,230.522,244.783,475.705,190.233,407.088,252.741,269.414,387.058,238.219,462.774,233.296,466.725,362.243,401.709,426.926,221.077,447.435,478.923,207.747,206.736,227.076,176.215,351.678,256.187,270.753,442.749,438.346,251.193,427.994,215.003,330.217,197.190,278.350,235.881,198.085,163.885,374.673,385.001,555.794,200.185,200.205,254.205,247.380,598.443,596.006,443.066,613.906,371.316,440.491,212.759,248.745,372.010,189.287,204.364,215.136,524.793,320.472,189.772,226.503,189.070,206.152,224.098,179.549,173.896,181.177,203.907,248.611,224.565,466.719,175.321,226.817,203.127,225.799,
61000,422.128,210.717,200.058,489.172,428.083,231.315,362.160,422.287,369.021,458.408,167.851,210.017,249.815,482.850,184.174,371.887,247.764,263.965,352.190,244.330,428.118,217.493,487.182,393.843,382.849,455.987,233.755,693.675,480.586,207.510,207.523,229.387,171.832,385.671,255.324,289.188,426.429,440.150,248.343,425.077,220.648,328.667,204.903,387.522,245.302,198.889,157.180,424.284,219.333,609.805,204.957,195.750,244.828,239.314,614.357,539.972,441.281,514.996,419.828,338.473,232.283,252.429,332.273,179.415,187.601,208.712,554.559,304.154,189.298,215.071,195.376,199.831,203.811,178.509,173.018,182.164,224.304,269.315,223.275,458.245,180.280,191.004,197.912,236.574,
62000,416.380,219.338,202.904,557.343,420.478,214.192,331.762,342.469,409.707,438.463,171.192,240.676,266.093,470.201,178.003,390.611,254.467,297.899,366.833,325.692,454.611,222.606,456.537,365.453,402.133,445.743,228.223,814.141,480.460,202.735,221.724,238.077,179.753,411.162,246.576,249.440,425.875,434.537,258.129,442.534,209.145,302.746,196.218,517.502,253.207,199.330,156.919,393.144,223.959,586.781,204.526,196.027,240.048,278.761,584.444,488.003,406.237,569.578,407.753,316.033,196.704,241.924,348.289,180.271,201.306,213.348,513.394,290.283,197.736,212.149,175.431,187.284,202.355,179.389,176.968,185.799,200.371,259.985,212.445,430.700,174.135,225.158,198.395,209.265,
63000,401.963,214.240,225.565,503.575,399.971,282.861,376.221,434.664,469.677,464.600,167.490,221.588,298.753,488.286,180.309,372.226,263.546,348.731,362.755,470.213,472.259,219.561,468.257,363.318,415.789,425.903,228.592,871.108,452.903,210.091,207.361,262.342,176.661,392.258,233.684,266.011,415.685,426.870,254.117,440.756,209.062,343.110,186.436,573.859,260.433,200.463,157.478,622.061,215.423,492.956,205.677,189.962,240.636,271.643,634.692,454.932,404.337,493.672,406.174,314.573,210.387,218.797,337.536,189.483,199.006,214.338,507.777,299.851,191.592,208.608,180.429,182.914,219.639,179.012,177.272,177.660,212.674,257.848,212.817,422.252,162.010,225.751,193.967,203.604,
64000,345.405,295.052,291.734,572.405,424.958,222.199,352.553,456.367,630.205,444.749,173.206,265.020,346.187,482.509,174.781,387.391,328.131,451.147,365.114,538.081,460.463,212.636,484.897,364.147,404.590,445.379,262.684,696.736,465.101,212.336,231.958,353.643,177.581,360.167,237.937,264.537,383.183,424.751,245.277,463.384,220.653,315.804,187.709,519.228,247.637,199.018,159.286,432.023,221.137,430.045,218.091,222.073,308.434,271.280,571.300,470.170,413.001,512.891,423.110,342.385,235.791,236.206,332.652,201.207,191.457,219.288,545.640,303.173,199.844,198.351,198.213,186.186,194.286,177.027,188.874,186.465,210.183,227.404,220.762,452.943,175.964,205.233,201.216,210.725,
65000,358.226,348.772,382.143,537.959,432.675,237.606,395.275,421.908,955.821,424.749,170.902,372.004,455.820,460.911,176.154,398.585,402.705,666.729,356.967,626.800,419.594,239.891,420.724,371.554,418.031,463.673,236.682,573.092,476.146,243.809,288.452,516.055,178.894,343.378,247.228,329.090,406.947,404.857,366.900,460.920,256.012,315.767,199.425,521.789,257.963,211.567,165.247,413.122,213.218,417.028,258.588,274.213,394.056,277.246,674.185,473.072,456.563,473.791,388.058,350.614,290.003,238.181,359.556,254.722,196.330,228.627,517.375,310.437,194.074,215.277,178.035,207.841,204.892,180.528,203.859,190.901,225.144,231.517,220.173,411.285,171.430,218.641,191.950,198.789,
66000,339.595,393.000,395.756,519.941,412.478,230.565,341.022,395.841,1212.688,414.037,190.284,484.717,542.169,518.712,176.196,381.018,606.975,940.851,374.609,585.565,418.643,261.444,439.065,387.997,423.719,457.391,269.707,425.595,489.453,299.554,366.762,487.212,208.066,421.962,225.097,417.353,384.613,403.950,432.533,500.034,347.573,293.846,188.934,402.766,249.329,210.026,157.283,441.627,227.769,452.065,314.583,343.452,363.219,316.030,639.602,465.508,433.624,504.279,376.095,316.848,349.417,232.707,337.690,347.082,191.155,217.887,502.710,288.815,181.950,190.827,179.581,181.977,222.958,179.585,217.702,181.472,301.305,249.231,205.285,405.359,167.687,209.982,198.259,196.935,
67000,312.194,397.695,368.385,570.634,418.581,212.389,315.731,403.786,1223.114,407.800,215.535,547.628,452.195,508.491,175.276,372.244,642.203,959.315,378.280,493.589,452.550,275.463,424.125,412.624,382.085,435.605,362.892,361.936,436.846,385.446,428.031,463.327,252.261,370.974,228.416,512.223,399.874,402.246,332.077,470.810,373.709,319.612,187.535,355.587,249.038,221.313,167.209,399.361,229.913,486.767,321.083,390.472,404.503,300.009,585.509,481.568,390.341,455.728,370.202,296.576,353.527,224.803,329.570,345.798,190.787,204.158,542.477,300.180,190.258,191.419,178.710,178.608,190.248,179.482,245.352,189.044,307.719,341.550,208.157,412.250,171.547,209.364,193.595,208.960,
68000,337.491,401.146,395.533,562.991,416.772,225.752,388.351,433.130,1046.230,401.149,221.050,525.139,423.039,492.611,181.887,378.955,569.741,751.024,372.525,389.855,480.348,347.639,474.834,440.567,380.640,385.985,377.935,323.864,418.702,409.482,291.519,419.296,301.985,490.686,238.587,643.909,378.754,417.177,329.378,397.848,475.798,325.853,187.145,336.474,240.753,215.171,156.441,410.259,218.142,474.729,319.011,359.860,428.483,290.665,656.245,426.131,406.153,462.821,373.729,308.161,340.846,225.814,346.119,298.370,208.520,210.807,513.198,301.935,181.288,205.058,179.651,189.284,207.117,184.638,203.121,190.093,307.354,256.175,234.575,407.476,171.335,229.154,182.693,204.415,
69000,354.368,407.925,337.726,602.478,436.612,205.127,335.447,452.388,802.927,414.984,264.761,433.402,368.060,514.522,176.677,372.216,450.754,630.551,371.238,370.734,505.046,437.484,432.494,402.322,427.774,406.503,323.349,285.841,384.720,464.364,372.687,344.456,339.954,432.448,245.388,562.796,413.482,403.303,314.099,470.390,531.850,316.309,198.348,308.488,245.825,253.724,160.517,400.832,231.240,448.213,317.700,300.705,388.679,281.510,620.876,461.805,478.449,465.419,378.740,302.912,301.467,230.141,347.338,249.734,256.530,247.962,548.403,293.874,182.380,201.660,179.254,191.704,222.991,183.894,189.096,176.419,296.268,275.939,212.020,412.425,171.379,255.473,189.524,191.228,
70000,376.028,449.802,271.640,579.313,426.330,226.076,355.220,353.467,668.934,448.714,288.921,356.978,312.485,546.156,179.416,382.530,356.379,454.987,381.020,338.225,514.987,508.510,420.562,419.824,430.016,396.498,358.670,277.648,394.357,383.093,373.930,302.119,372.175,450.151,279.357,439.049,408.878,419.116,255.645,479.553,535.809,322.814,200.992,265.769,277.902,300.819,161.788,429.116,283.079,413.999,303.029,323.260,402.232,288.001,690.448,452.349,534.147,466.905,403.563,297.217,254.587,240.171,346.529,246.736,301.849,256.622,531.042,312.761,186.950,207.854,177.840,191.295,201.996,207.046,182.347,188.172,291.653,259.960,273.769,415.296,177.684,229.697,192.639,212.819,
71000,454.470,381.730,272.935,574.281,436.521,221.688,352.510,450.178,585.890,433.654,278.105,338.441,308.772,588.924,175.354,398.888,302.642,389.756,400.884,343.139,512.166,513.199,402.269,401.582,424.351,429.752,267.229,283.749,421.052,326.824,373.344,329.672,288.451,449.382,346.727,386.781,387.310,400.005,247.839,441.331,585.015,323.693,192.309,273.302,347.813,306.241,163.985,543.285,218.387,486.149,256.394,276.153,409.934,258.202,672.273,477.632,506.618,447.724,408.534,298.056,245.404,232.298,352.723,235.324,422.510,226.692,556.769,328.514,187.651,206.771,175.692,184.439,207.059,245.194,184.032,214.279,292.435,249.403,307.238,410.925,170.588,301.721,198.518,200.548,
72000,370.818,409.827,215.124,616.529,393.041,215.722,359.486,465.525,524.470,427.966,233.173,263.136,297.914,555.216,173.181,424.042,291.037,378.013,435.785,303.701,545.890,496.742,408.152,451.281,411.531,382.610,249.674,253.351,429.333,267.856,312.130,276.466,255.896,497.694,419.871,379.241,387.507,462.525,256.150,444.077,421.519,340.293,210.475,254.977,354.290,335.027,165.576,443.986,216.755,462.538,229.615,243.421,370.501,280.777,669.550,454.594,359.690,435.299,446.441,310.617,227.661,227.317,437.243,201.721,366.134,228.479,518.832,315.936,188.707,214.731,186.991,193.708,215.832,252.151,170.491,266.210,288.295,222.315,343.784,419.095,173.283,249.078,201.407,198.165,
73000,411.691,405.926,205.278,588.355,391.266,210.990,380.376,390.829,467.923,430.977,213.511,270.363,270.078,653.103,173.861,447.429,277.323,358.192,411.783,300.261,579.836,435.757,393.652,512.725,430.155,441.597,256.000,283.348,443.494,252.958,319.623,270.896,215.607,538.569,559.691,371.024,461.749,424.227,250.632,455.918,351.998,320.729,246.805,255.271,531.219,345.868,158.126,432.326,228.782,445.825,214.808,224.292,393.654,248.813,629.821,478.265,444.357,427.284,438.407,326.432,224.727,225.031,502.671,199.435,350.627,239.723,574.062,350.285,196.175,207.847,177.432,197.708,216.869,245.563,167.332,276.951,309.787,212.541,404.638,438.935,166.840,274.658,201.442,206.811,
74000,506.987,397.083,204.628,590.910,452.701,215.178,379.717,446.657,420.557,442.338,207.402,264.328,239.925,720.465,176.354,397.342,272.742,340.984,418.973,280.287,626.668,338.615,399.231,564.507,430.850,377.397,257.868,251.175,440.428,219.681,296.760,260.680,221.861,524.851,703.820,346.765,459.135,420.789,266.206,394.731,289.901,325.494,280.440,251.081,676.696,313.661,163.012,413.255,230.128,405.133,210.127,215.937,423.301,246.330,617.495,487.763,494.088,452.609,473.869,309.223,222.279,232.743,400.345,196.077,302.247,231.099,565.024,359.722,197.382,208.023,182.599,202.767,218.043,291.339,167.258,286.937,389.286,236.924,467.600,402.809,175.917,256.593,214.062,219.013,
75000,493.493,414.221,206.370,553.850,462.995,223.822,367.184,426.066,417.752,418.055,209.940,238.388,239.541,714.358,186.751,395.023,271.314,323.394,404.278,272.313,666.070,330.167,384.617,558.140,403.027,404.639,241.858,280.092,448.141,221.112,281.918,266.274,192.051,536.036,715.573,319.402,550.342,380.475,278.506,389.996,270.066,342.342,372.293,232.802,610.156,258.289,178.354,419.893,225.831,479.463,210.548,215.635,425.748,268.572,617.240,499.911,428.777,444.671,469.115,312.224,215.770,223.822,427.497,191.263,270.217,228.015,577.015,383.520,203.882,198.014,193.496,224.861,203.336,247.197,171.825,302.016,353.643,218.919,445.792,442.174,170.141,235.015,225.519,234.298,
