
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID,
141.12,82.2908,9.61494,um,Spot,Position,1,1000000000,0,
152.006,78.1339,10.228,um,Spot,Position,1,1000000001,1,
164.047,129.656,8.55842,um,Spot,Position,1,1000000002,2,
176.625,128.468,9.46642,um,Spot,Position,1,1000000003,3,
133.528,117.973,10.8378,um,Spot,Position,1,1000000004,4,
94.6003,218.195,7.77156,um,Spot,Position,1,1000000005,5,
83.8695,25.6884,18.2574,um,Spot,Position,1,1000000006,6,
171.361,81.154,13.7969,um,Spot,Position,1,1000000007,7,
118.23,44.3446,15.8004,um,Spot,Position,1,1000000008,8,
173.812,71.5438,15.636,um,Spot,Position,1,1000000009,9,
96.041,9.87099,15.98,um,Spot,Position,1,1000000010,10,
136.94,32.407,18.3215,um,Spot,Position,1,1000000011,11,
152.709,36.8481,20.6143,um,Spot,Position,1,1000000012,12,
118.856,6.21632,21.2871,um,Spot,Position,1,1000000013,13,
95.61,58.8728,21.4731,um,Spot,Position,1,1000000014,14,
156.525,91.1316,11.3996,um,Spot,Position,1,1000000015,15,
137.933,135.213,11.8202,um,Spot,Position,1,1000000016,16,
151.931,165.459,14.2613,um,Spot,Position,1,1000000017,17,
148.973,135.964,17.9724,um,Spot,Position,1,1000000018,18,
112.259,119.019,21.3577,um,Spot,Position,1,1000000019,19,
195.075,165.67,11.6521,um,Spot,Position,1,1000000020,20,
180.764,101.943,12.5603,um,Spot,Position,1,1000000021,21,
199.961,150.937,15.7138,um,Spot,Position,1,1000000022,22,
187.274,121.95,18.1461,um,Spot,Position,1,1000000023,23,
189.821,175.482,18.8947,um,Spot,Position,1,1000000024,24,
198.486,131.534,19.8489,um,Spot,Position,1,1000000025,25,
182.612,97.658,20.3125,um,Spot,Position,1,1000000026,26,
184.798,181.659,13.2697,um,Spot,Position,1,1000000027,27,
67.9786,25.5621,24.6859,um,Spot,Position,1,1000000028,28,
86.7986,64.9439,27.5229,um,Spot,Position,1,1000000029,29,
82.8933,50.5987,30.7426,um,Spot,Position,1,1000000030,30,
144.142,42.7669,22.2698,um,Spot,Position,1,1000000031,31,
103.85,104.702,28.1963,um,Spot,Position,1,1000000032,32,
132.365,1.68532,24.562,um,Spot,Position,1,1000000033,8179,
93.7554,29.934,37.7079,um,Spot,Position,1,1000000034,8178,
114.931,93.6745,18.335,um,Spot,Position,1,1000000035,7218,
123.676,135.122,19.0269,um,Spot,Position,1,1000000036,8190,
110.768,97.1178,15.5675,um,Spot,Position,1,1000000037,8183,
71.5138,35.8399,28.7133,um,Spot,Position,1,1000000038,4229,
93.4293,64.3261,30.0971,um,Spot,Position,1,1000000039,8764,
175.249,91.0713,14.1837,um,Spot,Position,1,1000000040,4348,
186.967,83.884,20.4107,um,Spot,Position,1,1000000041,4468,
194.234,111.212,19.7188,um,Spot,Position,1,1000000042,4587,
195.177,115.404,22.4864,um,Spot,Position,1,1000000043,4707,
188.534,101.337,16.2594,um,Spot,Position,1,1000000044,4827,
191.116,101.332,21.1026,um,Spot,Position,1,1000000045,4947,
180.9,87.7741,14.8756,um,Spot,Position,1,1000000046,5067,
145.749,73.0742,13.4918,um,Spot,Position,1,1000000047,5188,
