
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID,
0.345944,207.826,19.8911,um,Spot,Position,1,1000000000,0,
20.0607,148.321,29.4562,um,Spot,Position,1,1000000001,1,
25.4873,280.885,10.6382,um,Spot,Position,1,1000000002,2,
28.1592,167.937,21.5849,um,Spot,Position,1,1000000003,3,
33.1731,181.518,12.4628,um,Spot,Position,1,1000000004,4,
34.2886,264.496,7.27636,um,Spot,Position,1,1000000005,5,
54.7234,207.252,7.10238,um,Spot,Position,1,1000000006,6,
65.2135,149.268,12.7292,um,Spot,Position,1,1000000007,7,
89.04,109.136,35.5597,um,Spot,Position,1,1000000008,8,
93.2284,199.737,11.9954,um,Spot,Position,1,1000000009,9,
103.91,111.653,43.3516,um,Spot,Position,1,1000000010,10,
107.857,157.212,7.91933,um,Spot,Position,1,1000000011,11,
108.524,114.666,27.0398,um,Spot,Position,1,1000000012,12,
109.658,306.439,10.6637,um,Spot,Position,1,1000000013,13,
116.082,237.475,12.3952,um,Spot,Position,1,1000000014,14,
123.871,198.171,6.7246,um,Spot,Position,1,1000000015,15,
127.013,329.288,21.5405,um,Spot,Position,1,1000000016,16,
130.042,129.73,18.322,um,Spot,Position,1,1000000017,17,
133.914,258.927,11.5914,um,Spot,Position,1,1000000018,18,
137.452,81.2038,44.2117,um,Spot,Position,1,1000000019,19,
158.347,291.502,16.1976,um,Spot,Position,1,1000000020,20,
166.21,132.286,5.6209,um,Spot,Position,1,1000000021,21,
174.603,306.51,22.8182,um,Spot,Position,1,1000000022,22,
185.924,94.8597,12.354,um,Spot,Position,1,1000000023,23,
189.033,74.5991,20.1302,um,Spot,Position,1,1000000024,24,
198.589,63.1765,31.6133,um,Spot,Position,1,1000000025,25,
203.504,255.595,23.9533,um,Spot,Position,1,1000000026,26,
208.855,225.647,12.83,um,Spot,Position,1,1000000027,27,
252.084,19.633,13.9106,um,Spot,Position,1,1000000028,28,
253.686,95.223,18.9719,um,Spot,Position,1,1000000029,29,
267.713,205.054,8.09272,um,Spot,Position,1,1000000030,30,
270.578,89.0229,7.37803,um,Spot,Position,1,1000000031,31,
265.16,226.514,13.4918,um,Spot,Position,1,1000000032,6168,
26.3329,223.352,18.335,um,Spot,Position,1,1000000033,6208,
47.2773,144.951,43.1781,um,Spot,Position,1,1000000034,6169,
109.961,268.807,17.6431,um,Spot,Position,1,1000000035,6146,
117.864,250.976,7.26482,um,Spot,Position,1,1000000036,6117,
163.902,164.223,11.4162,um,Spot,Position,1,1000000037,5490,
158.384,144.753,25.9458,um,Spot,Position,1,1000000038,5480,
47.6801,302.402,14.8756,um,Spot,Position,1,1000000039,5746,
39.9024,309.119,12.7999,um,Spot,Position,1,1000000040,5743,
165.186,108.395,12.108,um,Spot,Position,1,1000000041,5422,
187.414,141.946,7.95672,um,Spot,Position,1,1000000042,5482,
228.171,119.82,12.7999,um,Spot,Position,1,1000000043,5232,
186.11,181.565,5.18916,um,Spot,Position,1,1000000044,6016,
28.9149,247.309,7.95671,um,Spot,Position,1,1000000045,6313,
219.292,188.54,20.6362,um,Spot,Position,1,1000000046,5311,
227.886,94.2744,5.18916,um,Spot,Position,1,1000000047,5213,
83.4908,260.313,17.6432,um,Spot,Position,1,1000000048,5629,
115.554,157.131,0.345944,um,Spot,Position,1,1000000049,6107,
245.353,88.5556,0.345944,um,Spot,Position,1,1000000050,5372,
188.298,189.114,5.18916,um,Spot,Position,1,1000000051,5934,
56.3693,339.623,15.5675,um,Spot,Position,1,1000000052,5767,
161.331,103.828,33.5566,um,Spot,Position,1,1000000053,6360,
182.831,69.0939,48.0862,um,Spot,Position,1,1000000054,6480,
146.073,95.6835,14.8756,um,Spot,Position,1,1000000055,6600,
240.27,85.2015,25.2539,um,Spot,Position,1,1000000056,6720,
52.6699,195.792,34.2484,um,Spot,Position,1,1000000057,6840,
283.342,168.108,13.4918,um,Spot,Position,1,1000000058,6960,
0.345944,208.458,16.7351,um,Spot,Position,2,1000000000,32,
18.5587,151.26,26.1346,um,Spot,Position,2,1000000001,33,
26.1578,283.322,8.13044,um,Spot,Position,2,1000000002,34,
31.1051,169.071,18.0393,um,Spot,Position,2,1000000003,35,
40.2957,183.577,9.62601,um,Spot,Position,2,1000000004,36,
40.999,267.847,5.5261,um,Spot,Position,2,1000000005,37,
57.9461,210.963,4.82318,um,Spot,Position,2,1000000006,38,
71.8473,152.429,9.80501,um,Spot,Position,2,1000000007,39,
96.419,106.034,32.5096,um,Spot,Position,2,1000000008,40,
97.1738,203.288,10.0849,um,Spot,Position,2,1000000009,41,
104.483,109.233,40.4216,um,Spot,Position,2,1000000010,42,
108.529,161.573,5.47708,um,Spot,Position,2,1000000011,43,
114.454,115.676,24.2984,um,Spot,Position,2,1000000012,44,
115.195,308.613,10.4809,um,Spot,Position,2,1000000013,45,
116.025,241.509,12.8055,um,Spot,Position,2,1000000014,46,
128.886,200.812,6.2468,um,Spot,Position,2,1000000015,47,
129.949,331.143,21.5523,um,Spot,Position,2,1000000016,48,
135.821,131.082,16.1663,um,Spot,Position,2,1000000017,50,
134.514,266.494,11.8564,um,Spot,Position,2,1000000018,49,
137.063,82.1967,41.5126,um,Spot,Position,2,1000000019,51,
154.469,300.296,16.0357,um,Spot,Position,2,1000000020,52,
173.477,133.575,4.18668,um,Spot,Position,2,1000000021,53,
174.524,305.432,23.3673,um,Spot,Position,2,1000000022,54,
